engine,rq0_id,language,length_sample_rank,condition,image_path,ocr_text,status,error,mean_confidence,runtime_sec,baseline_ocr,cer_vs_clean_ocr,token_f1_vs_clean_ocr
rapidocr,dorn_python_111,python,9,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_python_111.png,,empty,,,0.17626571655273438,"for j in range (l, self.options.r_subdivs):
draw_svG_circle(i*dr-j*dr/self.options.r_subdivs, #minor div
circles
, o, self.options.r subdivs th, 'none'
'MinorDivCircle'+str(i)+':R'+str(i*dr), grid
if self.options.a_divs == self.options.a_divs_cent: #the lines can go fr
om the centre to the edge
for i in range(o, self.options.a_divs):
draw_SvG_line(0, 0, rmax*sin(i*dtheta), rmax*cos(i*dtheta)
self.options.a_divs_th, 'RadialGridline'+str(i), g
rid)
10
11
else: #we need separate lines
12
for i in range(o, self.options.a_divs_cent): #lines that go to the f
irst circle
13
draw_SvG_line(0, 0, dr*sin(i*dtheta)， dr*cos(i*dtheta),
14
self.options.a_divs_th,'RadiaiGridline'+str(i), g
rid)
15
16
dtheta = 2 * pi / self.options.a_divs #work out the angle change for
outer
lines
17
18
for i in range(o, self.options.a_divs): #lines that go from there to
the edge
19
draw_SvG_line( dr*sin(i*dtheta+pi/2.0), dr*cos(i*dtheta+pi/2
0),
20
rmax*sin(i*dtheta+pi/2.0)， rmax*cos(i*dtheta+pi/2
0),
21
self.options.a_divs_th,'RadialGridline'+str(i), g
rid)
23
if self.options.a_subdivs > l: #draw angular subdivs
24
for i in range(o, self.options.a_divs): #for each major divison
25
for j in range(l, self.options.a_subdivs): #draw the subdivision
26
angle = i*dtheta-j*dtheta/self.options.a_subdivs+pi/2.0 # th
e angle of the subdivion line
27
draw_svG_line(dr*self.options.a_subdivs_cent*sin(angle),
28
dr*self.options.a_subdivs_cent*cos(angle),
29
rmax*sin(angle), rmax*cos(angle),
30
self.options.a_subdivs_th, 'RadiaiMinorGridlin
e'+str(i), grid)
31
32
if self.options.c_dot_dia <> o: #if a non-zero diameter, draw the centre
dot
33
draw_SvG_circle(self.options.c_dot_dia /2.0,
34
0, 0, 0, '#000000', 'CentreDot', grid)
if self.options.a_labels == 'deg':
37
label_radius = rmax+self.options.a_label_outset #radius of label ce
ntres
label size = self.options.a_label_size
39
numeral_size = 0.73*label_size #numerals appear to be 0.73 the heigh
t of the nominal pixel size of the font in ""Sans""
40
41
for i in range(o, self.options.a_divs):#self.options.a_divs): #radia
line labels
42
draw_SvG_label_centred(sin(i*dtheta+pi/2.0)*label_radius,
#o at the RHS, mathematical style
43
cos(i*dtheta+pi/2.0)*label radius+ numera
_size/2.0, #centre the text vertically
44
str(i*360/self.options.a_divs)
45
labei_size, 'Label'+str(i), grid)
46
47
name
main
48
e = Grid_Polar()
49
e.affect()",1.0,0.0
easyocr,dorn_cuda_062,cuda,0,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_062.png,"-syncthreads() ;
;
tstep;
pos
step;
+=
{",ok,,0.6093907275356729,0.355637788772583,"syncthreads ( ) ;
3
tstep;
+=
pos
step;
+=
5",0.18181818181818182,0.7586206896551724
easyocr,dorn_cuda_062,cuda,0,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_062.png,"Jyactarocobud;
{
trop;
4
Dod
Lcoa
{",ok,,0.06130337416444972,0.4239985942840576,"syncthreads ( ) ;
3
tstep;
+=
pos
step;
+=
5",0.6590909090909091,0.16666666666666669
easyocr,dorn_cuda_062,cuda,0,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_062.png,,empty,,,0.3239595890045166,"syncthreads ( ) ;
3
tstep;
+=
pos
step;
+=
5",1.0,0.0
easyocr,dorn_cuda_052,cuda,1,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_052.png,"threadIdx.X;
numNeurons;
blockDim.x)
;
for
(int
#=
{
int idx
SAMPLE
numNeurons
n;
cudafloat
inputs[idx] ;
{
if (IsInfOrNaN(0) )
CUDA_VALUE(0.0) ;
} else
9
cudafloat
weights[n];
10
cudafloat b
bias [n] ;",ok,,0.7663821339915229,0.9284589290618896,"threadIdx.X;
numNeurons;
blockDim.x)
3
for
(int
+=
{
int
idx
SAMPLE
numNeurons
n;
cudafloat
inputs[idx] ;
5
(IsIntODNaVAZUE (
6
if
(0.0) ;
else
cudafloat
weights[n] ;
10
cudafloat
bias[n];",0.17553191489361702,0.8571428571428572
easyocr,dorn_cuda_052,cuda,1,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_052.png,"Enreadldrana
Aurutona
olocaDieaa
(
tor
Oat 0
Knrutors
3
JarJdr
Iaale
1
Kudatioat
Jneuto(idr);
""3elacoon_VABUE(8 .
uoa
ona
8
LC
Kudatiodt
Cotonrs[oi;
Jo
udatoat 0
Diobioi;",ok,,0.15415023323773902,1.221224069595337,"threadIdx.X;
numNeurons;
blockDim.x)
3
for
(int
+=
{
int
idx
SAMPLE
numNeurons
n;
cudafloat
inputs[idx] ;
5
(IsIntODNaVAZUE (
6
if
(0.0) ;
else
cudafloat
weights[n] ;
10
cudafloat
bias[n];",0.6276595744680851,0.21978021978021978
easyocr,dorn_cuda_052,cuda,1,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_052.png,,empty,,,0.4119725227355957,"threadIdx.X;
numNeurons;
blockDim.x)
3
for
(int
+=
{
int
idx
SAMPLE
numNeurons
n;
cudafloat
inputs[idx] ;
5
(IsIntODNaVAZUE (
6
if
(0.0) ;
else
cudafloat
weights[n] ;
10
cudafloat
bias[n];",1.0,0.0
easyocr,dorn_cuda_077,cuda,2,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_077.png,"resultImageGradient.Y
;
resuitImageGradient Z);
if(
resultImageGradient
resultImageGradient
X 66
{
resultImageGradient
Y-=resultImageGradient
66
resultImageGradient
eresultImageGradient
float jointEntropyDerivative_X
9
float
movingEntropyDerivative_X
10
float fixedEntropyDerivative_X",ok,,0.7738853916230055,1.0191278457641602,"resultImageGradient.y
3
2)
resultImageGradient
if(
resultImageGradient
resultImageGradient
&G
XE=
5
resultImageGradient
y-=resultImageGradient
&G
6
resultImageGradient
resultImageGradient
float jointEntropyDerivative_X
float movingEntropyDerivative_X
9
float
fixedEntropyDerivative_X
Of
10",0.10726643598615918,0.606060606060606
easyocr,dorn_cuda_077,cuda,2,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_077.png,"Ketuleerorgredient
{
Tetulcieno grodicntai;
rotuleIc
1
Ketuleietorgredient
Oegredient
4
Totuiciocotorodiont
Totuicicconorodiont
Ketuleietorgredient
cauleerorgrdient
8
ModtJolattaltcotoorive
Mioot
Fiaeatro5765
Topi
Jo
Hicot",ok,,0.11381453824377924,1.2262914180755615,"resultImageGradient.y
3
2)
resultImageGradient
if(
resultImageGradient
resultImageGradient
&G
XE=
5
resultImageGradient
y-=resultImageGradient
&G
6
resultImageGradient
resultImageGradient
float jointEntropyDerivative_X
float movingEntropyDerivative_X
9
float
fixedEntropyDerivative_X
Of
10",0.6678200692041523,0.0
easyocr,dorn_cuda_077,cuda,2,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_077.png,,empty,,,0.32335591316223145,"resultImageGradient.y
3
2)
resultImageGradient
if(
resultImageGradient
resultImageGradient
&G
XE=
5
resultImageGradient
y-=resultImageGradient
&G
6
resultImageGradient
resultImageGradient
float jointEntropyDerivative_X
float movingEntropyDerivative_X
9
float
fixedEntropyDerivative_X
Of
10",1.0,0.0
easyocr,dorn_cuda_021,cuda,3,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_021.png,"sdata;
2
volatile unsigned
int
smem
64)
if (blockSize
D=
{
smem[tid]
mySum
min(mySum ,
smem[tid
32]) ; EMUSYNC;
3
1f (blockSize
32)
{0smem[tid]
mySum
min(mySum ,  smem[tid
16] ) ; EMUSYNC;
4
1f (blockSize
16)
{0smem[tid]
mySum
min(mySum ,  smem[tid
8]) ; EMUSYNC;
5
(blockSize
8)
{0smem[tid]
mySum
min(mySum ,
smem[tid
1f
4]) ; EMUSYNC;
1f (blockSize
{0smem[tid]
mySum
min(mySum ,
smem[tid
6
21) ; EMUSYNC;
1f (blockSize
2)
{0smem[tid]
mySum
min(mySum ,
smem[tid
1]) ; EMUSYNC ;
8
10",ok,,0.8047711690565388,1.9975056648254395,"unsigned
sdata;
2
volatile
int*
smem
if (blockSize
mySum
(mySum ,
3=
64)
smem[tid]
min
smem[tid
32]) ;
EMUSYNC ;
mySum
if (blockSize
32)
smem[tid]
min
(mySum ,
smem[tid
16]) ;
EMUSYNC ;
if (blockSize
16)
smem[tid]
mySum
min (mySum,
smem[tid
8] ) ;
EMUSYNC;
if
(blockSize
8)
smem[tid]
mySum
(mySum ,
smem[tid
3=
min
4]) ;
EMUSYNC ;
if
(blockSize
4)
smem[tid]
mySum
(mySum ,
smem[tid
min
EMUSYNC ;
2]) ;
if (blockSize
mySum
(mySum ,
3=
2)
smem[tid]
min
smem[tid
1]) ;
EMUSYNC ;
8
10",0.29583333333333334,0.88125
easyocr,dorn_cuda_021,cuda,3,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_021.png,"Volortlo Ladjonod Jat
4
Edatoa
'tdi
Tolochs1r0
O
E
s
Fines,eleid
3zi0; Eusttc;
Dsta
Tolochs180
Seeidi
Fines,eleid
J6id; Eusttc;
Tolochs180
J6
Seeidi
Dste
Fines,eleid
ustc#
Toloct 518
tid)
Fs
Fines,eleid
Eustca
Tolochs18
tid)
Fs
Fintes
Seeleid
Eustca
Yolocts1}
tid)
Fs
Fintes
Seeleid
Eustc;
J0",ok,,0.037250367264533034,2.3907389640808105,"unsigned
sdata;
2
volatile
int*
smem
if (blockSize
mySum
(mySum ,
3=
64)
smem[tid]
min
smem[tid
32]) ;
EMUSYNC ;
mySum
if (blockSize
32)
smem[tid]
min
(mySum ,
smem[tid
16]) ;
EMUSYNC ;
if (blockSize
16)
smem[tid]
mySum
min (mySum,
smem[tid
8] ) ;
EMUSYNC;
if
(blockSize
8)
smem[tid]
mySum
(mySum ,
smem[tid
3=
min
4]) ;
EMUSYNC ;
if
(blockSize
4)
smem[tid]
mySum
(mySum ,
smem[tid
min
EMUSYNC ;
2]) ;
if (blockSize
mySum
(mySum ,
3=
2)
smem[tid]
min
smem[tid
1]) ;
EMUSYNC ;
8
10",0.7541666666666667,0.1559633027522936
easyocr,dorn_cuda_021,cuda,3,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_021.png,,empty,,,0.6417956352233887,"unsigned
sdata;
2
volatile
int*
smem
if (blockSize
mySum
(mySum ,
3=
64)
smem[tid]
min
smem[tid
32]) ;
EMUSYNC ;
mySum
if (blockSize
32)
smem[tid]
min
(mySum ,
smem[tid
16]) ;
EMUSYNC ;
if (blockSize
16)
smem[tid]
mySum
min (mySum,
smem[tid
8] ) ;
EMUSYNC;
if
(blockSize
8)
smem[tid]
mySum
(mySum ,
smem[tid
3=
min
4]) ;
EMUSYNC ;
if
(blockSize
4)
smem[tid]
mySum
(mySum ,
smem[tid
min
EMUSYNC ;
2]) ;
if (blockSize
mySum
(mySum ,
3=
2)
smem[tid]
min
smem[tid
1]) ;
EMUSYNC ;
8
10",1.0,0.0
easyocr,dorn_cuda_104,cuda,4,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_104.png,"et_line_backproject_attenuated_gpu.h""
;
#include
backprojection_size;
device
constant
int3
0>
5
global
void et_line_backproject_attenuated_gpu_
kernel ( float
g_sinogram,
flo
at
9_backprojection,
float
g_attenuation)
shared
float $_sino[BLOCK] ;
9
10
const unsigned int tid
blockIdx * blockDim *
threadIdx.X;
backprojection_size X
11
const unsigned
int
pixelNumber
C_backprojection_
Size.2
13
if(tid pixelNumber) {
I/load sinogram to shared mem
5_sino[threadIdx x]
14
9_sinogram[tid] ;
15
16
H/backprcioat sum_attenuation
0.Of;
18
unsigned int
index
tid;
19
int y-0; Y
€_backprojection_size.Y; Y++) {
for (unsigned
1
9_attenuation[ index]
sum_attenuation
sino[threadIdx xj exp(
9_backprojection[ index]
sum_attenuation) ;
backprojection[ index]
g_Sinogram[tid];
119
index
pixelNumber ;
25
26
return;",ok,,0.7351641832812831,3.0495760440826416,"3
#include
et
line_backproject_attenuated_gpu.h""
backprojection_size;
device
constant
int3
5
~global_
void et
line_backproject_attenuated_gpu_kernel
float
g_sinogram,
flo
at
g_backprojection,
fToat
g_attenuation)
shared
float s_sino[BLOCK]
8
int tid
blockIdx
X blockDim
threadIdx.X;
10
const
unsigned
int pixelNumber
11
const
unsigned
backprojection_size.X
backprojection__
size
13
if(tid pixelNumber) {
I/load
sinogram to shared mem
15
s_sino[threadIdx x]
g_sinogram[tid];
16
I/backproject
float
sum_attenuation
0 . Of;
18
unsigned
int
index
tid;
int y-0
19
for(unsigned
backprojection_size.Yi
Y++) {
g_attenuation[ index]
3
sum_ attenuation
g_backprojection[index]
sino[threadIdx.x] exp
sum_attenuation) ;
backprojection
[index]
g_sinogram[tid];
index
pixelNumber;
+=
2
5
2
26
return;
27",0.2877059569074778,0.7701863354037267
easyocr,dorn_cuda_104,cuda,4,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_104.png,"inciuda
Setetine_Dattorolecteattenuated_Gouan
LDoktorojocti0a_81*0;
dovice
conatant
Jot (
alobal
Vold Or_ling_cocadrojoct_ot toruotod_oov_toraol(tiodt
J_biacdror, Tlo
Oeorhorojort164, Ttodt
olortoruorion)
7
1
crorod  Ticot
#yro[Clock] ;
Bloctidr
oblocaDie
Aaneddldra
Corbt Wabiorcd Jnt {10
contr Waddonad Int Diroucot
LoacaDfoject10a_01e
U
K_orctorojection
H
Meid Dinenteoa
Tnad
Jad
I0aafed
Minolcarocdldr.a]
_inodroo[(101;
Iicectoroiost
Hodt Buc ortontorjon
008
18
ntionediatnden
T1d;
J(
o
Gabiored Int
A oactorojectionae
1
Orroruordor
Oortonuor ioniingori6
I
Jlorctorojectionlindea]
Minoicaroodidr
Ibi
Gunattenuatiori
O8rcorobicioig
Valoatratolectioalinder]
Hnden
Dinetteoata
Totutdh
1",ok,,0.0630298182564752,4.295457363128662,"3
#include
et
line_backproject_attenuated_gpu.h""
backprojection_size;
device
constant
int3
5
~global_
void et
line_backproject_attenuated_gpu_kernel
float
g_sinogram,
flo
at
g_backprojection,
fToat
g_attenuation)
shared
float s_sino[BLOCK]
8
int tid
blockIdx
X blockDim
threadIdx.X;
10
const
unsigned
int pixelNumber
11
const
unsigned
backprojection_size.X
backprojection__
size
13
if(tid pixelNumber) {
I/load
sinogram to shared mem
15
s_sino[threadIdx x]
g_sinogram[tid];
16
I/backproject
float
sum_attenuation
0 . Of;
18
unsigned
int
index
tid;
int y-0
19
for(unsigned
backprojection_size.Yi
Y++) {
g_attenuation[ index]
3
sum_ attenuation
g_backprojection[index]
sino[threadIdx.x] exp
sum_attenuation) ;
backprojection
[index]
g_sinogram[tid];
index
pixelNumber;
+=
2
5
2
26
return;
27",0.6032953105196451,0.1732283464566929
easyocr,dorn_cuda_104,cuda,4,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_104.png,,empty,,,1.0769214630126953,"3
#include
et
line_backproject_attenuated_gpu.h""
backprojection_size;
device
constant
int3
5
~global_
void et
line_backproject_attenuated_gpu_kernel
float
g_sinogram,
flo
at
g_backprojection,
fToat
g_attenuation)
shared
float s_sino[BLOCK]
8
int tid
blockIdx
X blockDim
threadIdx.X;
10
const
unsigned
int pixelNumber
11
const
unsigned
backprojection_size.X
backprojection__
size
13
if(tid pixelNumber) {
I/load
sinogram to shared mem
15
s_sino[threadIdx x]
g_sinogram[tid];
16
I/backproject
float
sum_attenuation
0 . Of;
18
unsigned
int
index
tid;
int y-0
19
for(unsigned
backprojection_size.Yi
Y++) {
g_attenuation[ index]
3
sum_ attenuation
g_backprojection[index]
sino[threadIdx.x] exp
sum_attenuation) ;
backprojection
[index]
g_sinogram[tid];
index
pixelNumber;
+=
2
5
2
26
return;
27",1.0,0.0
easyocr,dorn_cuda_060,cuda,5,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_060.png,"""Unable to pop the context in cudaforward init!in"") ;
;
fprintf(stderr,
return
F1;
{
fprintf(stderr,
cudaforwarder initialized
Uln"") ;
return 0;
9
1* For the libvirt data transfers using datatransfer-serial.h,
this handler func
tioneis
10
as its own thread. That means ,
it will not
executed
as it is executed,
have
context
problem in cases where the guest calls driver api
11
This creates
functions
his is
solved
12
itsbl;=
creating
a main cuda handler thread .
The CUDA API can the manage contexts
is normal,
13
Please see the
comment in the main cuda handler
function above
as
14
15
We have to manually set and unset the context
on enter and Leave
to this func
tion .
16
For now,
it is garuanteed that only one handler exists at
a time (to avoid
Ta
ce
conditions
18
and
a lot of Work.
01
19
static void cudaFwdMsgHandler (void
msg, uint32_t msg_Sz ,
void
respMsg, uint32
U
respMsgSz) {
20
3
if(msg
NULL)
11
Handle empty messages
return;
inArgs
24
msg
msg;
25
inArgs
msgSz
msg_5z;
26 
sem_post (6sem_in)
out;;
sem Wait (6sem
28
29
respMsg
outArgs->respMsg;
30
respMsgSz
outArgs- respMsgSz;",ok,,0.7738538250352359,3.099997043609619,"fprintf(stderr,
in cudaforward init!In"") ;
3
'Unable
to pop
the
context
return
-1;
5
fprintf(stderr,
'cudaforwarder initialized !In"") ;
6
return
For the libvirt
data transfers using datatransfer-serial.h,
this
handler
func
tion is
10
That
executed
as
its
own thread .
means ,
as
it
is executed,
it
will
not
have
context
11
This
creates
problem
in cases
where the guest calls
driver api
functions .
his is
solved
12
by creating
main cuda handler thread .
The CUDA
API
can the
manage contexts
itself
is
13
as
normal.
Please
see the
comment
in the main
cuda handler
function above
15
* We have
to manually
and
the
on enter and
Leave
to this
func
set
unset
context
tion.
16
For now 
it
is garuanteed
that only
one handler exists
at
time (to avoid
ra
conditions
ce
18
and
a lot
of
work
*1
uint32_t msg_sz ,
19
static
void cudaFwdMsgHandler(void
msg ,
void** respMsg,
uint32
respMsgSz) {
20
22
if(msg
NULL)
1/ Handle empty
E=
messages
return;
23
24
inArgs->msg
msg ;
25
inArgs- msgSz
msg_sz;
26
sem_post (Ssem_
in)
out) ;
2
sem_wait (Ssem_c
28
29
respMsg
outArgs->respMsg;
30
respMsgSz
outArgs->respMsgSz;",0.26320582877959925,0.8722109533468559
easyocr,dorn_cuda_060,cuda,5,gaussian_sigma_2,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_2/dorn_cuda_060.png,"tortatt(otcott,
Funcolo t0 Dodtag contont Ir (urotortord Jajtiid;
1
Toturt
38
{
tortatt(otcott,
cudotortordor  attolirod
aeia
Toturt
8
Ior t$ Ucirt Coto tocrdtor Cnd Cototoondtot-cottolo Gado Banulor In
Aion
Jo
Orecutdd C8 Jto Ca Corcd: Uot Gcog C8 Jt8o Orecotod; Jt cjii Ct Ioro
Gctont
Ordic @ Coro8 @oto 0 Grcot collo Orjtot C Iensticro
J
ILo Cocotod
laei coleed
42
JSle
cteatind
0 in (uto Mendlor tOrod; Io @MM ( t4 Ganeed Contorto
D
J6 Corol Ncco CaCro tCnt c Oa Coir Co Manloc Icctic Gcro
%
Giod to Gaoily Ct G Ccot te contort C cator Gld Ioctd to talo Io{
Aion
17
Cor de
Jt10 Cortcntord tot Coly Ci Mandlof Orjoto Ot
0ite(to Cold
U
conditiens
1
d
TotO6Co
Rorc Vold (udolteionendlor (Vo1d
Ceo. Vintje  Cun_8I,
oid
Todorto. Wintjz
Toteaitos31(
1
FulLi
Ittenlo Croty Codncbod
Jed
Totutdh
Jator
Sid
Fid
C8ot7e
J08a
Sh;
Colei
Spes:
Svesckr, ""oronresost;",ok,,0.07616563942605427,4.233718395233154,"fprintf(stderr,
in cudaforward init!In"") ;
3
'Unable
to pop
the
context
return
-1;
5
fprintf(stderr,
'cudaforwarder initialized !In"") ;
6
return
For the libvirt
data transfers using datatransfer-serial.h,
this
handler
func
tion is
10
That
executed
as
its
own thread .
means ,
as
it
is executed,
it
will
not
have
context
11
This
creates
problem
in cases
where the guest calls
driver api
functions .
his is
solved
12
by creating
main cuda handler thread .
The CUDA
API
can the
manage contexts
itself
is
13
as
normal.
Please
see the
comment
in the main
cuda handler
function above
15
* We have
to manually
and
the
on enter and
Leave
to this
func
set
unset
context
tion.
16
For now 
it
is garuanteed
that only
one handler exists
at
time (to avoid
ra
conditions
ce
18
and
a lot
of
work
*1
uint32_t msg_sz ,
19
static
void cudaFwdMsgHandler(void
msg ,
void** respMsg,
uint32
respMsgSz) {
20
22
if(msg
NULL)
1/ Handle empty
E=
messages
return;
23
24
inArgs->msg
msg ;
25
inArgs- msgSz
msg_sz;
26
sem_post (Ssem_
in)
out) ;
2
sem_wait (Ssem_c
28
29
respMsg
outArgs->respMsg;
30
respMsgSz
outArgs->respMsgSz;",0.692167577413479,0.1345707656612529
easyocr,dorn_cuda_060,cuda,5,gaussian_sigma_4,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_4/dorn_cuda_060.png,Je,ok,,0.007818780747269945,1.6296985149383545,"fprintf(stderr,
in cudaforward init!In"") ;
3
'Unable
to pop
the
context
return
-1;
5
fprintf(stderr,
'cudaforwarder initialized !In"") ;
6
return
For the libvirt
data transfers using datatransfer-serial.h,
this
handler
func
tion is
10
That
executed
as
its
own thread .
means ,
as
it
is executed,
it
will
not
have
context
11
This
creates
problem
in cases
where the guest calls
driver api
functions .
his is
solved
12
by creating
main cuda handler thread .
The CUDA
API
can the
manage contexts
itself
is
13
as
normal.
Please
see the
comment
in the main
cuda handler
function above
15
* We have
to manually
and
the
on enter and
Leave
to this
func
set
unset
context
tion.
16
For now 
it
is garuanteed
that only
one handler exists
at
time (to avoid
ra
conditions
ce
18
and
a lot
of
work
*1
uint32_t msg_sz ,
19
static
void cudaFwdMsgHandler(void
msg ,
void** respMsg,
uint32
respMsgSz) {
20
22
if(msg
NULL)
1/ Handle empty
E=
messages
return;
23
24
inArgs->msg
msg ;
25
inArgs- msgSz
msg_sz;
26
sem_post (Ssem_
in)
out) ;
2
sem_wait (Ssem_c
28
29
respMsg
outArgs->respMsg;
30
respMsgSz
outArgs->respMsgSz;",0.9990892531876139,0.0
easyocr,dorn_cuda_090,cuda,6,gaussian_sigma_1,results/grounded_protocol_3lang_20260721/rendered/perturbation/gaussian_sigma_1/dorn_cuda_090.png,";
float3 d;
1/
direction
};
intersect
ray
With
box
{
http://WWW. siggraph.org/education/materials/HyperGraph/raytrace/rtinter3.htm
device
int intersectBox (Ray
float3 boxmin,
float3 boxmax, float
tnear, float
tfar)
9
r,
K
14compute intersection of
ray With all
Six bbox planes
makefloat3(1.Of)
float3 invR
T.d;
float3 tbot
invR
(boxmin
7.0) ;
float3 ttop
invR
(boxmax
T.0) ;
15
7/
re-order intersections
to find smallest and largest on each axis
16
float3 tmin
fminf(ttop, tbot) ;
float3
tmax
fmaxf(ttop, tbot) ;
18
19
14 find the largest tmin and the smallest tmax
20
float
Saateest""
fmaxf ( fmaxf (tmin.X,
fmaxf (tmin.X,
tmin.2) )
tmin
tmin.Y)
2i;
3
fminf ( fminf(tmax X,
yi ,
float
Sma
tmax
tmax
fminf (tmax.X,
tmax.
tnear
smat?est_
tmin;
24
tfar
tmax;
3
return smallest_tmax
largest_tmin;
28
29
transform vector by
matrix
(no translation)
30
device
31
TToat3 mul(const
float3x4 €M,
const
float3 Gv)
32
33
float3
T;
34
NX
dot (v
make_float3(M m[0]))
35
dot (v
make_float3(M.mf1j))
36
dot (v
make _
float3(M.m[2j0);
0z
37
return
T;
38
39
40
transform vector by
matrix With translation
41
device
float4 mul(const
float3x4 GM, const
float4 Gv)
42
43
44
float4
T;
45
r.X
dot(v, M.m[0]);
46
dot (v
M.mf[1])
dot (v
M.m[2]) ;
48
1.0f;
49
return
T;
50",ok,,0.7619805962543993,4.771331310272217,"3
float3
d;
11
direction
intersect
ray
with
box
5
http:
siggraph.org/education/materials/HyperGraph/ raytracelrtinter3.htm
[WWW
6
device
int intersectBox (
Ray
float3 boxmin,
float3 boxmax ,
float
tnear ,
float *tfar)
r ,
9
intersection of
with all
six bbox planes
10
1/
compute
ray
11
make_float3(1.0f_
float3
invR
r.d;
13
float3
tbot
invR
(boxmin
5.o};
float3 ttop
invR
boxmax
15
1 /
re-order
intersections
to find
smallest
and largest
on each axis
16
float3
tmin
fminf(ttop, tbot)
17
float3
tmax
fmaxf (ttop,
tbot)
18
19
1 /
find
the largest
tmin and the smallest tmax
float
saateest
fmaxf ( fmaxf (tmin.X,
tmin.y)
fmaxf (tmin.X,
tmiak22}; ;
20
tmin
22
y) ,
fminf
float
sma
tmax
fminf
fminf
tmax.X
tmax.
tmax.X
tmax.
23
tnear
mattest_tman
tmin;
24
xtfar
smal
25
26
return smallest_
tmax
largest_tmin;
2
28
29
transform vector by
matrix
(no translation)
30
device
fToat3 mul
31
const
float3x4
SM,
const
float3 &v)
3
3
float3
r;
33
34
r.X
dot (v
make
float3(M_
35
r.y
dot(v
make_float3(M
36
r,Z
dot (v,
make_float3(M_
3
return
r;
38
39
40
transform vector by
matrix with
translation
43
device
float3x4 &M,
fToat4
mul
const
const
float4 &v)
44
float4
r;
34
45
dot(v,
M_
r,X
45
dot (v_
M.
dot(v,
M.
48
1.Of;
r.W
49
return
r;
50",0.24388254486133767,0.763157894736842
