pair_id,language,difficulty,snippet_x_id,snippet_y_id,human_preference,abs_z_diff,image_x_path,image_y_path
ext_dorn_python_medium_07043,python,medium,dorn_python_042,dorn_python_078,dorn_python_042,0.7373312838435544,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_042.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_078.png
ext_dorn_python_medium_07044,python,medium,dorn_python_039,dorn_python_061,dorn_python_039,0.7433030937124318,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_039.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_061.png
ext_dorn_python_medium_07045,python,medium,dorn_python_068,dorn_python_082,dorn_python_082,0.5173210300084533,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_068.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_082.png
ext_dorn_python_medium_07046,python,medium,dorn_python_034,dorn_python_098,dorn_python_034,0.7434811064711307,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_034.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_098.png
ext_dorn_python_medium_07047,python,medium,dorn_python_000,dorn_python_006,dorn_python_000,0.8275084747470884,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_000.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_006.png
ext_dorn_python_medium_07048,python,medium,dorn_python_097,dorn_python_098,dorn_python_097,0.8441518863502419,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_097.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_098.png
ext_dorn_python_medium_07049,python,medium,dorn_python_025,dorn_python_116,dorn_python_116,0.8904998070081793,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_025.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_116.png
ext_dorn_python_medium_07050,python,medium,dorn_python_092,dorn_python_114,dorn_python_092,0.5843587084314641,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_092.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_114.png
ext_dorn_python_medium_07051,python,medium,dorn_python_001,dorn_python_036,dorn_python_001,0.84094054676319,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_036.png
ext_dorn_python_medium_07052,python,medium,dorn_python_015,dorn_python_051,dorn_python_015,0.8754267971684128,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_015.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_051.png
ext_dorn_python_medium_07053,python,medium,dorn_python_038,dorn_python_057,dorn_python_057,0.7989323674085949,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_038.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_057.png
ext_dorn_python_medium_07054,python,medium,dorn_python_025,dorn_python_114,dorn_python_114,0.6271925602617663,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_025.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_114.png
ext_dorn_python_medium_07055,python,medium,dorn_python_016,dorn_python_019,dorn_python_016,0.5984420825535682,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_016.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_019.png
ext_dorn_python_medium_07056,python,medium,dorn_python_094,dorn_python_111,dorn_python_094,0.9490871693077508,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_094.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_111.png
ext_dorn_python_medium_07057,python,medium,dorn_python_028,dorn_python_063,dorn_python_063,0.8849189189398985,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_028.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_063.png
ext_dorn_python_medium_07058,python,medium,dorn_python_065,dorn_python_075,dorn_python_075,0.5227142613973159,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_065.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_075.png
ext_dorn_python_medium_07059,python,medium,dorn_python_001,dorn_python_095,dorn_python_001,0.6723116868431233,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_095.png
ext_dorn_python_medium_07060,python,medium,dorn_python_000,dorn_python_066,dorn_python_066,0.7550173063034704,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_000.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_066.png
ext_dorn_python_medium_07061,python,medium,dorn_python_114,dorn_python_117,dorn_python_114,0.5210230662926006,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_114.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_117.png
ext_dorn_python_medium_07062,python,medium,dorn_python_023,dorn_python_064,dorn_python_064,0.7713044247698162,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_023.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_064.png
ext_dorn_python_medium_07063,python,medium,dorn_python_000,dorn_python_051,dorn_python_051,0.5037226118495491,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_000.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_051.png
ext_dorn_python_medium_07064,python,medium,dorn_python_029,dorn_python_096,dorn_python_096,0.8744326431320303,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_029.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_096.png
ext_dorn_python_medium_07065,python,medium,dorn_python_045,dorn_python_065,dorn_python_045,0.5567963976878667,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_045.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_065.png
ext_dorn_python_medium_07066,python,medium,dorn_python_015,dorn_python_107,dorn_python_015,0.8919411636818471,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_015.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_107.png
ext_dorn_python_medium_07067,python,medium,dorn_python_001,dorn_python_083,dorn_python_083,0.5272163675787254,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_083.png
ext_dorn_python_medium_07068,python,medium,dorn_python_053,dorn_python_073,dorn_python_053,0.6255795237197658,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_053.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_073.png
ext_dorn_python_medium_07069,python,medium,dorn_python_035,dorn_python_112,dorn_python_112,0.6190191814266752,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_035.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_112.png
ext_dorn_python_medium_07070,python,medium,dorn_python_017,dorn_python_076,dorn_python_017,0.5584055162210098,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_017.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_076.png
ext_dorn_python_medium_07071,python,medium,dorn_python_017,dorn_python_020,dorn_python_017,0.6780751763892147,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_017.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_020.png
ext_dorn_python_medium_07072,python,medium,dorn_python_079,dorn_python_080,dorn_python_080,0.6606721378565901,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_079.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_080.png
ext_dorn_python_medium_07073,python,medium,dorn_python_037,dorn_python_061,dorn_python_061,0.7206419635555529,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_037.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_061.png
ext_dorn_python_medium_07074,python,medium,dorn_python_032,dorn_python_034,dorn_python_034,0.5594157229788964,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_032.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_034.png
ext_dorn_python_medium_07075,python,medium,dorn_python_078,dorn_python_110,dorn_python_078,0.948361709826982,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_078.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_110.png
ext_dorn_python_medium_07076,python,medium,dorn_python_075,dorn_python_080,dorn_python_075,0.5743713865888243,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_075.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_080.png
ext_dorn_python_medium_07077,python,medium,dorn_python_003,dorn_python_082,dorn_python_082,0.7626325401601738,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_003.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_082.png
ext_dorn_python_medium_07078,python,medium,dorn_python_026,dorn_python_082,dorn_python_082,0.8386759179186799,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_026.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_082.png
ext_dorn_python_medium_07079,python,medium,dorn_python_030,dorn_python_061,dorn_python_030,0.609809100868114,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_030.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_061.png
ext_dorn_python_medium_07080,python,medium,dorn_python_076,dorn_python_084,dorn_python_084,0.9363769372420132,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_076.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_084.png
ext_dorn_python_medium_07081,python,medium,dorn_python_031,dorn_python_061,dorn_python_061,0.8444180987734716,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_031.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_061.png
ext_dorn_python_medium_07082,python,medium,dorn_python_068,dorn_python_108,dorn_python_108,0.9811612750539614,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_068.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_108.png
ext_dorn_python_medium_07083,python,medium,dorn_python_008,dorn_python_087,dorn_python_087,0.7266180233770048,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_008.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_087.png
ext_dorn_python_medium_07084,python,medium,dorn_python_010,dorn_python_105,dorn_python_010,0.938398992686882,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_010.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_105.png
ext_dorn_python_medium_07085,python,medium,dorn_python_020,dorn_python_091,dorn_python_091,0.8667915426278685,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_020.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_091.png
ext_dorn_python_medium_07086,python,medium,dorn_python_008,dorn_python_044,dorn_python_044,0.9509369811172969,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_008.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_044.png
ext_dorn_python_medium_07087,python,medium,dorn_python_046,dorn_python_076,dorn_python_046,0.9098017296442344,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_046.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_076.png
ext_dorn_python_medium_07088,python,medium,dorn_python_090,dorn_python_101,dorn_python_101,0.8167669749834319,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_090.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_101.png
ext_dorn_python_medium_07089,python,medium,dorn_python_043,dorn_python_100,dorn_python_100,0.7698394061383669,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_043.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_100.png
ext_dorn_python_medium_07090,python,medium,dorn_python_016,dorn_python_049,dorn_python_049,0.999569583964952,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_016.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_049.png
ext_dorn_python_medium_07091,python,medium,dorn_python_028,dorn_python_030,dorn_python_030,0.9207232381562024,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_028.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_030.png
ext_dorn_python_medium_07092,python,medium,dorn_python_013,dorn_python_100,dorn_python_013,0.8805008647256589,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_013.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_100.png
ext_dorn_python_medium_07093,python,medium,dorn_python_059,dorn_python_072,dorn_python_059,0.9053538998853516,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_059.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_072.png
ext_dorn_python_medium_07094,python,medium,dorn_python_069,dorn_python_074,dorn_python_069,0.9024438610891165,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_069.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_074.png
ext_dorn_python_medium_07095,python,medium,dorn_python_082,dorn_python_107,dorn_python_082,0.5012596726400622,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_082.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_107.png
ext_dorn_python_medium_07096,python,medium,dorn_python_082,dorn_python_094,dorn_python_082,0.8308417024954645,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_082.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_094.png
ext_dorn_python_medium_07097,python,medium,dorn_python_089,dorn_python_091,dorn_python_089,0.8038937198760472,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_089.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_091.png
ext_dorn_python_medium_07098,python,medium,dorn_python_012,dorn_python_064,dorn_python_012,0.9448676037444595,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_012.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_064.png
ext_dorn_python_medium_07099,python,medium,dorn_python_003,dorn_python_010,dorn_python_010,0.8285926981919595,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_003.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_010.png
ext_dorn_python_hard_08000,python,hard,dorn_python_019,dorn_python_029,dorn_python_029,0.4291530549133934,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_019.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_029.png
ext_dorn_python_hard_08001,python,hard,dorn_python_008,dorn_python_016,dorn_python_008,0.4700083111408075,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_008.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_016.png
ext_dorn_python_hard_08002,python,hard,dorn_python_030,dorn_python_114,dorn_python_030,0.4703873657967174,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_030.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_114.png
ext_dorn_python_hard_08003,python,hard,dorn_python_066,dorn_python_117,dorn_python_066,0.4770080917286144,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_066.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_117.png
ext_dorn_python_hard_08004,python,hard,dorn_python_049,dorn_python_060,dorn_python_060,0.2947483009999527,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_049.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_060.png
ext_dorn_python_hard_08005,python,hard,dorn_python_009,dorn_python_028,dorn_python_009,0.2095278201871017,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_009.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_028.png
ext_dorn_python_hard_08006,python,hard,dorn_python_058,dorn_python_090,dorn_python_058,0.3542968606912592,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_058.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_090.png
ext_dorn_python_hard_08007,python,hard,dorn_python_068,dorn_python_094,dorn_python_068,0.3135206724870112,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_068.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_094.png
ext_dorn_python_hard_08008,python,hard,dorn_python_013,dorn_python_107,dorn_python_107,0.4149754203295739,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_013.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_107.png
ext_dorn_python_hard_08009,python,hard,dorn_python_082,dorn_python_108,dorn_python_108,0.4638402450455081,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_082.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_108.png
ext_dorn_python_hard_08010,python,hard,dorn_python_028,dorn_python_055,dorn_python_055,0.3923323583373954,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_028.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_055.png
ext_dorn_python_hard_08011,python,hard,dorn_python_009,dorn_python_041,dorn_python_041,0.2018151572597659,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_009.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_041.png
ext_dorn_python_hard_08012,python,hard,dorn_python_048,dorn_python_102,dorn_python_048,0.3115531098176662,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_048.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_102.png
ext_dorn_python_hard_08013,python,hard,dorn_python_003,dorn_python_061,dorn_python_061,0.4337751679800568,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_003.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_061.png
ext_dorn_python_hard_08014,python,hard,dorn_python_002,dorn_python_014,dorn_python_002,0.4753602637278858,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_002.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_014.png
ext_dorn_python_hard_08015,python,hard,dorn_python_021,dorn_python_027,dorn_python_021,0.4168194007948125,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_021.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_027.png
ext_dorn_python_hard_08016,python,hard,dorn_python_005,dorn_python_057,dorn_python_005,0.3287166115950872,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_005.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_057.png
ext_dorn_python_hard_08017,python,hard,dorn_python_001,dorn_python_004,dorn_python_001,0.2666391134801534,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_004.png
ext_dorn_python_hard_08018,python,hard,dorn_python_025,dorn_python_107,dorn_python_107,0.3153685247304245,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_025.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_107.png
ext_dorn_python_hard_08019,python,hard,dorn_python_008,dorn_python_031,dorn_python_008,0.2388186936788149,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_008.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_031.png
ext_dorn_python_hard_08020,python,hard,dorn_python_001,dorn_python_061,dorn_python_061,0.3885390968062838,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_001.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_061.png
ext_dorn_python_hard_08021,python,hard,dorn_python_031,dorn_python_094,dorn_python_094,0.3424337684581242,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_031.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_094.png
ext_dorn_python_hard_08022,python,hard,dorn_python_059,dorn_python_094,dorn_python_059,0.428647705271666,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_059.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_094.png
ext_dorn_python_hard_08023,python,hard,dorn_python_058,dorn_python_078,dorn_python_058,0.3786144902976883,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_058.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_078.png
ext_dorn_python_hard_08024,python,hard,dorn_python_033,dorn_python_093,dorn_python_093,0.353513422126643,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_033.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_093.png
ext_dorn_python_hard_08025,python,hard,dorn_python_033,dorn_python_040,dorn_python_040,0.3767762062199855,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_033.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_040.png
ext_dorn_python_hard_08026,python,hard,dorn_python_074,dorn_python_093,dorn_python_093,0.3137635133487723,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_074.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_093.png
ext_dorn_python_hard_08027,python,hard,dorn_python_048,dorn_python_092,dorn_python_092,0.3129724861721894,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_048.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_092.png
ext_dorn_python_hard_08028,python,hard,dorn_python_011,dorn_python_103,dorn_python_103,0.2565197473650469,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_011.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_103.png
ext_dorn_python_hard_08029,python,hard,dorn_python_005,dorn_python_022,dorn_python_022,0.4841189459730073,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_005.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_022.png
ext_dorn_python_hard_08030,python,hard,dorn_python_053,dorn_python_094,dorn_python_053,0.472112637575982,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_053.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_094.png
ext_dorn_python_hard_08031,python,hard,dorn_python_069,dorn_python_098,dorn_python_069,0.4725655897785149,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_069.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_098.png
ext_dorn_python_hard_08032,python,hard,dorn_python_034,dorn_python_067,dorn_python_067,0.2024137043795761,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_034.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_067.png
ext_dorn_python_hard_08033,python,hard,dorn_python_000,dorn_python_072,dorn_python_000,0.3190799791329729,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_000.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_072.png
ext_dorn_python_hard_08034,python,hard,dorn_python_031,dorn_python_074,dorn_python_074,0.2074277479920397,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_031.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_074.png
ext_dorn_python_hard_08035,python,hard,dorn_python_034,dorn_python_055,dorn_python_034,0.4549508059509932,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_034.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_055.png
ext_dorn_python_hard_08036,python,hard,dorn_python_080,dorn_python_107,dorn_python_107,0.2957876820058056,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_080.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_107.png
ext_dorn_python_hard_08037,python,hard,dorn_python_002,dorn_python_008,dorn_python_002,0.4706272725040017,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_002.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_008.png
ext_dorn_python_hard_08038,python,hard,dorn_python_044,dorn_python_102,dorn_python_044,0.2460827285096349,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_044.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_102.png
ext_dorn_python_hard_08039,python,hard,dorn_python_012,dorn_python_055,dorn_python_012,0.257625940498384,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_012.png,/ANON/experiment_root/results/python_cuda_vlm_main_20260715/rendered/default/dorn_python_055.png
