visual_image_width,visual_image_height,visual_aspect_ratio,visual_non_background_pixel_density,visual_code_bounding_box_width,visual_code_bounding_box_height,visual_code_bounding_box_area_ratio,visual_left_margin_mean,visual_left_margin_std,visual_left_margin_min,visual_left_margin_max,visual_indentation_depth_proxy,visual_horizontal_whitespace_ratio,visual_vertical_whitespace_ratio,visual_number_of_visual_text_lines,visual_estimated_line_height,visual_line_spacing_mean,visual_line_length_mean,visual_line_length_max,visual_line_length_std,visual_dense_block_ratio,visual_empty_vertical_gap_count,visual_color_diversity,visual_contrast_score,visual_clutter_score,visual_error,rq0_id,dataset_name,image_path
864.0,1495.0,0.5779264214046823,0.998032020314629,864.0,1495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0019679796853709908,0.0,1.0,1495.0,0.0,864.0,864.0,0.0,1.0,0.0,49.0,50.649679364255505,48.90356899541682,0.0,rq0_0151,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0151.png
1080.0,1370.0,0.7883211678832117,0.9945336577453365,1080.0,1370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00546634225466347,0.0,1.0,1370.0,0.0,1080.0,1080.0,0.0,1.0,0.0,71.0,43.338651620529745,70.61188969991889,0.0,rq0_0152,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0152.png
694.0,270.0,2.5703703703703704,0.9858255950474971,694.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014174404952502884,0.0,1.0,270.0,0.0,694.0,694.0,0.0,1.0,0.0,49.0,50.13250248691269,48.30545415732736,0.0,rq0_0153,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0153.png
633.0,245.0,2.583673469387755,0.9982138827094819,633.0,245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001786117290518141,0.0,1.0,245.0,0.0,633.0,633.0,0.0,1.0,0.0,48.0,55.291297977611386,47.91426637005513,0.0,rq0_0154,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0154.png
776.0,795.0,0.9761006289308176,0.9981148285028854,776.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001885171497114646,0.0,1.0,795.0,0.0,776.0,776.0,0.0,1.0,0.0,42.0,50.1684869084183,41.92082279712118,0.0,rq0_0155,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0155.png
778.0,270.0,2.8814814814814813,0.9975721222507855,778.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002427877749214491,0.0,1.0,270.0,0.0,778.0,778.0,0.0,1.0,0.0,42.0,52.149539374202156,41.89802913453299,0.0,rq0_0156,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0156.png
779.0,995.0,0.7829145728643216,0.9948548906277214,779.0,995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005145109372278633,0.0,1.0,995.0,0.0,779.0,779.0,0.0,1.0,0.0,70.0,55.755192219273404,69.6398423439405,0.0,rq0_0157,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0157.png
778.0,295.0,2.6372881355932205,0.9990065792340203,778.0,295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009934207659797467,0.0,1.0,295.0,0.0,778.0,778.0,0.0,1.0,0.0,55.0,49.50962402092701,54.94536185787111,0.0,rq0_0158,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0158.png
852.0,1495.0,0.5698996655518395,0.9952156641072747,852.0,1495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004784335892725311,0.0,1.0,1495.0,0.0,852.0,852.0,0.0,1.0,0.0,49.0,54.047037571866326,48.76556754125646,0.0,rq0_0159,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0159.png
778.0,295.0,2.6372881355932205,0.9943749727680711,778.0,295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005625027231928925,0.0,1.0,295.0,0.0,778.0,778.0,0.0,1.0,0.0,41.0,52.76166379469681,40.769373883490914,0.0,rq0_0160,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0160.png
815.0,1395.0,0.5842293906810035,0.9899307342172966,815.0,1395.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010069265782703396,0.0,1.0,1395.0,0.0,815.0,815.0,0.0,1.0,0.0,53.0,48.20600468383027,52.46632891351672,0.0,rq0_0161,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0161.png
778.0,320.0,2.43125,0.9939669023136247,778.0,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006033097686375277,0.0,1.0,320.0,0.0,778.0,778.0,0.0,1.0,0.0,49.0,55.678962903258025,48.70437821336761,0.0,rq0_0162,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0162.png
961.0,1320.0,0.728030303030303,0.9977217544855422,961.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022782455144577662,0.0,1.0,1320.0,0.0,961.0,961.0,0.0,1.0,0.0,40.0,47.99404907538107,39.90887017942169,0.0,rq0_0163,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0163.png
863.0,320.0,2.696875,0.9953106894553881,863.0,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004689310544611858,0.0,1.0,320.0,0.0,863.0,863.0,0.0,1.0,0.0,48.0,49.82769661623696,47.77491309385863,0.0,rq0_0164,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0164.png
766.0,270.0,2.837037037037037,0.9949086161879895,766.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005091383812010464,0.0,1.0,270.0,0.0,766.0,766.0,0.0,1.0,0.0,49.0,50.64947810628976,48.75052219321149,0.0,rq0_0165,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0165.png
803.0,795.0,1.010062893081761,0.996735512269242,803.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0032644877307580478,0.0,1.0,795.0,0.0,803.0,803.0,0.0,1.0,0.0,53.0,55.91885334718938,52.82698215026982,0.0,rq0_0166,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0166.png
779.0,1495.0,0.5210702341137123,0.9739688563933694,779.0,1495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026031143606630613,0.0,1.0,1495.0,0.0,779.0,779.0,0.0,1.0,0.0,49.0,46.92258169719451,47.7244739632751,0.0,rq0_0167,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0167.png
826.0,270.0,3.0592592592592593,0.9988386691776522,826.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001161330822347817,0.0,1.0,270.0,0.0,826.0,826.0,0.0,1.0,0.0,46.0,48.50475528009198,45.946578782172,0.0,rq0_0168,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0168.png
875.0,920.0,0.9510869565217391,0.9969217391304348,875.0,920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003078260869565197,0.0,1.0,920.0,0.0,875.0,875.0,0.0,1.0,0.0,66.0,52.38006238830704,65.7968347826087,0.0,rq0_0169,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0169.png
781.0,970.0,0.8051546391752578,0.9972147788323191,781.0,970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0027852211676808736,0.0,1.0,970.0,0.0,781.0,781.0,0.0,1.0,0.0,56.0,54.9464477409665,55.84402761460987,0.0,rq0_0170,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0170.png
778.0,1445.0,0.5384083044982699,0.9942261677088801,778.0,1445.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00577383229111994,0.0,1.0,1445.0,0.0,778.0,778.0,0.0,1.0,0.0,45.0,48.38141712436809,44.7401775468996,0.0,rq0_0171,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0171.png
621.0,245.0,2.5346938775510206,0.9899766669953005,621.0,245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010023333004699486,0.0,1.0,245.0,0.0,621.0,621.0,0.0,1.0,0.0,51.0,54.44098532623348,50.488810016760326,0.0,rq0_0172,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0172.png
779.0,995.0,0.7829145728643216,0.9657852807039047,779.0,995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03421471929609532,0.0,1.0,995.0,0.0,779.0,779.0,0.0,1.0,0.0,28.0,45.62487349986773,27.04198785970933,0.0,rq0_0173,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0173.png
755.0,270.0,2.7962962962962963,0.9948589649251901,755.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0051410350748098965,0.0,1.0,270.0,0.0,755.0,755.0,0.0,1.0,0.0,37.0,60.010690182318434,36.80978170223204,0.0,rq0_0174,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0174.png
778.0,270.0,2.8814814814814813,0.9935542226030658,778.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006445777396934194,0.0,1.0,270.0,0.0,778.0,778.0,0.0,1.0,0.0,49.0,57.04769324253945,48.684156907550225,0.0,rq0_0175,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0175.png
826.0,1320.0,0.6257575757575757,0.9969064127962433,826.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030935872037567425,0.0,1.0,1320.0,0.0,826.0,826.0,0.0,1.0,0.0,60.0,53.26001787130356,59.8143847677746,0.0,rq0_0176,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0176.png
779.0,1645.0,0.4735562310030395,0.9792142525488605,779.0,1645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02078574745113948,0.0,1.0,1645.0,0.0,779.0,779.0,0.0,1.0,0.0,49.0,49.21245812238118,47.981498374894166,0.0,rq0_0177,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0177.png
959.0,1295.0,0.7405405405405405,0.9901063285839093,959.0,1295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009893671416090655,0.0,1.0,1295.0,0.0,959.0,959.0,0.0,1.0,0.0,45.0,42.89160314512852,44.55478478627592,0.0,rq0_0178,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0178.png
935.0,795.0,1.1761006289308176,0.9972542293075034,935.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0027457706924965963,0.0,1.0,795.0,0.0,935.0,935.0,0.0,1.0,0.0,45.0,48.57872632871566,44.87644031883765,0.0,rq0_0179,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0179.png
864.0,845.0,1.0224852071005917,0.9960771422309884,864.0,845.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0039228577690115785,0.0,1.0,845.0,0.0,864.0,864.0,0.0,1.0,0.0,47.0,56.94468476502837,46.81562568485646,0.0,rq0_0180,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0180.png
754.0,270.0,2.7925925925925927,0.993584831515866,754.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006415168484134037,0.0,1.0,270.0,0.0,754.0,754.0,0.0,1.0,0.0,41.0,54.40589160004616,40.7369780921505,0.0,rq0_0181,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0181.png
778.0,245.0,3.1755102040816325,0.9933319343161429,778.0,245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006668065683857138,0.0,1.0,245.0,0.0,778.0,778.0,0.0,1.0,0.0,27.0,61.95825735344809,26.819962226535857,0.0,rq0_0182,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0182.png
899.0,1370.0,0.6562043795620438,0.9968180378847543,899.0,1370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031819621152456845,0.0,1.0,1370.0,0.0,899.0,899.0,0.0,1.0,0.0,55.0,53.1226649259665,54.824992083661485,0.0,rq0_0183,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0183.png
634.0,245.0,2.5877551020408163,0.9989377454451812,634.0,245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010622545548187867,0.0,1.0,245.0,0.0,634.0,634.0,0.0,1.0,0.0,57.0,53.70044143401185,56.939451490375326,0.0,rq0_0184,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0184.png
778.0,395.0,1.969620253164557,0.9975789918974326,778.0,395.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0024210081025674013,0.0,1.0,395.0,0.0,778.0,778.0,0.0,1.0,0.0,46.0,55.23679963676213,45.8886336272819,0.0,rq0_0185,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0185.png
779.0,870.0,0.8954022988505748,0.9835391675150871,779.0,870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016460832484912924,0.0,1.0,870.0,0.0,779.0,779.0,0.0,1.0,0.0,49.0,46.911106761687954,48.19341920823927,0.0,rq0_0186,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0186.png
899.0,270.0,3.3296296296296295,0.9992543154945824,899.0,270.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007456845054175654,0.0,1.0,270.0,0.0,899.0,899.0,0.0,1.0,0.0,57.0,45.03839729760144,56.9574959831912,0.0,rq0_0187,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0187.png
779.0,1370.0,0.5686131386861314,0.9858521593283547,779.0,1370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014147840671645318,0.0,1.0,1370.0,0.0,779.0,779.0,0.0,1.0,0.0,41.0,49.37250159223175,40.419938532462545,0.0,rq0_0188,Dorn,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0188.png
779.0,470.0,1.6574468085106382,0.9927512085871139,779.0,470.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007248791412886146,0.0,1.0,470.0,0.0,779.0,779.0,0.0,1.0,0.0,41.0,48.58271481634343,40.70279955207167,0.0,rq0_0189,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0189.png
780.0,1045.0,0.7464114832535885,0.9938326585695006,780.0,1045.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006167341430499351,0.0,1.0,1045.0,0.0,780.0,780.0,0.0,1.0,0.0,69.0,54.13706247738122,68.57445344129555,0.0,rq0_0190,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0190.png
779.0,1370.0,0.5686131386861314,0.9917946459526062,779.0,1370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008205354047393754,0.0,1.0,1370.0,0.0,779.0,779.0,0.0,1.0,0.0,40.0,54.725165810856154,39.67178583810425,0.0,rq0_0191,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0191.png
779.0,620.0,1.2564516129032257,0.9916642511077063,779.0,620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008335748892293715,0.0,1.0,620.0,0.0,779.0,779.0,0.0,1.0,0.0,39.0,50.59779820320845,38.674905793200544,0.0,rq0_0192,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0192.png
779.0,845.0,0.9218934911242603,0.9931318410038663,779.0,845.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006868158996133689,0.0,1.0,845.0,0.0,779.0,779.0,0.0,1.0,0.0,49.0,55.57855128894416,48.66346020918945,0.0,rq0_0193,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0193.png
658.0,470.0,1.4,0.994124684731294,658.0,470.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005875315268705994,0.0,1.0,470.0,0.0,658.0,658.0,0.0,1.0,0.0,48.0,48.841262702377435,47.71798486710211,0.0,rq0_0194,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0194.png
789.0,970.0,0.8134020618556701,0.9941554623495747,789.0,970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005844537650425252,0.0,1.0,970.0,0.0,789.0,789.0,0.0,1.0,0.0,51.0,52.38739405891659,50.70192857982831,0.0,rq0_0195,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0195.png
778.0,895.0,0.8692737430167597,0.9979190303169565,778.0,895.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0020809696830434987,0.0,1.0,895.0,0.0,778.0,778.0,0.0,1.0,0.0,62.0,51.68503341639062,61.8709798796513,0.0,rq0_0196,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0196.png
779.0,870.0,0.8954022988505748,0.9835037551827424,779.0,870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016496244817257644,0.0,1.0,870.0,0.0,779.0,779.0,0.0,1.0,0.0,60.0,49.72909378178567,59.01022531096454,0.0,rq0_0197,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0197.png
779.0,695.0,1.120863309352518,0.9973993590749993,779.0,695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0026006409250006746,0.0,1.0,695.0,0.0,779.0,779.0,0.0,1.0,0.0,63.0,52.93249145193549,62.83615962172496,0.0,rq0_0198,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0198.png
780.0,445.0,1.752808988764045,0.9907490636704119,780.0,445.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009250936329588066,0.0,1.0,445.0,0.0,780.0,780.0,0.0,1.0,0.0,44.0,53.00770726252637,43.59295880149813,0.0,rq0_0199,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0199.png
780.0,1020.0,0.7647058823529411,0.9969683257918552,780.0,1020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030316742081447634,0.0,1.0,1020.0,0.0,780.0,780.0,0.0,1.0,0.0,55.0,56.282600345838816,54.833257918552036,0.0,rq0_0200,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0200.png
780.0,1170.0,0.6666666666666666,0.9971915406530791,780.0,1170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0028084593469208663,0.0,1.0,1170.0,0.0,780.0,780.0,0.0,1.0,0.0,66.0,54.20963338842167,65.81464168310322,0.0,rq0_0201,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0201.png
780.0,1245.0,0.6265060240963856,0.9977036350530326,780.0,1245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0022963649469673886,0.0,1.0,1245.0,0.0,780.0,780.0,0.0,1.0,0.0,66.0,50.81492309542846,65.84843991350016,0.0,rq0_0202,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0202.png
802.0,420.0,1.9095238095238096,0.9973488896805605,802.0,420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0026511103194395425,0.0,1.0,420.0,0.0,802.0,802.0,0.0,1.0,0.0,45.0,59.632395405999134,44.88070003562522,0.0,rq0_0203,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0203.png
780.0,1245.0,0.6265060240963856,0.9939686952939965,780.0,1245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0060313047060035485,0.0,1.0,1245.0,0.0,780.0,780.0,0.0,1.0,0.0,49.0,61.664455944203105,48.704466069405825,0.0,rq0_0204,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0204.png
622.0,345.0,1.8028985507246378,0.9909548441213477,622.0,345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009045155878652289,0.0,1.0,345.0,0.0,622.0,622.0,0.0,1.0,0.0,39.0,61.67714997592335,38.64723892073256,0.0,rq0_0205,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0205.png
814.0,820.0,0.9926829268292683,0.9939788458081141,814.0,820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006021154191885869,0.0,1.0,820.0,0.0,814.0,814.0,0.0,1.0,0.0,49.0,59.51723779425065,48.704963444597595,0.0,rq0_0206,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0206.png
780.0,645.0,1.2093023255813953,0.9949334128403896,780.0,645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005066587159610392,0.0,1.0,645.0,0.0,780.0,780.0,0.0,1.0,0.0,49.0,57.14623181588423,48.75173722917909,0.0,rq0_0207,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0207.png
779.0,820.0,0.95,0.9925576880929271,779.0,820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007442311907072896,0.0,1.0,820.0,0.0,779.0,779.0,0.0,1.0,0.0,70.0,52.82144372809631,69.47903816650489,0.0,rq0_0208,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0208.png
838.0,595.0,1.408403361344538,0.993782715950342,838.0,595.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006217284049658045,0.0,1.0,595.0,0.0,838.0,838.0,0.0,1.0,0.0,49.0,58.08514628746847,48.69535308156676,0.0,rq0_0209,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0209.png
874.0,1220.0,0.7163934426229508,0.9904593540158307,874.0,1220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00954064598416926,0.0,1.0,1220.0,0.0,874.0,874.0,0.0,1.0,0.0,49.0,51.1427425254407,48.53250834677571,0.0,rq0_0210,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0210.png
923.0,1145.0,0.8061135371179039,0.9965415604138773,923.0,1145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0034584395861226858,0.0,1.0,1145.0,0.0,923.0,923.0,0.0,1.0,0.0,46.0,54.28581650836591,45.84091177903836,0.0,rq0_0211,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0211.png
923.0,820.0,1.1256097560975609,0.9946806542821658,923.0,820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005319345717834212,0.0,1.0,820.0,0.0,923.0,923.0,0.0,1.0,0.0,58.0,50.35818876155088,57.691477948365616,0.0,rq0_0212,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0212.png
779.0,920.0,0.8467391304347827,0.996898197242842,779.0,920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00310180275715799,0.0,1.0,920.0,0.0,779.0,779.0,0.0,1.0,0.0,44.0,54.329424921235,43.86352067868505,0.0,rq0_0213,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0213.png
875.0,1145.0,0.7641921397379913,0.9897741734248284,875.0,1145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01022582657517157,0.0,1.0,1145.0,0.0,875.0,875.0,0.0,1.0,0.0,57.0,54.816331782585394,56.41712788521522,0.0,rq0_0214,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0214.png
812.0,720.0,1.1277777777777778,0.9825003420908593,812.0,720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017499657909140653,0.0,1.0,720.0,0.0,812.0,812.0,0.0,1.0,0.0,54.0,51.20780047411491,53.055018472906404,0.0,rq0_0215,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0215.png
779.0,870.0,0.8954022988505748,0.9927109615923746,779.0,870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007289038407625403,0.0,1.0,870.0,0.0,779.0,779.0,0.0,1.0,0.0,44.0,53.487931223100745,43.67928231006448,0.0,rq0_0216,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0216.png
899.0,1345.0,0.6684014869888476,0.9952396508305387,899.0,1345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004760349169461331,0.0,1.0,1345.0,0.0,899.0,899.0,0.0,1.0,0.0,62.0,51.98508352930367,61.7048583514934,0.0,rq0_0217,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0217.png
778.0,495.0,1.5717171717171716,0.9979616213549376,778.0,495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0020383786450623997,0.0,1.0,495.0,0.0,778.0,778.0,0.0,1.0,0.0,47.0,55.2435312736365,46.90419620368207,0.0,rq0_0218,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0218.png
781.0,670.0,1.1656716417910449,0.9976551302386913,781.0,670.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0023448697613086544,0.0,1.0,670.0,0.0,781.0,781.0,0.0,1.0,0.0,56.0,53.444476872966,55.86868729336672,0.0,rq0_0219,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0219.png
779.0,795.0,0.979874213836478,0.9924302242029371,779.0,795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007569775797062861,0.0,1.0,795.0,0.0,779.0,779.0,0.0,1.0,0.0,38.0,53.75908853581578,37.71234851971161,0.0,rq0_0220,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0220.png
779.0,545.0,1.4293577981651375,0.9906890744426518,779.0,545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009310925557348249,0.0,1.0,545.0,0.0,779.0,779.0,0.0,1.0,0.0,43.0,46.368066064183566,42.599630201034024,0.0,rq0_0221,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0221.png
779.0,1045.0,0.7454545454545455,0.993640478837425,779.0,1045.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006359521162574988,0.0,1.0,1045.0,0.0,779.0,779.0,0.0,1.0,0.0,58.0,49.529466419739805,57.63114777257065,0.0,rq0_0222,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0222.png
779.0,1245.0,0.62570281124498,0.9883745508349187,779.0,1245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011625449165081347,0.0,1.0,1245.0,0.0,779.0,779.0,0.0,1.0,0.0,68.0,51.97292663259564,67.20946945677447,0.0,rq0_0223,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0223.png
779.0,970.0,0.8030927835051547,0.9871762635152125,779.0,970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012823736484787518,0.0,1.0,970.0,0.0,779.0,779.0,0.0,1.0,0.0,44.0,46.5525376467697,43.43575559466935,0.0,rq0_0224,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0224.png
779.0,1345.0,0.579182156133829,0.9962090374180987,779.0,1345.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0037909625819012582,0.0,1.0,1345.0,0.0,779.0,779.0,0.0,1.0,0.0,46.0,56.82896434683139,45.825615721232545,0.0,rq0_0225,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0225.png
779.0,1145.0,0.6803493449781659,0.984375893402694,779.0,1145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015624106597305953,0.0,1.0,1145.0,0.0,779.0,779.0,0.0,1.0,0.0,58.0,47.992225620384296,57.09380181735625,0.0,rq0_0226,Scalabrino,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0226.png
