language,pair_id,order,parsed_choice,old_choice,margin,abs_margin
cuda,ext_dorn_cuda_hard_02037,BA,A,B,5.5,5.5
cuda,ext_dorn_cuda_hard_02038,BA,B,A,-6.5,6.5
cuda,ext_dorn_cuda_hard_02040,AB,B,A,-9.25,9.25
cuda,ext_dorn_cuda_hard_02041,BA,B,A,-7.25,7.25
cuda,ext_dorn_cuda_hard_02044,BA,A,B,11.0,11.0
cuda,ext_dorn_cuda_hard_02046,AB,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02046,BA,B,A,-13.5,13.5
cuda,ext_dorn_cuda_hard_02048,AB,B,A,-10.0,10.0
cuda,ext_dorn_cuda_hard_02051,AB,B,A,-0.25,0.25
cuda,ext_dorn_cuda_hard_02053,AB,A,B,4.5,4.5
cuda,ext_dorn_cuda_hard_02054,AB,A,B,6.5,6.5
cuda,ext_dorn_cuda_hard_02055,AB,B,A,-4.0,4.0
cuda,ext_dorn_cuda_hard_02056,BA,B,A,-1.25,1.25
cuda,ext_dorn_cuda_hard_02057,AB,A,B,13.25,13.25
cuda,ext_dorn_cuda_hard_02057,BA,B,A,-14.75,14.75
cuda,ext_dorn_cuda_hard_02058,AB,B,A,-4.25,4.25
cuda,ext_dorn_cuda_hard_02060,AB,A,B,8.5,8.5
cuda,ext_dorn_cuda_hard_02062,AB,B,A,-8.75,8.75
cuda,ext_dorn_cuda_hard_02063,AB,A,B,6.25,6.25
cuda,ext_dorn_cuda_hard_02064,BA,B,A,-3.5,3.5
cuda,ext_dorn_cuda_hard_02067,AB,A,B,9.0,9.0
cuda,ext_dorn_cuda_hard_02067,BA,B,A,-15.25,15.25
cuda,ext_dorn_cuda_hard_02070,AB,B,A,-6.0,6.0
cuda,ext_dorn_cuda_hard_02070,BA,A,B,11.5,11.5
cuda,ext_dorn_cuda_hard_02073,AB,B,A,-7.5,7.5
cuda,ext_dorn_cuda_hard_02073,BA,A,B,8.5,8.5
cuda,ext_dorn_cuda_hard_02074,AB,A,B,2.5,2.5
cuda,ext_dorn_cuda_hard_02074,BA,B,A,-1.25,1.25
cuda,ext_dorn_cuda_hard_02078,BA,A,B,1.25,1.25
cuda,ext_dorn_cuda_hard_02081,AB,A,B,7.0,7.0
cuda,ext_dorn_cuda_hard_02081,BA,B,A,-10.0,10.0
cuda,ext_dorn_cuda_hard_02083,AB,A,B,12.5,12.5
cuda,ext_dorn_cuda_hard_02084,AB,A,B,5.5,5.5
cuda,ext_dorn_cuda_hard_02085,AB,A,B,10.25,10.25
cuda,ext_dorn_cuda_hard_02085,BA,B,A,-14.25,14.25
cuda,ext_dorn_cuda_hard_02089,AB,A,B,6.0,6.0
cuda,ext_dorn_cuda_hard_02090,AB,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02095,BA,A,B,11.5,11.5
cuda,ext_dorn_cuda_hard_02099,AB,B,A,-13.0,13.0
cuda,ext_dorn_cuda_hard_02099,BA,A,B,7.5,7.5
cuda,ext_dorn_cuda_hard_02101,AB,A,B,2.5,2.5
cuda,ext_dorn_cuda_hard_02101,BA,B,A,-7.75,7.75
cuda,ext_dorn_cuda_hard_02108,BA,A,B,10.5,10.5
cuda,ext_dorn_cuda_hard_02110,AB,A,B,9.5,9.5
cuda,ext_dorn_cuda_hard_02112,AB,B,A,-5.25,5.25
cuda,ext_dorn_cuda_hard_02113,AB,B,A,-4.25,4.25
cuda,ext_dorn_cuda_hard_02113,BA,A,B,12.5,12.5
cuda,ext_dorn_cuda_hard_02114,AB,B,A,-13.0,13.0
cuda,ext_dorn_cuda_hard_02115,AB,B,A,-4.0,4.0
cuda,ext_dorn_cuda_hard_02115,BA,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02116,BA,A,B,13.0,13.0
cuda,ext_dorn_cuda_hard_02117,BA,A,B,8.0,8.0
cuda,ext_dorn_cuda_hard_02121,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_hard_02121,BA,B,A,-2.75,2.75
cuda,ext_dorn_cuda_hard_02127,BA,A,B,10.75,10.75
cuda,ext_dorn_cuda_hard_02128,AB,B,A,-10.0,10.0
cuda,ext_dorn_cuda_hard_02128,BA,A,B,12.0,12.0
cuda,ext_dorn_cuda_hard_02129,AB,B,A,-10.75,10.75
cuda,ext_dorn_cuda_hard_02129,BA,A,B,6.75,6.75
cuda,ext_dorn_cuda_hard_02134,BA,B,A,-6.25,6.25
cuda,ext_dorn_cuda_hard_02137,BA,B,A,-6.5,6.5
cuda,ext_dorn_cuda_hard_02138,BA,A,B,0.25,0.25
cuda,ext_dorn_cuda_hard_02140,AB,B,A,-15.5,15.5
cuda,ext_dorn_cuda_hard_02140,BA,A,B,0.25,0.25
cuda,ext_dorn_cuda_hard_02144,BA,B,A,-4.0,4.0
cuda,ext_dorn_cuda_hard_02145,AB,A,B,12.25,12.25
cuda,ext_dorn_cuda_hard_02147,AB,B,A,-13.5,13.5
cuda,ext_dorn_cuda_hard_02147,BA,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02150,AB,B,A,-12.75,12.75
cuda,ext_dorn_cuda_hard_02150,BA,A,B,1.75,1.75
cuda,ext_dorn_cuda_hard_02151,BA,A,B,14.5,14.5
cuda,ext_dorn_cuda_hard_02153,BA,B,A,-10.0,10.0
cuda,ext_dorn_cuda_hard_02154,BA,B,A,-4.5,4.5
cuda,ext_dorn_cuda_hard_02155,AB,B,A,-4.0,4.0
cuda,ext_dorn_cuda_hard_02156,AB,A,B,2.5,2.5
cuda,ext_dorn_cuda_hard_02158,BA,B,A,-4.0,4.0
cuda,ext_dorn_cuda_hard_02166,BA,A,B,8.75,8.75
cuda,ext_dorn_cuda_hard_02169,AB,A,B,0.5,0.5
cuda,ext_dorn_cuda_hard_02170,BA,A,B,2.0,2.0
cuda,ext_dorn_cuda_hard_02171,AB,B,A,-0.25,0.25
cuda,ext_dorn_cuda_hard_02172,AB,A,B,9.25,9.25
cuda,ext_dorn_cuda_hard_02172,BA,B,A,-2.0,2.0
cuda,ext_dorn_cuda_hard_02174,AB,A,B,5.25,5.25
cuda,ext_dorn_cuda_hard_02174,BA,B,A,-15.75,15.75
cuda,ext_dorn_cuda_hard_02177,BA,B,A,-9.75,9.75
cuda,ext_dorn_cuda_hard_02178,BA,A,B,8.5,8.5
cuda,ext_dorn_cuda_hard_02181,BA,B,A,-11.5,11.5
cuda,ext_dorn_cuda_hard_02182,AB,A,B,3.25,3.25
cuda,ext_dorn_cuda_hard_02183,AB,A,B,10.75,10.75
cuda,ext_dorn_cuda_hard_02183,BA,B,A,-12.5,12.5
cuda,ext_dorn_cuda_hard_02184,AB,B,A,-17.25,17.25
cuda,ext_dorn_cuda_hard_02184,BA,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02187,BA,B,A,-8.5,8.5
cuda,ext_dorn_cuda_hard_02189,AB,B,A,-1.0,1.0
cuda,ext_dorn_cuda_hard_02192,BA,A,B,8.25,8.25
cuda,ext_dorn_cuda_hard_02194,AB,B,A,-3.5,3.5
cuda,ext_dorn_cuda_hard_02198,AB,A,B,4.0,4.0
cuda,ext_dorn_cuda_hard_02198,BA,B,A,-1.5,1.5
cuda,ext_dorn_cuda_hard_02199,BA,A,B,11.25,11.25
cuda,ext_dorn_cuda_hard_02200,AB,A,B,3.5,3.5
cuda,ext_dorn_cuda_hard_02201,AB,A,B,7.75,7.75
cuda,ext_dorn_cuda_hard_02201,BA,B,A,-5.0,5.0
cuda,ext_dorn_cuda_hard_02202,BA,B,A,-6.5,6.5
cuda,ext_dorn_cuda_hard_02203,AB,A,B,0.5,0.5
cuda,ext_dorn_cuda_hard_02204,AB,B,A,-9.75,9.75
cuda,ext_dorn_cuda_hard_02205,BA,B,A,-4.75,4.75
cuda,ext_dorn_cuda_hard_02206,AB,B,A,-11.5,11.5
cuda,ext_dorn_cuda_hard_02206,BA,A,B,4.25,4.25
cuda,ext_dorn_cuda_hard_02207,AB,B,A,-11.0,11.0
cuda,ext_dorn_cuda_hard_02207,BA,A,B,3.25,3.25
cuda,ext_dorn_cuda_hard_02209,AB,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02212,AB,B,A,-2.75,2.75
cuda,ext_dorn_cuda_hard_02213,BA,A,B,10.75,10.75
cuda,ext_dorn_cuda_hard_02214,BA,A,B,0.5,0.5
cuda,ext_dorn_cuda_hard_02216,AB,B,A,-1.5,1.5
cuda,ext_dorn_cuda_hard_02217,BA,A,B,3.0,3.0
cuda,ext_dorn_cuda_hard_02218,AB,A,B,9.0,9.0
cuda,ext_dorn_cuda_hard_02218,BA,B,A,-4.75,4.75
cuda,ext_dorn_cuda_hard_02219,AB,B,A,-10.5,10.5
cuda,ext_dorn_cuda_hard_02221,AB,A,B,6.0,6.0
cuda,ext_dorn_cuda_hard_02221,BA,B,A,-12.0,12.0
cuda,ext_dorn_cuda_hard_02225,AB,A,B,6.75,6.75
cuda,ext_dorn_cuda_hard_02225,BA,A,B,1.5,1.5
cuda,ext_dorn_cuda_hard_02226,AB,A,B,4.25,4.25
cuda,ext_dorn_cuda_hard_02227,BA,B,A,-6.5,6.5
cuda,ext_dorn_cuda_hard_02228,AB,B,A,-5.5,5.5
cuda,ext_dorn_cuda_hard_02228,BA,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02229,AB,A,B,1.5,1.5
cuda,ext_dorn_cuda_hard_02229,BA,A,B,1.5,1.5
cuda,ext_dorn_cuda_hard_02230,BA,A,B,4.75,4.75
cuda,ext_dorn_cuda_hard_02231,AB,A,B,5.5,5.5
cuda,ext_dorn_cuda_hard_02233,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_hard_02235,AB,A,B,7.5,7.5
cuda,ext_dorn_cuda_hard_02235,BA,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02238,AB,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02243,AB,B,A,-7.5,7.5
cuda,ext_dorn_cuda_hard_02243,BA,A,B,7.0,7.0
cuda,ext_dorn_cuda_hard_02244,AB,B,A,-10.75,10.75
cuda,ext_dorn_cuda_hard_02244,BA,A,B,10.0,10.0
cuda,ext_dorn_cuda_hard_02245,AB,A,B,10.25,10.25
cuda,ext_dorn_cuda_hard_02245,BA,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02246,AB,A,B,0.5,0.5
cuda,ext_dorn_cuda_hard_02247,AB,A,B,8.75,8.75
cuda,ext_dorn_cuda_hard_02247,BA,B,A,-1.0,1.0
cuda,ext_dorn_cuda_hard_02248,AB,A,B,5.25,5.25
cuda,ext_dorn_cuda_hard_02249,AB,A,B,2.5,2.5
cuda,ext_dorn_cuda_hard_02251,BA,A,B,8.75,8.75
cuda,ext_dorn_cuda_hard_02252,BA,B,A,-9.5,9.5
cuda,ext_dorn_cuda_hard_02253,AB,A,B,2.5,2.5
cuda,ext_dorn_cuda_hard_02254,AB,A,B,2.0,2.0
cuda,ext_dorn_cuda_hard_02257,AB,B,A,-7.5,7.5
cuda,ext_dorn_cuda_hard_02258,AB,A,B,2.25,2.25
cuda,ext_dorn_cuda_hard_02262,AB,B,A,-1.75,1.75
cuda,ext_dorn_cuda_hard_02263,BA,B,A,-1.0,1.0
cuda,ext_dorn_cuda_hard_02265,BA,A,B,0.25,0.25
cuda,ext_dorn_cuda_hard_02266,BA,B,A,-9.5,9.5
cuda,ext_dorn_cuda_hard_02268,AB,A,B,10.5,10.5
cuda,ext_dorn_cuda_hard_02270,AB,A,B,1.25,1.25
cuda,ext_dorn_cuda_hard_02270,BA,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02272,BA,B,A,-0.5,0.5
cuda,ext_dorn_cuda_hard_02276,BA,A,B,11.0,11.0
cuda,ext_dorn_cuda_hard_02279,AB,B,A,-4.75,4.75
cuda,ext_dorn_cuda_hard_02280,AB,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02280,BA,B,A,-3.75,3.75
cuda,ext_dorn_cuda_hard_02281,BA,A,B,4.25,4.25
cuda,ext_dorn_cuda_hard_02282,AB,A,B,2.75,2.75
cuda,ext_dorn_cuda_hard_02282,BA,B,A,-9.75,9.75
cuda,ext_dorn_cuda_hard_02283,AB,A,B,0.5,0.5
cuda,ext_dorn_cuda_hard_02284,BA,B,A,-7.5,7.5
cuda,ext_dorn_cuda_hard_02286,BA,A,B,4.0,4.0
cuda,ext_dorn_cuda_hard_02289,AB,A,B,5.25,5.25
cuda,ext_dorn_cuda_hard_02289,BA,B,A,-8.5,8.5
cuda,ext_dorn_cuda_hard_02290,BA,A,B,5.0,5.0
cuda,ext_dorn_cuda_hard_02293,BA,A,B,14.0,14.0
cuda,ext_dorn_cuda_hard_02294,AB,B,A,-13.5,13.5
cuda,ext_dorn_cuda_hard_02294,BA,A,B,5.0,5.0
cuda,ext_dorn_cuda_hard_02295,AB,A,B,9.5,9.5
cuda,ext_dorn_cuda_hard_02296,BA,A,B,19.25,19.25
cuda,ext_dorn_cuda_hard_02297,AB,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02298,AB,B,A,-2.25,2.25
cuda,ext_dorn_cuda_hard_02300,BA,B,A,-4.5,4.5
cuda,ext_dorn_cuda_hard_02302,AB,A,B,0.5,0.5
cuda,ext_dorn_cuda_hard_02306,BA,B,A,-5.5,5.5
cuda,ext_dorn_cuda_hard_02308,AB,A,B,9.25,9.25
cuda,ext_dorn_cuda_hard_02310,AB,A,B,2.75,2.75
cuda,ext_dorn_cuda_hard_02311,BA,A,B,6.0,6.0
cuda,ext_dorn_cuda_hard_02316,BA,B,A,-9.75,9.75
cuda,ext_dorn_cuda_hard_02318,AB,B,A,-11.25,11.25
cuda,ext_dorn_cuda_hard_02319,AB,A,B,2.5,2.5
cuda,ext_dorn_cuda_hard_02320,AB,B,A,-2.5,2.5
cuda,ext_dorn_cuda_hard_02324,AB,B,A,-11.25,11.25
cuda,ext_dorn_cuda_hard_02324,BA,A,B,7.0,7.0
cuda,ext_dorn_cuda_hard_02328,AB,A,B,3.75,3.75
cuda,ext_dorn_cuda_hard_02329,BA,A,B,2.5,2.5
cuda,ext_dorn_cuda_hard_02330,AB,A,B,10.25,10.25
cuda,ext_dorn_cuda_hard_02332,AB,A,B,5.5,5.5
cuda,ext_dorn_cuda_hard_02334,AB,B,A,-6.25,6.25
cuda,ext_dorn_cuda_hard_02335,AB,B,A,-12.5,12.5
cuda,ext_dorn_cuda_hard_02336,BA,A,B,5.5,5.5
cuda,ext_dorn_cuda_hard_02338,AB,A,B,0.0,0.0
cuda,ext_dorn_cuda_hard_02339,AB,B,A,-2.25,2.25
cuda,ext_dorn_cuda_hard_02339,BA,A,B,6.5,6.5
cuda,ext_dorn_cuda_hard_02347,BA,A,B,3.25,3.25
cuda,ext_dorn_cuda_hard_02350,AB,A,B,8.75,8.75
cuda,ext_dorn_cuda_hard_02350,BA,B,A,-6.0,6.0
cuda,ext_dorn_cuda_hard_02352,BA,A,B,12.75,12.75
cuda,ext_dorn_cuda_hard_02356,BA,B,A,-0.75,0.75
cuda,ext_dorn_cuda_hard_02358,AB,B,A,-8.5,8.5
cuda,ext_dorn_cuda_hard_02360,BA,A,B,6.5,6.5
cuda,ext_dorn_cuda_hard_02361,AB,A,B,1.25,1.25
cuda,ext_dorn_cuda_hard_02361,BA,A,B,0.5,0.5
cuda,ext_dorn_cuda_hard_02363,BA,A,B,5.25,5.25
cuda,ext_dorn_cuda_hard_02364,BA,B,A,-1.25,1.25
cuda,ext_dorn_cuda_hard_02366,AB,A,B,2.5,2.5
cuda,ext_dorn_cuda_hard_02367,AB,A,B,5.75,5.75
cuda,ext_dorn_cuda_hard_02368,BA,B,A,-1.0,1.0
cuda,ext_dorn_cuda_hard_02369,AB,A,B,13.0,13.0
cuda,ext_dorn_cuda_hard_02370,AB,A,B,1.5,1.5
cuda,ext_dorn_cuda_hard_02370,BA,B,A,-3.75,3.75
cuda,ext_dorn_cuda_hard_02372,AB,A,B,0.5,0.5
cuda,ext_dorn_cuda_hard_02373,BA,A,B,9.5,9.5
cuda,ext_dorn_cuda_hard_02375,BA,A,B,13.0,13.0
cuda,ext_dorn_cuda_hard_02377,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_hard_02377,BA,A,B,6.75,6.75
cuda,ext_dorn_cuda_hard_02380,BA,B,A,-0.5,0.5
cuda,ext_dorn_cuda_hard_02381,AB,A,B,10.75,10.75
cuda,ext_dorn_cuda_hard_02381,BA,B,A,-11.0,11.0
cuda,ext_dorn_cuda_hard_02383,BA,A,B,14.25,14.25
cuda,ext_dorn_cuda_hard_02384,AB,A,B,0.0,0.0
cuda,ext_dorn_cuda_hard_02387,AB,A,B,7.75,7.75
cuda,ext_dorn_cuda_hard_02389,BA,A,B,3.25,3.25
cuda,ext_dorn_cuda_hard_02390,AB,A,B,2.25,2.25
cuda,ext_dorn_cuda_hard_02399,AB,A,B,2.25,2.25
cuda,ext_dorn_cuda_hard_02400,BA,B,A,-6.0,6.0
cuda,ext_dorn_cuda_hard_02401,AB,B,A,-10.75,10.75
cuda,ext_dorn_cuda_hard_02402,AB,A,B,4.0,4.0
cuda,ext_dorn_cuda_hard_02403,AB,B,A,-1.0,1.0
cuda,ext_dorn_cuda_hard_02405,BA,B,A,-5.5,5.5
cuda,ext_dorn_cuda_hard_02408,AB,B,A,-6.75,6.75
cuda,ext_dorn_cuda_hard_02410,AB,B,A,-2.5,2.5
cuda,ext_dorn_cuda_hard_02411,AB,A,B,12.25,12.25
cuda,ext_dorn_cuda_hard_02415,AB,A,B,1.5,1.5
cuda,ext_dorn_cuda_hard_02415,BA,B,A,-6.75,6.75
cuda,ext_dorn_cuda_hard_02416,AB,A,B,11.25,11.25
cuda,ext_dorn_cuda_hard_02417,AB,B,A,-5.25,5.25
cuda,ext_dorn_cuda_hard_02419,AB,B,A,-18.0,18.0
cuda,ext_dorn_cuda_hard_02419,BA,A,B,9.5,9.5
cuda,ext_dorn_cuda_hard_02420,BA,A,B,1.5,1.5
cuda,ext_dorn_cuda_hard_02421,AB,B,A,-11.75,11.75
cuda,ext_dorn_cuda_hard_02421,BA,A,B,0.75,0.75
cuda,ext_dorn_cuda_hard_02422,AB,A,B,1.5,1.5
cuda,ext_dorn_cuda_hard_02423,BA,A,B,12.5,12.5
cuda,ext_dorn_cuda_hard_02424,AB,A,B,6.5,6.5
cuda,ext_dorn_cuda_hard_02427,AB,B,A,-1.25,1.25
cuda,ext_dorn_cuda_hard_02428,AB,A,B,2.0,2.0
cuda,ext_dorn_cuda_hard_02429,AB,B,A,-8.0,8.0
cuda,ext_dorn_cuda_hard_02430,AB,A,B,4.25,4.25
cuda,ext_dorn_cuda_hard_02430,BA,B,A,-6.5,6.5
cuda,ext_dorn_cuda_hard_02433,AB,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02434,AB,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02434,BA,B,A,-9.5,9.5
cuda,ext_dorn_cuda_hard_02438,BA,A,B,1.5,1.5
cuda,ext_dorn_cuda_hard_02439,AB,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02439,BA,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02446,AB,A,B,3.0,3.0
cuda,ext_dorn_cuda_hard_02448,BA,B,A,-6.5,6.5
cuda,ext_dorn_cuda_hard_02450,AB,B,A,-2.5,2.5
cuda,ext_dorn_cuda_hard_02456,BA,B,A,-1.0,1.0
cuda,ext_dorn_cuda_hard_02458,BA,B,A,-7.5,7.5
cuda,ext_dorn_cuda_hard_02459,AB,A,B,12.75,12.75
cuda,ext_dorn_cuda_hard_02461,BA,A,B,5.5,5.5
cuda,ext_dorn_cuda_hard_02462,BA,A,B,5.25,5.25
cuda,ext_dorn_cuda_hard_02467,BA,B,A,-0.5,0.5
cuda,ext_dorn_cuda_hard_02468,AB,B,A,-0.5,0.5
cuda,ext_dorn_cuda_hard_02472,BA,A,B,8.5,8.5
cuda,ext_dorn_cuda_hard_02473,AB,A,B,4.5,4.5
cuda,ext_dorn_cuda_hard_02473,BA,B,A,-7.25,7.25
cuda,ext_dorn_cuda_hard_02474,AB,A,B,10.25,10.25
cuda,ext_dorn_cuda_hard_02477,BA,B,A,-0.75,0.75
cuda,ext_dorn_cuda_hard_02480,AB,A,B,4.25,4.25
cuda,ext_dorn_cuda_hard_02481,AB,A,B,11.5,11.5
cuda,ext_dorn_cuda_hard_02482,AB,B,A,-1.5,1.5
cuda,ext_dorn_cuda_hard_02485,AB,A,B,2.25,2.25
cuda,ext_dorn_cuda_hard_02488,AB,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02488,BA,B,A,-8.75,8.75
cuda,ext_dorn_cuda_hard_02492,BA,A,B,7.75,7.75
cuda,ext_dorn_cuda_hard_02493,AB,A,B,12.25,12.25
cuda,ext_dorn_cuda_hard_02496,BA,B,A,-3.5,3.5
cuda,ext_dorn_cuda_hard_02499,AB,B,A,-6.5,6.5
cuda,ext_dorn_cuda_hard_02504,AB,A,B,14.5,14.5
cuda,ext_dorn_cuda_hard_02507,AB,B,A,-0.25,0.25
cuda,ext_dorn_cuda_hard_02507,BA,A,B,2.75,2.75
cuda,ext_dorn_cuda_hard_02508,AB,B,A,-2.0,2.0
cuda,ext_dorn_cuda_hard_02508,BA,A,B,0.75,0.75
cuda,ext_dorn_cuda_hard_02510,BA,B,A,-10.25,10.25
cuda,ext_dorn_cuda_hard_02511,BA,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02513,AB,B,A,-6.0,6.0
cuda,ext_dorn_cuda_hard_02515,BA,B,A,-1.25,1.25
cuda,ext_dorn_cuda_hard_02520,AB,B,A,-8.5,8.5
cuda,ext_dorn_cuda_hard_02521,AB,B,A,-13.0,13.0
cuda,ext_dorn_cuda_hard_02522,AB,A,B,0.25,0.25
cuda,ext_dorn_cuda_hard_02525,BA,B,A,-12.5,12.5
cuda,ext_dorn_cuda_hard_02527,AB,B,A,-6.75,6.75
cuda,ext_dorn_cuda_hard_02527,BA,B,A,-1.5,1.5
cuda,ext_dorn_cuda_hard_02530,AB,A,B,10.5,10.5
cuda,ext_dorn_cuda_hard_02531,AB,A,B,11.0,11.0
cuda,ext_dorn_cuda_hard_02531,BA,B,A,-13.75,13.75
cuda,ext_dorn_cuda_hard_02533,AB,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02534,BA,B,A,-7.75,7.75
cuda,ext_dorn_cuda_hard_02537,AB,A,B,2.25,2.25
cuda,ext_dorn_cuda_hard_02538,AB,A,B,13.5,13.5
cuda,ext_dorn_cuda_hard_02538,BA,B,A,-12.25,12.25
cuda,ext_dorn_cuda_hard_02541,AB,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02541,BA,B,A,-7.0,7.0
cuda,ext_dorn_cuda_hard_02542,BA,A,B,8.5,8.5
cuda,ext_dorn_cuda_hard_02547,AB,A,B,2.75,2.75
cuda,ext_dorn_cuda_hard_02548,AB,B,A,-5.0,5.0
cuda,ext_dorn_cuda_hard_02549,AB,A,B,15.75,15.75
cuda,ext_dorn_cuda_hard_02549,BA,B,A,-16.75,16.75
cuda,ext_dorn_cuda_hard_02551,AB,B,A,-1.5,1.5
cuda,ext_dorn_cuda_hard_02551,BA,A,B,11.5,11.5
cuda,ext_dorn_cuda_hard_02558,AB,B,A,-12.25,12.25
cuda,ext_dorn_cuda_hard_02562,BA,A,B,11.0,11.0
cuda,ext_dorn_cuda_hard_02572,AB,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02573,AB,A,B,11.5,11.5
cuda,ext_dorn_cuda_hard_02573,BA,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02575,BA,A,B,11.0,11.0
cuda,ext_dorn_cuda_hard_02582,BA,A,B,11.25,11.25
cuda,ext_dorn_cuda_hard_02583,BA,A,B,4.75,4.75
cuda,ext_dorn_cuda_hard_02585,BA,B,A,-0.25,0.25
cuda,ext_dorn_cuda_hard_02589,AB,A,B,2.0,2.0
cuda,ext_dorn_cuda_hard_02591,AB,B,A,-3.5,3.5
cuda,ext_dorn_cuda_hard_02592,BA,A,B,12.25,12.25
cuda,ext_dorn_cuda_hard_02593,BA,B,A,-6.75,6.75
cuda,ext_dorn_cuda_hard_02594,AB,A,B,9.75,9.75
cuda,ext_dorn_cuda_hard_02594,BA,B,A,-6.25,6.25
cuda,ext_dorn_cuda_hard_02595,BA,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02597,BA,A,B,0.75,0.75
cuda,ext_dorn_cuda_hard_02601,AB,A,B,7.25,7.25
cuda,ext_dorn_cuda_hard_02602,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_hard_02603,BA,B,A,-10.75,10.75
cuda,ext_dorn_cuda_hard_02604,BA,A,B,16.25,16.25
cuda,ext_dorn_cuda_hard_02606,AB,B,A,-5.75,5.75
cuda,ext_dorn_cuda_hard_02608,AB,B,A,-11.25,11.25
cuda,ext_dorn_cuda_hard_02611,AB,A,B,3.0,3.0
cuda,ext_dorn_cuda_hard_02611,BA,B,A,-3.0,3.0
cuda,ext_dorn_cuda_hard_02613,AB,A,B,6.75,6.75
cuda,ext_dorn_cuda_hard_02613,BA,B,A,-0.25,0.25
cuda,ext_dorn_cuda_hard_02614,BA,B,A,-3.25,3.25
cuda,ext_dorn_cuda_hard_02615,AB,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02621,BA,A,B,6.0,6.0
cuda,ext_dorn_cuda_hard_02625,AB,A,B,13.0,13.0
cuda,ext_dorn_cuda_hard_02626,AB,B,A,-15.0,15.0
cuda,ext_dorn_cuda_hard_02626,BA,A,B,1.0,1.0
cuda,ext_dorn_cuda_hard_02627,AB,B,A,-1.5,1.5
cuda,ext_dorn_cuda_hard_02627,BA,A,B,10.0,10.0
cuda,ext_dorn_cuda_hard_02631,AB,B,A,-13.25,13.25
cuda,ext_dorn_cuda_hard_02631,BA,A,B,12.75,12.75
cuda,ext_dorn_cuda_hard_02632,AB,B,A,-3.75,3.75
cuda,ext_dorn_cuda_hard_02635,AB,B,A,-10.5,10.5
cuda,ext_dorn_cuda_hard_02635,BA,A,B,4.5,4.5
cuda,ext_dorn_cuda_hard_02637,BA,B,A,-2.25,2.25
cuda,ext_dorn_cuda_hard_02640,AB,A,B,10.25,10.25
cuda,ext_dorn_cuda_hard_02645,BA,A,B,3.75,3.75
cuda,ext_dorn_cuda_hard_02646,BA,A,B,12.75,12.75
cuda,ext_dorn_cuda_hard_02647,BA,A,B,9.5,9.5
cuda,ext_dorn_cuda_hard_02648,AB,B,A,-4.75,4.75
cuda,ext_dorn_cuda_hard_02651,AB,B,A,-8.25,8.25
cuda,ext_dorn_cuda_hard_02652,BA,A,B,12.25,12.25
cuda,ext_dorn_cuda_hard_02654,AB,A,B,4.75,4.75
cuda,ext_dorn_cuda_hard_02657,AB,B,A,-6.0,6.0
cuda,ext_dorn_cuda_hard_02658,BA,B,A,-7.75,7.75
cuda,ext_dorn_cuda_hard_02662,AB,A,B,5.0,5.0
cuda,ext_dorn_cuda_hard_02663,BA,A,B,3.5,3.5
cuda,ext_dorn_cuda_hard_02664,BA,A,B,5.25,5.25
cuda,ext_dorn_cuda_hard_02671,BA,B,A,-4.25,4.25
cuda,ext_dorn_cuda_hard_02672,BA,B,A,-7.5,7.5
cuda,ext_dorn_cuda_hard_02675,BA,A,B,0.75,0.75
cuda,ext_dorn_cuda_hard_02677,AB,A,B,6.75,6.75
cuda,ext_dorn_cuda_hard_02680,BA,A,B,6.75,6.75
cuda,ext_dorn_cuda_hard_02681,BA,A,B,3.0,3.0
cuda,ext_dorn_cuda_hard_02682,BA,B,A,-3.75,3.75
cuda,ext_dorn_cuda_hard_02684,AB,B,A,-3.5,3.5
