snippet_id,language,image_path,image_sha256,width,height,pixel_std_mean,nonconstant
dorn_python_099,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_099.png,b39d0e1d850c813bf7059e239cb4d195b7c6c2efc38021d59a75111388dc91f0,1028,629,37.16458121806924,True
dorn_python_100,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_100.png,186e635aa35e6436022836b8e19545608f7fc26b8d0424d54465805447f4a4b1,1028,713,39.57846515068702,True
dorn_python_101,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_101.png,2153367c212200bf97c9e636b0948c5e8383ae1ce91b0d39c402b93823ac7873,1028,188,35.28360034239827,True
dorn_python_102,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_102.png,a0c1c0dfde1e956e366e9ee1db1dbb2bdaf5177d45ee4b9da769871ee3add4fc,1028,650,37.71329137214003,True
dorn_python_103,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_103.png,d5dfd4b34c57fec5eace198f496c7ac47ab31d1d18ad11331f8488300a54e57d,1028,188,35.11795360342594,True
dorn_python_104,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_104.png,4c58eda5550b3e6da86b6ac5f084bb8b308f84c31bda6b13e9425542cea1cd74,1028,797,55.79421346729774,True
dorn_python_105,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_105.png,75315d50fa1b8aa6c9ce97b3e70f17beba33ad08925c4f7d5544412300322611,1028,230,35.546553387616584,True
dorn_python_106,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_106.png,40c79fd23d050ae3c500a43118eb6b4f87aef62d79f6f4c523bce7efcfc5b902,1028,776,43.21935773716282,True
dorn_python_107,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_107.png,11160958b555d4333aa95ba5de450d31209bbb2a41dbce25a23c95c5426fdc24,1028,608,38.40140605230115,True
dorn_python_108,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_108.png,468925a421bc61904457c228990d20fcfc9b2c819ee79699b3da6e6fb04c16a1,1028,1028,34.03358546018888,True
dorn_python_109,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_109.png,7264158d2667941690e145db1d98bfebcf6d274bb790cc5b92e23ac1cb482e5e,1028,650,39.312550784545266,True
dorn_python_110,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_110.png,190f5ec1f4c35a84cf7ce6e69c5427a5ea58c79872f3a19ab75cc8a78547b548,1028,650,28.910338275139015,True
dorn_python_111,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_111.png,c5b5f79232bfbd2701e9716d4498e071c58a05c445f439bdf7c9ac97271feefc,1028,1469,40.69694287441636,True
dorn_python_112,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_112.png,a9b584577c4def7a8b96992360f62c3b5269728fdaad19d7557affc6d0e1bbec,1028,251,39.27257439946171,True
dorn_python_113,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_113.png,0efcd19a956cce304d41f22e523694f632980cfb6999cdbe2e531d497ebdfd98,1028,1070,43.19666065387538,True
dorn_python_114,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_114.png,716dc9034bfc4e4af5004b3c2ebb4e734ef47c78dfb0be33e26ba64efc5148d6,1028,230,38.639194212658424,True
dorn_python_115,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_115.png,d61307232a10581a5b47aaef0f8686aab2c4972a97d6e0998a13ab5b6ec307ed,1028,1070,38.64549992652038,True
dorn_python_116,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_116.png,d1ce4ebb9bb9770d5926f683da50f0648cb7bfa083025bb023fab280682b23f8,1028,650,38.81091205354476,True
dorn_python_117,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_117.png,ec8abdab31a6b5167935cdb48a116160c2c31c435d81ea296c89959c6fe72db1,1028,230,37.11215879075495,True
dorn_python_118,python,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/dorn_python_118.png,c9449336efa63e7e7a96537dd4ed33b16714d294f971d63cdb60d590548c1f9a,1028,230,30.253041112394488,True
rq0_0000,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0000.png,fd2dd1fef917bfa427446ca794954672656294b29d3d326065510a56b9a0e445,1028,209,32.658097324779675,True
rq0_0001,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0001.png,b6c48940f0eec4963a8b60fdcb1485c4dcbd30ceb06c84f3c0e649f4164b4750,1028,209,32.41699755413872,True
rq0_0002,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0002.png,2835464350ac57093fe2d0bbae602d38e46e5a8f6b0500eb14768fce4772c90e,1028,167,43.78298276360281,True
rq0_0003,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0003.png,692bcffd9be337919d601ade3bf50709126823c573839c43d9eaf55f9036af0d,1028,293,34.58352335824864,True
rq0_0004,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0004.png,233ebd8a2921cde92f62ee8fbe82750c19d5323b3a3b0dc9e710fc1ced75d3f0,1028,209,28.08338536836993,True
rq0_0005,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0005.png,8413becc770227000887cd3c943a5405a9ec8fb57a09030b9b5845902dd52b6e,1028,104,34.28481905373332,True
rq0_0006,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0006.png,b52a3e2be3d68be31b0bee5ea5b168bd388995f5c8e95d438193fa180f87c593,1028,251,30.466273521556175,True
rq0_0007,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0007.png,6bb045f5f4f9e183945cb63c18657961e3a8145073153cf28ca9f2c9c12d0a6c,1028,125,43.44467042073213,True
rq0_0008,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0008.png,1a45095a5363b8a2ba9579afeb894e1a29d66714dd25cbb86492a91fbd6b39bc,1028,230,32.027843249775394,True
rq0_0009,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0009.png,8a1d499ca88d22fee5cfb79bd387c396e8b27d1bb84286dcbd24d3863f5a0828,1028,272,31.376845246244518,True
rq0_0010,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0010.png,2df93b7cfc4c28c2c16e910b78da6746da2c25d8d762a9164760914fa81f371c,1028,146,31.91624563761867,True
rq0_0011,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0011.png,3393ef78111a79429da7408eb3cd8124d7811dea79625c46bad34068146071d3,1028,146,30.634762668174588,True
rq0_0012,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0012.png,23edb7d4462b9473ffa07002b23da0e4eb43bd014becca7061cf1d86b5c7ac01,1028,251,29.978526947061336,True
rq0_0013,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0013.png,64526ef65e3a48bda80293798d96a0d1abebddfffd313aa4f94c484b7d8cc669,1028,146,45.03878240362396,True
rq0_0014,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0014.png,e488b714e652bb898c290511b999aec8706da75fefad159a4c4020f0d77d40aa,1028,125,38.993643704250346,True
rq0_0015,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0015.png,66afe94af2c6049d5eb45f2d88a05144a5c65a0aeafcea46c68499dc299f012b,1028,167,36.11755123469723,True
rq0_0016,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0016.png,3a67263f30201ed1216a640071c354e0dbd2d9c824fc8bf769b38bc92e7dd6d7,1028,167,38.41860354386393,True
rq0_0017,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0017.png,471fa2313fb56b6bee9466622e457a69fa9f3374b8a406104156685a4e1f7f8d,1028,209,36.256601418377706,True
rq0_0018,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0018.png,4afe18d38be84258a638b0b7127f7ccf3c31e9188b496b7862937154046b6122,1028,104,41.3340620996214,True
rq0_0019,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0019.png,dedf79456b7834755ed8c8b716d62c8fe698dcbc965bada849782423b0408828,1028,125,31.821902523840006,True
rq0_0020,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0020.png,3d54a97020c136afd287ad8ab0cebb9e8e784a4717afde800cbbb45b288732a6,1028,209,36.925269621777545,True
rq0_0021,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0021.png,1007a48fa577084e3c387f67330549b64178ccbfa55c4a672ff34256d78d66c6,1028,209,34.568344149088155,True
rq0_0022,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0022.png,50511cb1eb62e9678658acfd1532e83d0af75fe7facb5fbc1d9008bdce457dd5,1028,167,39.09241151220061,True
rq0_0023,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0023.png,8a3e0c2de5d12223714ceab71914f0a411e3b679e394151e14482cd3d6e4807d,1028,188,40.29315263836113,True
rq0_0024,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0024.png,bae00cc294510d8d242f35e7cdeb350d3c1d9bd2c19d54a4bd5c2e2d3d77698b,1028,167,38.86008126063868,True
rq0_0025,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0025.png,2c05105c3e3fb7b86093fa2fc7901f0121a2260b33ecd0d5b78465e819eeafe9,1028,167,35.82533281234175,True
rq0_0026,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0026.png,5e448a863b6a67c32f89b935395d834712118265ca448da9811915292bb8a370,1028,167,40.88920254840713,True
rq0_0027,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0027.png,40df92f63cee8bbf600a8cb4bb2917c710b895dd637c619ac434451112d8991b,1028,104,29.1047348931824,True
rq0_0028,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0028.png,a012f317c5e66be56d9bcf7720031c6264a2675df218dcbb7cf6ef7c132e0451,1028,251,37.38510983589419,True
rq0_0029,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0029.png,00f28531ef8b1aea92b4002b255f3f8e6a87daf062ed670cd969441f1829bc87,1028,230,41.50974694074787,True
rq0_0030,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0030.png,623ba7a48748ac71496a1c126e7efac0f192dec825b81cdf01cb37d5e65b87cf,1028,167,34.82016536011971,True
rq0_0031,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0031.png,3d24277e83fe833b09e4e998e1b39548d29558a4b64f8f86de49e8f13a58faf0,1028,272,33.046965259634526,True
rq0_0032,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0032.png,0fa31bff30dd620f8fb0da30984929879b67c8c73474d73daa5f2047db1394a9,1028,188,38.489110090032135,True
rq0_0033,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0033.png,d0160ec34d8831840ff610c40de9144a7569b1632c2cf511dcd3e5f70b90d3b4,1028,314,39.51142542332979,True
rq0_0034,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0034.png,a7215fd7b60b3ce3a8961ad8775fdb3d913f6ebc92af5e1f47d55b6287a30f5d,1028,146,37.93934180881107,True
rq0_0035,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0035.png,c8a804612480024caee9d383d23f3797e280b700443abbb511beb5907a9304d5,1028,251,41.92773957333262,True
rq0_0036,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0036.png,262c28ae296a2d55a6347ea16152c56bd401646f160a122022a01e0e50611dbd,1028,146,39.262339980207805,True
rq0_0037,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0037.png,7d58af6537800fd9e32ff24a9d4b295e3574ffce91b5975e8cd4a4fac802ae4d,1028,125,32.667533114378195,True
rq0_0038,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0038.png,f7139ffe021b49dfb0f4ebd3eb60179734e40f2e31b59c0a7a78561df5f97871,1028,293,34.82364338613201,True
rq0_0039,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0039.png,1d4b40a166a62ff26c8863c6918bc366385efab8b6833dee0179a4e3bf203b52,1028,146,32.55610028073114,True
rq0_0040,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0040.png,21d16510cf0d87a8b69c5e9f04bbcae49344b8ac37fbd6c0c2dabd6be3775871,1028,146,42.33462776863224,True
rq0_0041,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0041.png,3a1b3d44165f64cc146dd1267355e5ed72211e506f814857572cf17ffbcb668b,1028,125,37.94818211406516,True
rq0_0042,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0042.png,e38f846819d5c0ff9cf688625eba8adfd3ec11e7342e885e475b942e38670631,1028,125,30.101237272749433,True
rq0_0043,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0043.png,b8871ed73d26e5a98696fdb50218e39aaae19819c2065fd455d72e6fb6df63ba,1028,146,46.93210648846875,True
rq0_0044,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0044.png,aaacdbd01f2d88dde5a85fc45f2bdf020a371d2870991df7c70bce70df13266c,1028,251,33.707769527062304,True
rq0_0045,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0045.png,7354f33190dba2ffe951603d14a5b4097053c5d088ad59d83ec336fe86049659,1028,251,33.03685840080832,True
rq0_0046,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0046.png,cd534286251b923fe91928eab3d34023f45e706986e7a9eea71f5e59a163d617,1028,230,32.54637651797072,True
rq0_0047,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0047.png,effb9eb5a759e79a2de36e7b2942f08ef5dcea62c55f0547557e5a476271a340,1028,230,25.867927841730022,True
rq0_0048,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0048.png,7d007963cd84ecb7c8e601d2fcb6542fd33873b80948cb0932e171ffebaf7c67,1028,188,30.553049302403764,True
rq0_0049,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0049.png,73b9a9a2d96a32d94e57d955628468abb16916bbfa95ec9d514e262b99bb7852,1028,167,32.06928561867459,True
rq0_0050,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0050.png,b2e4702fdfaef7e601dc61e0aa87ee7a1353e6ad1830bd5a5cb89c32884bf053,1028,125,41.62886404738389,True
rq0_0051,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0051.png,aeca371e6981b40a0bdca99ff5c322a9695e8fe71fdd0b303c34d0152d0af303,1028,167,37.449962475127364,True
rq0_0052,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0052.png,5584c488d92061b81866336bee28e6bca094564d3efa04a4b66fb31712ed59b2,1028,146,36.580674636317475,True
rq0_0053,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0053.png,0a6a551537ed36f95b23fd7bf6243b58ebbdaf5aa30859bc6657f3a5312df2e5,1028,188,41.12123912890909,True
rq0_0054,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0054.png,102eae2e1b164eaa4f45932e6915e3ddfa3fb77b8954e9b20d4d59e628c88240,1028,188,34.15405297476533,True
rq0_0055,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0055.png,dde7f0525c943c8e0d0316eb9deb90959d2ac813c00f8585900f13add71a46c0,1028,146,37.12804827499915,True
rq0_0056,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0056.png,35d3ba69e1f14db9ec6a50e312deb079c59212883b182cbeb5cf19baf2aa6634,1028,104,52.94269893830511,True
rq0_0057,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0057.png,e684a193853ccbc8a9602855ed7fc99a5d85fcb313103ce36a7bffd70b5d13d8,1028,167,36.21301054425485,True
rq0_0058,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0058.png,9a8c8b2826bc6ee2283f86ba8edb2edbabf74910b5dddaf4383cb21dd9dcac27,1028,104,35.60701985144184,True
rq0_0059,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0059.png,2753ae3eff8e419ee6b8a82310a1bcf1b4787489d884b50c7510dd63d524252d,1028,146,33.066965027543944,True
rq0_0060,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0060.png,7ba13588921bb7b524dca93a8ae979f1125ad1bee94427f498b1d9925cc878c3,1028,125,32.845854617797535,True
rq0_0061,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0061.png,887e4dd9388fa34ed9b33feb5ee308881158a92951dff05cd86f68cc86c53ad1,1028,146,45.153297583245696,True
rq0_0062,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0062.png,a9a686d2a299495695ad75c56c73ff1b73ffca7640d0f632ee5750a8b858c3ee,1028,104,40.425744277338104,True
rq0_0063,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0063.png,ec910b9c6084583e678622bc54c86655a294bab716de8a7288fd06a623f16cb1,1028,104,45.281544407511575,True
rq0_0064,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0064.png,6e063c790b3a8dc1a2c7ed159b77be1db584ee5dd879e49cc16ca20a42c0715b,1028,146,41.6006554919484,True
rq0_0065,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0065.png,11481db732ecb3dec3a842e54466806d4b4f340491b54ef5c42f071781dd2e00,1028,293,29.680016942274904,True
rq0_0066,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0066.png,2f10c179aad31c99a9dd159ea727f325f81b099c1da17810653c570721621529,1028,125,40.732173913065026,True
rq0_0067,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0067.png,79489986284ff6e0448a84215583d6f39db2f190340e6b2167d527e9b08409e2,1028,125,35.106061659938426,True
rq0_0068,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0068.png,3edb53f54b81681034decae6cb7e6984b0917fdbd0983cf3b72d621b9266386d,1028,209,35.09804547674899,True
rq0_0069,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0069.png,c1590a012d9da17271089a40b72e08e16d98ba1322fbecd1d12189691c5f959b,1028,251,29.269271382765776,True
rq0_0070,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0070.png,099333054f2fef069985927e3f250264fd560cf1a968311b2e3d6160b8bacfd8,1028,230,40.70092921326438,True
rq0_0071,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0071.png,0d8dc692e93a74eb51502297acc0f2eb41a2390c3e11848deb1c43bbfe638153,1028,146,41.813945460404035,True
rq0_0072,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0072.png,bf6d7ff0b5be8ce73d4cc1035796e59417ef92a9bbb582dd91c28eb68f0ac532,1028,125,42.87681185989974,True
rq0_0073,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0073.png,8896308cbb20d5054f49b9284fec219548dcf398de328e9f27ba74ea7b7eb46e,1028,272,34.69946366546477,True
rq0_0074,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0074.png,30e996a409c341999e6dab08ec5c90afbf9fd671131e4be18765d923f6f48007,1028,125,30.532607702606736,True
rq0_0075,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0075.png,927dabcc45c1bef4bebb62d50152e85656681a307935b0fd857b9f02e678c47f,1028,209,37.9736488397628,True
rq0_0076,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0076.png,c827f0594ad4f31c1efa46119805dafd77a9834896d3ff5464109d70d85269cb,1028,167,45.01389415128288,True
rq0_0077,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0077.png,4e887e5ea147504124c6d1cdcc96dfaee20477c5c56e25172b179dfde3211c00,1028,230,28.1461985192005,True
rq0_0078,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0078.png,4055794461ac66ef27872ad66d23fbdbcd0556215a908e67f3b11b5f588d0f98,1028,251,29.797559313424614,True
rq0_0079,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0079.png,bd4b16fc7abbd306f84c9e35a5aeefc5c3b11595e10bac65803b1d1d5ce8d436,1028,293,33.76649599921945,True
rq0_0080,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0080.png,86f79e838a1b6a00e2c5caa9eae7130a44c29fb16402eadccaae92e92f344aa2,1028,167,32.867214635596724,True
rq0_0081,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0081.png,e51a92e89a2dec8f19329a9ff8925357c13282436834aaf13a7fd3ca948e5fb6,1028,188,44.58356622440647,True
rq0_0082,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0082.png,4f7014c4c9d5789c8028f9dbc8aa8cdcbf07006e1c9bdf77f0b6ff00317c94e4,1028,167,30.57096279607076,True
rq0_0083,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0083.png,477e6e0fb737e5bde7118f5ae139e96d6f322543219455cf464690437f528409,1028,272,34.96542427337319,True
rq0_0084,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0084.png,da4463c0e6564327e145dfdd91ebaabbe5c53ef961f0ea3559eac17c1293bfa3,1028,251,30.196841531463434,True
rq0_0085,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0085.png,f954c2b967ba0d66686fbedd6b894dbc9267bf1653394dc70a656911749d1686,1028,167,37.26031099473618,True
rq0_0086,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0086.png,c397f2400b8be8496fdb519b7f60ee31ef38446d734d56bb0d3f6f48e16a3b40,1028,146,38.1706454179804,True
rq0_0087,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0087.png,99b190756793648fd3ddf43301dc5ef851d807aa2773cb16bf4d48e938b67f50,1028,251,30.315512507590086,True
rq0_0088,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0088.png,8390f816ead4a4b0f88a6110044187dc17046012ace252ddc34936de62c165b3,1028,230,40.891342977685106,True
rq0_0089,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0089.png,e77eadca3eb2ebce4a0e293640acfe13e4dea9f11b094afb900addaa5e0d25a3,1028,188,42.92485270831296,True
rq0_0090,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0090.png,d73bd1668a6526d5326101df41ae20a229e85b0271aea721b4354f030759ed5d,1028,251,33.05040204553877,True
rq0_0091,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0091.png,a8b119483b4308eb41af295e3410f9b6260d1508a15a8709033d1187ff6f061c,1028,272,40.338954329125905,True
rq0_0092,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0092.png,506ac69412e1037bc543cea093d807129a36109d8ee94a071e5cce9b793d676b,1028,146,21.81073144152114,True
rq0_0093,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0093.png,caa0f37cf0feaa84f78ee26388c03b6ec3bbb58eb7798bf23d560250b58c5cb8,1028,125,40.69501424300517,True
rq0_0094,java,results/grounded_protocol_3lang_20260721/rendered/grid/monokai_dark__fs20__wrap80__lnon/rq0_0094.png,210bbf3884884563364f369ce498669c1704f688b4ad2db417ea252cfa9c0cdb,1028,230,32.07979268976775,True
