snippet_id,dataset_name,ocr_engine,feature_loc_total,feature_loc_nonempty,feature_blank_line_ratio,feature_comment_line_ratio,feature_avg_line_length,feature_avg_nonempty_line_length,feature_max_line_length,feature_token_count,feature_avg_token_length,feature_token_entropy,feature_identifier_count,feature_identifier_unique_count,feature_avg_identifier_length,feature_keyword_count,feature_operator_count,feature_literal_count,feature_indent_mean,feature_indent_max,feature_indent_std,feature_nesting_mean,feature_nesting_max,feature_cyclomatic_estimate,feature_halstead_distinct_operators,feature_halstead_distinct_operands,feature_halstead_vocabulary,feature_halstead_length,feature_halstead_volume
dorn_python_039,Dorn,rapidocr,88.0,88.0,0.0,0.0,12.022727272727273,12.022727272727273,56.0,315.0,3.0793650793650795,6.187814319792031,146.0,77.0,4.828767123287672,15.0,108.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,123.0,134.0,300.0,2119.8267571373317
dorn_python_004,Dorn,rapidocr,100.0,100.0,0.0,0.0,13.92,13.92,48.0,364.0,3.598901098901099,5.904513286518006,144.0,58.0,6.736111111111111,17.0,147.0,56.0,0.02,1.0,0.13999999999999999,0.0,0.0,9.0,12.0,109.0,121.0,347.0,2400.8455433342842
dorn_python_040,Dorn,rapidocr,47.0,47.0,0.0,0.0,15.042553191489361,15.042553191489361,52.0,177.0,3.7401129943502824,5.691996649243236,79.0,58.0,6.582278481012659,5.0,68.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,83.0,89.0,172.0,1113.8261501262205
dorn_python_041,Dorn,rapidocr,20.0,20.0,0.0,0.0,8.1,8.1,20.0,34.0,4.705882352941177,4.066020019097381,17.0,13.0,6.9411764705882355,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,20.0,29.0,125.33591475173351
dorn_python_042,Dorn,rapidocr,89.0,89.0,0.0,0.0,13.52808988764045,13.52808988764045,51.0,157.0,7.75796178343949,5.499487272398233,70.0,42.0,6.085714285714285,4.0,59.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,66.0,75.0,153.0,953.0092596458697
dorn_python_043,Dorn,rapidocr,117.0,117.0,0.0,0.0,18.94871794871795,18.94871794871795,56.0,518.0,4.227799227799228,4.8272675315277835,222.0,50.0,8.27027027027027,0.0,239.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,107.0,115.0,518.0,3545.963846389186
dorn_python_044,Dorn,rapidocr,118.0,118.0,0.0,0.0,14.754237288135593,14.754237288135593,60.0,178.0,9.764044943820224,6.718373880682832,91.0,64.0,5.582417582417582,10.0,25.0,52.0,0.00847457627118644,1.0,0.09166655785077936,0.0,0.0,1.0,9.0,112.0,121.0,168.0,1162.3690238621318
dorn_python_045,Dorn,rapidocr,46.0,46.0,0.0,0.0,11.847826086956522,11.847826086956522,43.0,160.0,3.23125,5.268934851220542,57.0,27.0,5.7894736842105265,10.0,66.0,27.0,0.021739130434782608,1.0,0.14583052027172538,0.0,0.0,1.0,8.0,52.0,60.0,150.0,886.0335893412778
dorn_python_046,Dorn,rapidocr,19.0,19.0,0.0,0.0,17.157894736842106,17.157894736842106,51.0,99.0,3.111111111111111,4.774354732499864,43.0,31.0,5.534883720930233,3.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,36.0,42.0,96.0,517.662472586761
dorn_python_047,Dorn,rapidocr,40.0,40.0,0.0,0.0,10.0,10.0,39.0,119.0,3.2184873949579833,5.153849292796528,44.0,21.0,5.568181818181818,4.0,47.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,45.0,53.0,115.0,658.7108522747678
dorn_python_048,Dorn,rapidocr,53.0,53.0,0.0,0.0,16.830188679245282,16.830188679245282,55.0,202.0,3.891089108910891,6.692495331974739,120.0,90.0,5.166666666666667,6.0,46.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,118.0,131.0,196.0,1378.5509083013403
dorn_python_049,Dorn,rapidocr,89.0,89.0,0.0,0.0,14.97752808988764,14.97752808988764,56.0,118.0,11.601694915254237,5.764928511972598,56.0,41.0,7.321428571428571,2.0,41.0,19.0,0.011235955056179775,1.0,0.10540260134434672,0.19101123595505617,1.0,1.0,10.0,59.0,69.0,116.0,708.5888369862677
dorn_python_005,Dorn,rapidocr,90.0,90.0,0.0,0.0,11.922222222222222,11.922222222222222,49.0,42.0,27.214285714285715,5.201841232302569,21.0,20.0,4.476190476190476,3.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,28.0,36.0,39.0,201.62707505625016
dorn_python_050,Dorn,rapidocr,18.0,18.0,0.0,0.0,17.88888888888889,17.88888888888889,56.0,82.0,3.6951219512195124,5.1134877550041224,39.0,28.0,6.051282051282051,6.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,32.0,41.0,76.0,407.1739523509744
dorn_python_051,Dorn,rapidocr,14.0,14.0,0.0,0.0,17.5,17.5,40.0,70.0,3.3142857142857145,4.2433399822163445,32.0,14.0,5.96875,2.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,16.0,25.0,68.0,315.78222090468125
dorn_python_052,Dorn,rapidocr,18.0,18.0,0.0,0.0,12.277777777777779,12.277777777777779,40.0,32.0,6.90625,4.476409765557392,16.0,14.0,7.75,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,18.0,23.0,29.0,131.18329672565338
dorn_python_053,Dorn,rapidocr,122.0,122.0,0.0,0.0,15.180327868852459,15.180327868852459,56.0,248.0,7.375,6.642014554798908,129.0,91.0,4.852713178294573,9.0,70.0,40.0,0.00819672131147541,1.0,0.09016393442622953,0.0,0.0,6.0,12.0,129.0,141.0,239.0,1706.3527732233117
dorn_python_054,Dorn,rapidocr,52.0,52.0,0.0,0.0,13.423076923076923,13.423076923076923,56.0,120.0,5.508333333333334,5.829388721057287,49.0,41.0,7.612244897959184,2.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,65.0,75.0,118.0,735.0006054785139
dorn_python_055,Dorn,rapidocr,99.0,99.0,0.0,0.0,14.565656565656566,14.565656565656566,60.0,369.0,3.5149051490514904,7.105977060935483,205.0,135.0,5.068292682926829,10.0,99.0,55.0,0.010101010101010102,1.0,0.09999489834961281,0.0,0.0,5.0,15.0,190.0,205.0,359.0,2756.9333557224554
dorn_python_056,Dorn,rapidocr,47.0,47.0,0.0,0.0,20.04255319148936,20.04255319148936,60.0,251.0,3.693227091633466,4.486899009086906,108.0,30.0,6.9907407407407405,3.0,119.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,51.0,59.0,248.0,1458.8954762417368
dorn_python_057,Dorn,rapidocr,13.0,13.0,0.0,0.0,12.615384615384615,12.615384615384615,56.0,36.0,4.388888888888889,4.516875695766563,17.0,13.0,7.352941176470588,2.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,16.0,23.0,34.0,153.80110650593844
dorn_python_058,Dorn,rapidocr,24.0,24.0,0.0,0.0,12.0,12.0,34.0,54.0,5.166666666666667,5.17860203033451,31.0,26.0,7.612903225806452,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,31.0,39.0,51.0,269.55551316197466
dorn_python_059,Dorn,rapidocr,15.0,15.0,0.0,0.0,21.8,21.8,52.0,87.0,3.6436781609195403,4.437935991757751,43.0,26.0,6.3023255813953485,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,28.0,34.0,87.0,442.6092671887795
dorn_python_006,Dorn,rapidocr,62.0,62.0,0.0,0.0,16.64516129032258,16.64516129032258,60.0,163.0,5.969325153374233,6.611422574676574,99.0,72.0,4.1313131313131315,4.0,21.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,110.0,117.0,159.0,1092.3879904137614
dorn_python_060,Dorn,rapidocr,50.0,50.0,0.0,0.0,15.16,15.16,56.0,90.0,8.21111111111111,6.057192924343411,53.0,45.0,5.452830188679245,6.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,62.0,69.0,84.0,513.1160543693662
dorn_python_061,Dorn,rapidocr,89.0,89.0,0.0,0.0,11.292134831460674,11.292134831460674,56.0,69.0,15.565217391304348,5.159481798004777,21.0,19.0,4.285714285714286,1.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,29.0,42.0,68.0,366.6775847489557
dorn_python_062,Dorn,rapidocr,19.0,19.0,0.0,0.0,17.42105263157895,17.42105263157895,47.0,81.0,3.9382716049382718,4.808020372827643,37.0,23.0,7.1891891891891895,3.0,38.0,3.0,0.05263157894736842,1.0,0.22329687826943606,0.0,0.0,3.0,8.0,26.0,34.0,78.0,396.82210161752647
dorn_python_063,Dorn,rapidocr,90.0,90.0,0.0,0.0,13.233333333333333,13.233333333333333,60.0,165.0,7.13939393939394,6.363914053920974,92.0,70.0,4.565217391304348,3.0,43.0,27.0,0.011111111111111112,1.0,0.10482201257840673,0.0,0.0,3.0,9.0,97.0,106.0,162.0,1089.9231136392382
dorn_python_064,Dorn,rapidocr,59.0,59.0,0.0,0.0,13.76271186440678,13.76271186440678,56.0,206.0,3.7815533980582523,5.698252880753363,69.0,35.0,5.942028985507246,6.0,90.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,72.0,82.0,200.0,1271.5104009236168
dorn_python_065,Dorn,rapidocr,95.0,95.0,0.0,0.0,18.326315789473686,18.326315789473686,58.0,332.0,4.9879518072289155,6.1203595274867535,139.0,69.0,5.741007194244604,12.0,131.0,50.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,118.0,128.0,320.0,2240.0
dorn_python_066,Dorn,rapidocr,27.0,27.0,0.0,0.0,9.296296296296296,9.296296296296296,41.0,63.0,3.6666666666666665,5.038876503202079,43.0,26.0,4.651162790697675,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,29.0,34.0,60.0,305.24777047502033
dorn_python_067,Dorn,rapidocr,21.0,21.0,0.0,0.0,6.285714285714286,6.285714285714286,16.0,25.0,5.44,4.403856189774725,13.0,12.0,5.230769230769231,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,20.0,22.0,95.08241808752197
dorn_python_068,Dorn,rapidocr,77.0,77.0,0.0,0.0,15.142857142857142,15.142857142857142,56.0,146.0,7.726027397260274,6.386000953151995,96.0,68.0,4.90625,7.0,23.0,20.0,0.0,0.0,0.0,0.012987012987012988,1.0,3.0,6.0,88.0,94.0,139.0,911.0878503831916
dorn_python_069,Dorn,rapidocr,92.0,92.0,0.0,0.0,11.380434782608695,11.380434782608695,56.0,267.0,3.7752808988764044,5.504560832746047,69.0,25.0,5.536231884057971,5.0,108.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,91.0,100.0,262.0,1740.6903217209779
dorn_python_007,Dorn,rapidocr,24.0,24.0,0.0,0.16666666666666666,13.0,13.0,52.0,75.0,4.013333333333334,4.828036690149726,34.0,25.0,6.735294117647059,6.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,28.0,35.0,69.0,353.92052816920267
dorn_python_070,Dorn,rapidocr,16.0,16.0,0.0,0.0,7.25,7.25,25.0,25.0,4.64,4.213660689688186,16.0,13.0,6.3125,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,18.0,23.0,95.90827503317318
dorn_python_071,Dorn,rapidocr,92.0,92.0,0.0,0.0,13.891304347826088,13.891304347826088,57.0,56.0,24.0,4.7381709402553325,16.0,11.0,5.6875,7.0,24.0,9.0,0.010869565217391304,1.0,0.10368904363227666,0.967391304347826,1.0,3.0,10.0,20.0,30.0,49.0,240.4376391848174
dorn_python_072,Dorn,rapidocr,99.0,99.0,0.0,0.0,15.878787878787879,15.878787878787879,60.0,167.0,9.694610778443113,5.1644019579003215,61.0,36.0,6.032786885245901,4.0,75.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,62.0,71.0,163.0,1002.4087804792632
dorn_python_073,Dorn,rapidocr,14.0,14.0,0.0,0.0,6.642857142857143,6.642857142857143,18.0,22.0,4.181818181818182,4.186704345910025,14.0,12.0,5.642857142857143,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,18.0,21.0,87.56842503028855
dorn_python_074,Dorn,rapidocr,15.0,15.0,0.0,0.0,15.066666666666666,15.066666666666666,52.0,11.0,21.363636363636363,3.4594316186372973,6.0,6.0,8.0,1.0,3.0,1.0,0.06666666666666667,1.0,0.24944382578492946,0.0,0.0,1.0,3.0,7.0,10.0,10.0,33.219280948873624
dorn_python_075,Dorn,rapidocr,93.0,93.0,0.0,0.0,9.46236559139785,9.46236559139785,56.0,199.0,4.045226130653266,6.570810769145268,82.0,52.0,4.634146341463414,14.0,45.0,58.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,107.0,118.0,185.0,1273.2889641319407
dorn_python_076,Dorn,rapidocr,96.0,96.0,0.0,0.0,11.177083333333334,11.177083333333334,38.0,450.0,2.082222222222222,5.7481483700044445,168.0,51.0,3.3273809523809526,18.0,198.0,66.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,99.0,113.0,432.0,2946.317311763361
dorn_python_077,Dorn,rapidocr,54.0,54.0,0.0,0.0,13.407407407407407,13.407407407407407,56.0,91.0,8.0,5.284077646393299,29.0,18.0,5.137931034482759,10.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,33.0,44.0,81.0,442.2139611096211
dorn_python_078,Dorn,rapidocr,90.0,90.0,0.0,0.011111111111111112,16.022222222222222,16.022222222222222,60.0,276.0,4.822463768115942,7.027398008103834,159.0,120.0,5.440251572327044,7.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,162.0,172.0,269.0,1997.6652190148643
dorn_python_079,Dorn,rapidocr,52.0,52.0,0.0,0.0,16.096153846153847,16.096153846153847,52.0,264.0,3.106060606060606,5.374203251950114,102.0,35.0,5.049019607843137,4.0,119.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,68.0,81.0,260.0,1648.3610007500024
dorn_python_008,Dorn,rapidocr,95.0,95.0,0.0,0.0,15.673684210526316,15.673684210526316,60.0,317.0,4.400630914826499,5.974617410544768,150.0,81.0,6.9,23.0,103.0,41.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,122.0,130.0,294.0,2064.5761370303658
dorn_python_080,Dorn,rapidocr,91.0,91.0,0.0,0.0,14.461538461538462,14.461538461538462,56.0,236.0,5.478813559322034,6.058901061683628,99.0,56.0,5.171717171717172,7.0,91.0,39.0,0.01098901098901099,1.0,0.10425091187368284,0.0,0.0,5.0,16.0,91.0,107.0,229.0,1543.7959398858627
dorn_python_081,Dorn,rapidocr,115.0,115.0,0.0,0.0,18.921739130434784,18.921739130434784,52.0,612.0,3.44281045751634,5.127860076952473,237.0,79.0,6.953586497890296,8.0,308.0,59.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,138.0,144.0,604.0,4330.634700871156
dorn_python_082,Dorn,rapidocr,93.0,93.0,0.0,0.0,13.526881720430108,13.526881720430108,60.0,262.0,4.717557251908397,6.410811219171194,119.0,75.0,4.5210084033613445,4.0,48.0,91.0,0.0,0.0,0.0,0.24731182795698925,1.0,3.0,10.0,150.0,160.0,258.0,1889.0574484809395
dorn_python_083,Dorn,rapidocr,13.0,13.0,0.0,0.0,31.23076923076923,31.23076923076923,59.0,68.0,5.911764705882353,4.71990815801959,26.0,10.0,5.115384615384615,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,24.0,31.0,68.0,336.8853491063075
dorn_python_084,Dorn,rapidocr,101.0,101.0,0.0,0.0,18.831683168316832,18.831683168316832,56.0,594.0,3.079124579124579,5.4391947843292545,154.0,62.0,7.603896103896104,3.0,272.0,165.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,126.0,132.0,591.0,4163.236924540846
dorn_python_085,Dorn,rapidocr,21.0,21.0,0.0,0.0,24.38095238095238,24.38095238095238,56.0,105.0,4.809523809523809,4.281835686807553,44.0,22.0,9.772727272727273,1.0,52.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,30.0,37.0,104.0,541.7831500254108
dorn_python_086,Dorn,rapidocr,12.0,12.0,0.0,0.0,16.083333333333332,16.083333333333332,52.0,47.0,3.851063829787234,4.517800427141455,25.0,19.0,6.16,2.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,20.0,26.0,45.0,211.51978731634912
dorn_python_087,Dorn,rapidocr,90.0,90.0,0.0,0.0,11.277777777777779,11.277777777777779,48.0,307.0,3.1563517915309447,5.356842710159568,120.0,42.0,5.691666666666666,16.0,126.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,87.0,96.0,291.0,1916.2240877098563
dorn_python_088,Dorn,rapidocr,11.0,11.0,0.0,0.0,21.545454545454547,21.545454545454547,60.0,48.0,4.0625,4.5301876989901,37.0,21.0,4.864864864864865,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,23.0,26.0,47.0,220.92066675263132
dorn_python_089,Dorn,rapidocr,95.0,95.0,0.0,0.0,17.431578947368422,17.431578947368422,60.0,243.0,6.48559670781893,7.051722673218351,154.0,120.0,4.909090909090909,4.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,155.0,167.0,239.0,1764.7053259012985
dorn_python_009,Dorn,rapidocr,97.0,97.0,0.0,0.0,15.030927835051546,15.030927835051546,56.0,399.0,3.536340852130326,5.612929340533689,156.0,66.0,6.621794871794871,5.0,177.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,127.0,136.0,394.0,2792.4603594526334
dorn_python_090,Dorn,rapidocr,47.0,47.0,0.0,0.0,16.659574468085108,16.659574468085108,52.0,218.0,3.385321100917431,5.491897930325652,88.0,50.0,6.3977272727272725,3.0,98.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,76.0,87.0,215.0,1385.2328516074765
dorn_python_091,Dorn,rapidocr,52.0,52.0,0.0,0.0,16.21153846153846,16.21153846153846,55.0,149.0,5.456375838926174,5.581510268849436,59.0,33.0,6.389830508474576,5.0,53.0,32.0,0.0,0.0,0.0,0.019230769230769232,1.0,1.0,8.0,63.0,71.0,144.0,885.5635852086742
dorn_python_092,Dorn,rapidocr,22.0,22.0,0.0,0.0,6.409090909090909,6.409090909090909,16.0,24.0,6.083333333333333,4.334962500721156,13.0,12.0,5.3076923076923075,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,19.0,21.0,89.20647778231529
dorn_python_093,Dorn,rapidocr,14.0,14.0,0.0,0.0,15.0,15.0,27.0,60.0,3.316666666666667,3.9651657045415534,16.0,7.0,6.5,0.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,18.0,22.0,60.0,267.56589711823784
dorn_python_094,Dorn,rapidocr,47.0,47.0,0.0,0.0,25.085106382978722,25.085106382978722,60.0,208.0,5.341346153846154,4.895514420280897,92.0,39.0,9.619565217391305,18.0,75.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,62.0,67.0,190.0,1152.5569461869768
dorn_python_095,Dorn,rapidocr,60.0,60.0,0.0,0.0,16.9,16.9,53.0,194.0,5.010309278350515,5.525886344442659,77.0,38.0,10.35064935064935,10.0,79.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,65.0,76.0,184.0,1149.6186624736197
dorn_python_096,Dorn,rapidocr,65.0,65.0,0.0,0.0,15.846153846153847,15.846153846153847,56.0,258.0,3.6744186046511627,6.080604274901731,127.0,84.0,5.811023622047244,8.0,89.0,34.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,117.0,125.0,250.0,1741.4460711655217
dorn_python_097,Dorn,rapidocr,90.0,90.0,0.0,0.0,13.233333333333333,13.233333333333333,60.0,165.0,7.13939393939394,6.363914053920974,92.0,70.0,4.565217391304348,3.0,43.0,27.0,0.011111111111111112,1.0,0.10482201257840673,0.0,0.0,3.0,9.0,97.0,106.0,162.0,1089.9231136392382
dorn_python_098,Dorn,rapidocr,55.0,55.0,0.0,0.0,12.363636363636363,12.363636363636363,52.0,157.0,4.101910828025478,5.402585392383438,64.0,29.0,4.90625,4.0,60.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,51.0,62.0,153.0,910.9920354891918
dorn_python_099,Dorn,rapidocr,49.0,49.0,0.0,0.0,14.244897959183673,14.244897959183673,50.0,280.0,2.2785714285714285,4.9287311199656845,101.0,30.0,3.6930693069306932,2.0,130.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,55.0,64.0,278.0,1668.0
dorn_cuda_000,Dorn,easyocr,171.0,171.0,0.0,0.0,9.017543859649123,9.017543859649123,35.0,344.0,4.313953488372093,6.357698651870674,151.0,72.0,7.662251655629139,27.0,114.0,52.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,123.0,135.0,317.0,2243.3505442651135
dorn_cuda_001,Dorn,easyocr,35.0,35.0,0.0,0.17142857142857143,11.485714285714286,11.485714285714286,58.0,130.0,2.9692307692307693,3.935316133544471,32.0,24.0,8.71875,2.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,34.0,41.0,128.0,685.7666565911147
dorn_cuda_010,Dorn,easyocr,235.0,235.0,0.0,0.0,8.382978723404255,8.382978723404255,43.0,442.0,4.328054298642534,6.543371158643579,203.0,87.0,7.349753694581281,31.0,148.0,60.0,0.0,0.0,0.0,1.348936170212766,2.0,5.0,16.0,140.0,156.0,411.0,2994.300311952384
dorn_cuda_100,Dorn,easyocr,150.0,150.0,0.0,0.006666666666666667,9.313333333333333,9.313333333333333,40.0,500.0,2.648,5.935580632327033,157.0,60.0,5.7006369426751595,9.0,226.0,108.0,0.0,0.0,0.0,0.7,1.0,1.0,16.0,115.0,131.0,491.0,3453.410693754888
dorn_cuda_101,Dorn,easyocr,109.0,109.0,0.0,0.0,6.137614678899083,6.137614678899083,38.0,198.0,3.2323232323232323,6.425617864482496,96.0,71.0,5.09375,12.0,58.0,32.0,0.0,0.0,0.0,0.6697247706422018,1.0,2.0,16.0,98.0,114.0,186.0,1270.917542634642
dorn_cuda_102,Dorn,easyocr,115.0,115.0,0.0,0.0,6.547826086956522,6.547826086956522,25.0,149.0,5.154362416107382,5.712268515607098,59.0,46.0,6.135593220338983,9.0,56.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,69.0,79.0,140.0,882.5293047447944
dorn_cuda_103,Dorn,easyocr,35.0,35.0,0.0,0.02857142857142857,10.571428571428571,10.571428571428571,47.0,102.0,3.4215686274509802,5.118394718403568,38.0,29.0,7.052631578947368,4.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,40.0,48.0,98.0,547.3263250706733
dorn_cuda_104,Dorn,easyocr,93.0,93.0,0.0,0.0,7.967741935483871,7.967741935483871,25.0,175.0,4.12,6.191860304556168,82.0,54.0,6.914634146341464,14.0,52.0,27.0,0.0,0.0,0.0,0.7849462365591398,2.0,3.0,13.0,79.0,92.0,161.0,1050.293474925179
dorn_cuda_105,Dorn,easyocr,19.0,19.0,0.0,0.0,12.368421052631579,12.368421052631579,49.0,54.0,4.074074074074074,5.115455557478638,23.0,20.0,7.391304347826087,4.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,29.0,37.0,50.0,260.4726682814475
dorn_cuda_106,Dorn,easyocr,203.0,203.0,0.0,0.0049261083743842365,6.748768472906404,6.748768472906404,38.0,233.0,5.92274678111588,6.9851163231142825,147.0,107.0,5.170068027210885,7.0,38.0,41.0,0.0,0.0,0.0,0.7783251231527094,3.0,2.0,12.0,143.0,155.0,226.0,1644.4041155919776
dorn_cuda_107,Dorn,easyocr,22.0,22.0,0.0,0.045454545454545456,12.363636363636363,12.363636363636363,48.0,48.0,5.520833333333333,4.79383399132455,21.0,18.0,5.9523809523809526,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,27.0,34.0,48.0,244.19821638001628
dorn_cuda_108,Dorn,easyocr,356.0,356.0,0.0,0.0028089887640449437,6.910112359550562,6.910112359550562,51.0,654.0,3.4831804281345566,6.413980318201752,329.0,161.0,5.586626139817629,18.0,238.0,69.0,0.0,0.0,0.0,0.9747191011235955,1.0,3.0,14.0,219.0,233.0,636.0,5001.622388000123
dorn_cuda_109,Dorn,easyocr,13.0,13.0,0.0,0.0,11.76923076923077,11.76923076923077,33.0,45.0,2.977777777777778,4.785754484978178,22.0,15.0,4.909090909090909,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,22.0,31.0,45.0,222.93883396740938
dorn_cuda_011,Dorn,easyocr,34.0,34.0,0.0,0.0,8.705882352941176,8.705882352941176,37.0,123.0,2.178861788617886,4.567805383246535,52.0,23.0,3.576923076923077,3.0,58.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,30.0,37.0,120.0,625.134403875474
dorn_cuda_110,Dorn,easyocr,213.0,213.0,0.0,0.023474178403755867,11.009389671361502,11.009389671361502,59.0,301.0,7.8604651162790695,6.023576882418577,118.0,70.0,9.296610169491526,11.0,120.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,104.0,118.0,290.0,1995.966484314934
dorn_cuda_111,Dorn,easyocr,149.0,149.0,0.0,0.006711409395973154,6.416107382550336,6.416107382550336,28.0,236.0,3.864406779661017,6.926557551857068,157.0,109.0,4.834394904458598,8.0,37.0,34.0,0.0,0.0,0.0,0.1342281879194631,1.0,2.0,11.0,141.0,152.0,228.0,1652.5274730651374
dorn_cuda_112,Dorn,easyocr,120.0,120.0,0.0,0.03333333333333333,10.066666666666666,10.066666666666666,45.0,230.0,5.3652173913043475,5.692897120402583,77.0,38.0,3.5194805194805197,5.0,113.0,35.0,0.0,0.0,0.0,1.7416666666666667,4.0,5.0,20.0,64.0,84.0,225.0,1438.271420125221
dorn_cuda_113,Dorn,easyocr,247.0,247.0,0.0,0.032388663967611336,6.607287449392713,6.607287449392713,29.0,465.0,3.3161290322580643,5.986578471297896,261.0,63.0,4.908045977011494,8.0,143.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,111.0,121.0,457.0,3161.9204994344896
dorn_cuda_114,Dorn,easyocr,305.0,305.0,0.0,0.0,7.281967213114754,7.281967213114754,58.0,544.0,3.8621323529411766,6.2164283700464855,263.0,121.0,5.779467680608365,1.0,203.0,77.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,186.0,197.0,543.0,4138.774137964812
dorn_cuda_115,Dorn,easyocr,157.0,157.0,0.0,0.006369426751592357,11.248407643312103,11.248407643312103,58.0,497.0,3.3822937625754528,6.137923458707184,187.0,97.0,6.775401069518717,21.0,219.0,70.0,0.0,0.0,0.0,0.050955414012738856,1.0,4.0,13.0,135.0,148.0,476.0,3431.6998020393803
dorn_cuda_116,Dorn,easyocr,72.0,72.0,0.0,0.0,10.097222222222221,10.097222222222221,55.0,150.0,4.6466666666666665,5.562388489053809,51.0,31.0,10.745098039215685,10.0,61.0,28.0,0.0,0.0,0.0,1.7361111111111112,3.0,4.0,12.0,59.0,71.0,140.0,860.9645967306556
dorn_cuda_117,Dorn,easyocr,117.0,117.0,0.0,0.0,8.17094017094017,8.17094017094017,43.0,178.0,5.308988764044944,6.055687610907362,100.0,59.0,8.31,3.0,46.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,87.0,98.0,175.0,1157.5742227201615
