protocol_pair_id,language,benchmark,difficulty,snippet_i,snippet_j,available,unavailable_reason,k1_agreement,panel_agreement,k1_tie_probability,panel_tie_probability,panel_size_i,panel_size_j
rq1_4370,cuda,Dorn,medium,dorn_cuda_047,dorn_cuda_108,True,,0.6131675874769797,0.9997,0.3320441988950276,0.0,240.0,181.0
rq1_4371,cuda,Dorn,medium,dorn_cuda_034,dorn_cuda_046,True,,0.6292420814479638,1.0,0.2665121880017516,0.0,248.0,221.0
rq1_4372,cuda,Dorn,medium,dorn_cuda_006,dorn_cuda_036,True,,0.6198759758034538,1.0,0.23404075563515933,0.0,233.0,254.0
rq1_4373,cuda,Dorn,medium,dorn_cuda_001,dorn_cuda_097,True,,0.6085691281343455,1.0,0.2252357948010122,0.0,230.0,189.0
rq1_4374,cuda,Dorn,medium,dorn_cuda_079,dorn_cuda_089,True,,0.5739250085999312,0.9978,0.26824905400756793,0.0,171.0,170.0
rq1_4375,cuda,Dorn,medium,dorn_cuda_104,dorn_cuda_119,True,,0.6252799552071668,1.0,0.233451536643026,0.0,171.0,188.0
rq1_4376,cuda,Dorn,medium,dorn_cuda_001,dorn_cuda_064,True,,0.5870457079152731,0.9999,0.26037904124860645,0.0,230.0,195.0
rq1_4377,cuda,Dorn,medium,dorn_cuda_003,dorn_cuda_095,True,,0.6453222222222222,1.0,0.23695555555555556,0.0,225.0,200.0
rq1_4378,cuda,Dorn,medium,dorn_cuda_063,dorn_cuda_115,True,,0.5851150558842867,0.99945,0.2817619986850756,0.0001,195.0,195.0
rq1_4379,cuda,Dorn,medium,dorn_cuda_018,dorn_cuda_051,True,,0.6392087792981981,1.0,0.2175518222463081,0.0,244.0,242.0
rq1_4380,cuda,Dorn,medium,dorn_cuda_033,dorn_cuda_080,True,,0.5891575285154358,0.9995,0.21728982252168935,0.0,261.0,174.0
rq1_4381,cuda,Dorn,medium,dorn_cuda_107,dorn_cuda_116,True,,0.6308333333333334,1.0,0.2627401129943503,0.0,177.0,200.0
rq1_4382,cuda,Dorn,medium,dorn_cuda_014,dorn_cuda_060,True,,0.5953850676072898,1.0,0.23162845385067607,0.0,216.0,189.0
rq1_4383,cuda,Dorn,medium,dorn_cuda_013,dorn_cuda_101,True,,0.624111143580752,1.0,0.23331872199493472,0.0,232.0,177.0
rq1_4384,cuda,Dorn,medium,dorn_cuda_066,dorn_cuda_094,True,,0.613770321024207,1.0,0.23009019382076376,0.0,189.0,193.0
rq1_4385,cuda,Dorn,medium,dorn_cuda_078,dorn_cuda_098,True,,0.5746086393596986,0.9983,0.335010593220339,0.0,177.0,192.0
rq1_4386,cuda,Dorn,medium,dorn_cuda_035,dorn_cuda_099,True,,0.6297126257910571,1.0,0.21089324618736383,0.0,255.0,189.0
rq1_4387,cuda,Dorn,medium,dorn_cuda_059,dorn_cuda_103,True,,0.6002369236376891,0.9997,0.22301196768118584,0.0,186.0,177.0
rq1_4388,cuda,Dorn,medium,dorn_cuda_083,dorn_cuda_112,True,,0.5969916463994924,1.0,0.2015967008565084,0.0,196.0,193.0
rq1_4389,cuda,Dorn,medium,dorn_cuda_000,dorn_cuda_002,True,,0.6164847363552266,1.0,0.2474005550416281,0.0,235.0,230.0
rq1_4390,cuda,Dorn,medium,dorn_cuda_032,dorn_cuda_098,True,,0.62322998046875,0.9999,0.2574462890625,0.0,256.0,192.0
rq1_4391,cuda,Dorn,medium,dorn_cuda_038,dorn_cuda_064,True,,0.6227537168713639,1.0,0.31070889894419307,0.0,238.0,195.0
rq1_4392,cuda,Dorn,medium,dorn_cuda_037,dorn_cuda_097,True,,0.5849600360238658,0.9991,0.2372621861983564,0.0,235.0,189.0
rq1_4393,cuda,Dorn,medium,dorn_cuda_014,dorn_cuda_066,True,,0.6118827160493827,1.0,0.22254066235547718,0.0,216.0,189.0
rq1_4394,cuda,Dorn,medium,dorn_cuda_001,dorn_cuda_029,True,,0.6258729887024992,1.0,0.22733652858610065,0.0,230.0,254.0
rq1_4395,cuda,Dorn,medium,dorn_cuda_005,dorn_cuda_117,True,,0.6370523891767416,1.0,0.22659758203799654,0.0,225.0,193.0
rq1_4396,cuda,Dorn,medium,dorn_cuda_064,dorn_cuda_112,True,,0.6123156636110004,0.9999,0.26244187591337853,0.0,195.0,193.0
rq1_4397,cuda,Dorn,medium,dorn_cuda_063,dorn_cuda_113,True,,0.6211097544430878,1.0,0.2372541039207706,0.0,195.0,189.0
rq1_4398,cuda,Dorn,medium,dorn_cuda_037,dorn_cuda_116,True,,0.6386063829787234,1.0,0.2653404255319149,0.0,235.0,200.0
rq1_4399,cuda,Dorn,medium,dorn_cuda_039,dorn_cuda_041,True,,0.6322476496369902,1.0,0.2724580949513199,0.0,243.0,246.0
rq1_4400,cuda,Dorn,medium,dorn_cuda_005,dorn_cuda_094,True,,0.6309844559585492,1.0,0.2349568221070812,0.0,225.0,193.0
rq1_4401,cuda,Dorn,medium,dorn_cuda_042,dorn_cuda_053,True,,0.5703837711777214,0.9972,0.22012826668495783,0.0,239.0,244.0
rq1_4402,cuda,Dorn,medium,dorn_cuda_056,dorn_cuda_103,True,,0.6199858757062147,1.0,0.25922787193973634,0.0,240.0,177.0
rq1_4403,cuda,Dorn,medium,dorn_cuda_087,dorn_cuda_099,True,,0.616030316030316,0.9999,0.23826683826683825,0.0,185.0,189.0
rq1_4404,cuda,Dorn,medium,dorn_cuda_023,dorn_cuda_105,True,,0.5841822230645314,0.9998,0.24602008907419692,0.0,244.0,173.0
rq1_4405,cuda,Dorn,medium,dorn_cuda_048,dorn_cuda_074,True,,0.5875281564908121,0.9995,0.22866627148784824,0.0,241.0,175.0
rq1_4406,cuda,Dorn,medium,dorn_cuda_070,dorn_cuda_076,True,,0.5885464733025708,0.9983,0.24222148978246538,0.0,185.0,164.0
rq1_4407,cuda,Dorn,medium,dorn_cuda_026,dorn_cuda_100,True,,0.6318034624486237,1.0,0.2427658072819363,0.0,259.0,186.0
rq1_4408,cuda,Dorn,medium,dorn_cuda_018,dorn_cuda_028,True,,0.6103321829163072,1.0,0.2599223468507334,0.0,244.0,247.0
rq1_4409,cuda,Dorn,medium,dorn_cuda_051,dorn_cuda_102,True,,0.5788526981040351,0.9967,0.22153621779290228,0.0,242.0,170.0
rq1_4410,cuda,Dorn,medium,dorn_cuda_073,dorn_cuda_081,True,,0.6372465058920253,1.0,0.22578103590024665,0.0,164.0,178.0
rq1_4411,cuda,Dorn,medium,dorn_cuda_026,dorn_cuda_088,True,,0.6012429541841307,0.9996,0.2522247228129581,0.0,259.0,187.0
rq1_4412,cuda,Dorn,medium,dorn_cuda_043,dorn_cuda_058,True,,0.6009027325959662,1.0,0.25788874430709174,0.0,232.0,265.0
rq1_4413,cuda,Dorn,medium,dorn_cuda_018,dorn_cuda_053,True,,0.6062802338081161,1.0,0.22042125772641763,0.0,244.0,244.0
rq1_4414,cuda,Dorn,medium,dorn_cuda_048,dorn_cuda_112,True,,0.60806656203642,0.9999,0.24216885601874744,0.0,241.0,193.0
rq1_4415,cuda,Dorn,medium,dorn_cuda_016,dorn_cuda_115,True,,0.6123649078194533,1.0,0.31559652468743377,0.0,242.0,195.0
rq1_4416,cuda,Dorn,medium,dorn_cuda_037,dorn_cuda_087,True,,0.6330419781483612,1.0,0.24747556066705004,0.0,235.0,185.0
rq1_4417,cuda,Dorn,medium,dorn_cuda_013,dorn_cuda_097,True,,0.6318646232439336,1.0,0.21483305966064586,0.0,232.0,189.0
rq1_4418,cuda,Dorn,medium,dorn_cuda_100,dorn_cuda_106,True,,0.603525522185144,0.9998,0.25024718823384007,0.0,186.0,174.0
rq1_4419,cuda,Dorn,medium,dorn_cuda_014,dorn_cuda_052,True,,0.6350244872972146,1.0,0.2307927762473217,0.0,216.0,242.0
rq1_4420,cuda,Dorn,medium,dorn_cuda_026,dorn_cuda_037,True,,0.595621457323585,0.9998,0.26880801774418794,0.0,259.0,235.0
rq1_4421,cuda,Dorn,medium,dorn_cuda_012,dorn_cuda_071,True,,0.5979181157508454,0.9999,0.2495862614827429,0.0,241.0,173.0
rq1_4422,cuda,Dorn,medium,dorn_cuda_034,dorn_cuda_103,True,,0.6086659376708584,1.0,0.270457444869692,0.0,248.0,177.0
rq1_4423,cuda,Dorn,medium,dorn_cuda_000,dorn_cuda_056,True,,0.5933244680851064,1.0,0.27849290780141844,0.0,235.0,240.0
rq1_4424,cuda,Dorn,medium,dorn_cuda_002,dorn_cuda_005,True,,0.6413140096618357,1.0,0.21916908212560388,0.0,230.0,225.0
rq1_4425,cuda,Dorn,medium,dorn_cuda_002,dorn_cuda_023,True,,0.6053456878118317,1.0,0.24786172487526728,0.0,230.0,244.0
rq1_4426,cuda,Dorn,medium,dorn_cuda_027,dorn_cuda_087,True,,0.6415411594800908,1.0,0.2460697338559934,0.0,262.0,185.0
rq1_4427,cuda,Dorn,medium,dorn_cuda_081,dorn_cuda_085,True,,0.5899604121790767,0.9993,0.22992955696570996,0.0,178.0,193.0
rq1_4428,cuda,Dorn,medium,dorn_cuda_023,dorn_cuda_117,True,,0.6187144313259152,1.0,0.24626263484243607,0.0,244.0,193.0
rq1_4429,cuda,Dorn,medium,dorn_cuda_012,dorn_cuda_035,True,,0.6123667724351152,1.0,0.21941257830933203,0.0,241.0,255.0
rq1_4430,cuda,Dorn,medium,dorn_cuda_038,dorn_cuda_089,True,,0.6416707859614434,1.0,0.30261987147800296,0.0,238.0,170.0
rq1_4431,cuda,Dorn,medium,dorn_cuda_039,dorn_cuda_077,True,,0.6383592665643948,1.0,0.24440548372172305,0.0,243.0,169.0
rq1_4432,cuda,Dorn,medium,dorn_cuda_026,dorn_cuda_076,True,,0.5925110650720407,0.9994,0.2686458235238723,0.0,259.0,164.0
rq1_4433,cuda,Dorn,medium,dorn_cuda_014,dorn_cuda_053,True,,0.5929246357012751,0.9998,0.21597981177899211,0.0,216.0,244.0
rq1_4434,cuda,Dorn,medium,dorn_cuda_013,dorn_cuda_100,True,,0.6004704301075269,1.0,0.2321329254727475,0.0,232.0,186.0
rq1_4435,cuda,Dorn,medium,dorn_cuda_009,dorn_cuda_087,True,,0.6493057763645999,1.0,0.23571807101218867,0.0,255.0,185.0
rq1_4436,cuda,Dorn,medium,dorn_cuda_020,dorn_cuda_061,True,,0.6391707867117703,1.0,0.26233845086304103,0.0,252.0,183.0
rq1_4437,cuda,Dorn,medium,dorn_cuda_011,dorn_cuda_061,True,,0.6480603350946122,1.0,0.2245856478345301,0.0,242.0,183.0
rq1_4438,cuda,Dorn,medium,dorn_cuda_054,dorn_cuda_070,True,,0.6145923234158528,1.0,0.22473313649784238,0.0,238.0,185.0
rq1_4439,cuda,Dorn,medium,dorn_cuda_115,dorn_cuda_118,True,,0.5747170892422289,0.9997,0.2786706775533591,0.0,195.0,179.0
rq1_4440,cuda,Dorn,medium,dorn_cuda_030,dorn_cuda_036,True,,0.6128051561122427,1.0,0.24187517100902928,0.0,259.0,254.0
rq1_4441,cuda,Dorn,medium,dorn_cuda_035,dorn_cuda_056,True,,0.6177696078431373,1.0,0.2398529411764706,0.0,255.0,240.0
rq1_4442,cuda,Dorn,medium,dorn_cuda_050,dorn_cuda_067,True,,0.675657629777222,1.0,0.2715942090425419,0.0,247.0,191.0
rq1_4443,cuda,Dorn,medium,dorn_cuda_048,dorn_cuda_106,True,,0.6394095483378642,1.0,0.24943959555491962,0.0,241.0,174.0
rq1_4444,cuda,Dorn,medium,dorn_cuda_053,dorn_cuda_059,True,,0.5877071214524943,0.9993,0.2095672483694694,0.0,244.0,186.0
rq1_4445,cuda,Dorn,medium,dorn_cuda_020,dorn_cuda_081,True,,0.5797217763509899,0.9995,0.24349028000713394,0.0,252.0,178.0
rq1_4446,cuda,Dorn,medium,dorn_cuda_044,dorn_cuda_079,True,,0.632510479739171,1.0,0.22382652797184702,0.0,226.0,171.0
rq1_4447,cuda,Dorn,medium,dorn_cuda_028,dorn_cuda_041,True,,0.6692505184161154,1.0,0.2523945887232152,0.0,247.0,246.0
rq1_4448,cuda,Dorn,medium,dorn_cuda_075,dorn_cuda_104,True,,0.5967148262813897,0.9989,0.24213966288269695,0.0,170.0,171.0
rq1_4449,cuda,Dorn,medium,dorn_cuda_020,dorn_cuda_087,True,,0.6234770484770484,1.0,0.2603389103389103,0.0,252.0,185.0
rq1_4450,cuda,Dorn,medium,dorn_cuda_002,dorn_cuda_112,True,,0.5981414733047984,0.9999,0.2379139445821131,0.0,230.0,193.0
rq1_4451,cuda,Dorn,medium,dorn_cuda_068,dorn_cuda_097,True,,0.6125646839932555,1.0,0.2252456538170824,0.0,182.0,189.0
rq1_4452,cuda,Dorn,medium,dorn_cuda_000,dorn_cuda_097,True,,0.6120342226725205,1.0,0.24367893729595858,0.0,235.0,189.0
rq1_4453,cuda,Dorn,medium,dorn_cuda_048,dorn_cuda_119,True,,0.6245254701156528,1.0,0.23607309967334686,0.0,241.0,188.0
rq1_4454,cuda,Dorn,medium,dorn_cuda_015,dorn_cuda_075,True,,0.6248535777947543,1.0,0.23254392666157372,0.0,231.0,170.0
rq1_4455,cuda,Dorn,medium,dorn_cuda_002,dorn_cuda_003,True,,0.5948695652173913,1.0,0.23572946859903382,0.0,230.0,225.0
rq1_4456,cuda,Dorn,medium,dorn_cuda_029,dorn_cuda_045,True,,0.5821077633890805,0.9989,0.21891065269733845,0.0,254.0,242.0
rq1_4457,cuda,Dorn,medium,dorn_cuda_054,dorn_cuda_075,True,,0.6281265447355413,1.0,0.22071181413741967,0.0,238.0,170.0
rq1_4458,cuda,Dorn,medium,dorn_cuda_006,dorn_cuda_103,True,,0.5868553138866662,0.9992,0.2562256007371305,0.0,233.0,177.0
rq1_4459,cuda,Dorn,medium,dorn_cuda_066,dorn_cuda_097,True,,0.5860138294000727,0.9982,0.22552560118697684,0.0004,189.0,189.0
rq1_4460,cuda,Dorn,medium,dorn_cuda_023,dorn_cuda_083,True,,0.6043200066912011,1.0,0.1990632318501171,0.0,244.0,196.0
rq1_4461,cuda,Dorn,medium,dorn_cuda_023,dorn_cuda_104,True,,0.615832614322692,1.0,0.2565429968363532,0.0,244.0,171.0
rq1_4462,cuda,Dorn,medium,dorn_cuda_022,dorn_cuda_101,True,,0.5817107904935331,0.9988,0.24910118130457112,0.0,242.0,177.0
rq1_4463,cuda,Dorn,medium,dorn_cuda_074,dorn_cuda_094,True,,0.5727461139896373,0.9951,0.23120651369356032,0.0,175.0,193.0
rq1_4464,cuda,Dorn,medium,dorn_cuda_039,dorn_cuda_099,True,,0.6040020031789579,1.0,0.25827944346462867,0.0,243.0,189.0
rq1_4465,cuda,Dorn,medium,dorn_cuda_031,dorn_cuda_095,True,,0.6449313725490196,1.0,0.24649019607843137,0.0,255.0,200.0
rq1_4466,cuda,Dorn,medium,dorn_cuda_046,dorn_cuda_094,True,,0.5936628138700678,0.9994,0.25172906946756385,0.0,221.0,193.0
rq1_4467,cuda,Dorn,medium,dorn_cuda_017,dorn_cuda_048,True,,0.5776817903543977,0.9992,0.2552887558669478,0.0,244.0,241.0
rq1_4468,cuda,Dorn,medium,dorn_cuda_082,dorn_cuda_105,True,,0.6111532265706434,1.0,0.22303294481821914,0.0,183.0,173.0
rq1_4469,cuda,Dorn,medium,dorn_cuda_048,dorn_cuda_076,True,,0.5843917619674122,0.9994,0.2640674020848092,0.0,241.0,164.0
rq1_4470,cuda,Dorn,medium,dorn_cuda_039,dorn_cuda_095,True,,0.6395576131687243,1.0,0.25150205761316874,0.0,243.0,200.0
rq1_4471,cuda,Dorn,medium,dorn_cuda_022,dorn_cuda_044,True,,0.5748738389526805,0.998,0.24464272654135888,0.0,242.0,226.0
rq1_4472,cuda,Dorn,medium,dorn_cuda_027,dorn_cuda_104,True,,0.5901745457792062,0.9991,0.256684969421008,0.0,262.0,171.0
rq1_4473,cuda,Dorn,medium,dorn_cuda_111,dorn_cuda_116,True,,0.5922361809045226,0.9996,0.26457286432160804,0.0,199.0,200.0
rq1_4474,cuda,Dorn,medium,dorn_cuda_043,dorn_cuda_048,True,,0.5918228645013592,0.9998,0.2538989841178996,0.0,232.0,241.0
rq1_4475,cuda,Dorn,medium,dorn_cuda_051,dorn_cuda_097,True,,0.5983536665354847,0.9997,0.21669071669071668,0.0,242.0,189.0
rq1_4476,cuda,Dorn,medium,dorn_cuda_017,dorn_cuda_031,True,,0.6061796849887496,1.0,0.25742526518804243,0.0,244.0,255.0
rq1_4477,cuda,Dorn,medium,dorn_cuda_094,dorn_cuda_119,True,,0.6101863080145519,0.9999,0.23707419248153455,0.0,193.0,188.0
rq1_4478,cuda,Dorn,medium,dorn_cuda_013,dorn_cuda_090,True,,0.5980731732348111,0.9998,0.25695299671592775,0.0,232.0,168.0
rq1_4479,cuda,Dorn,medium,dorn_cuda_033,dorn_cuda_089,True,,0.6322402524228082,1.0,0.26943881000676134,0.0,261.0,170.0
rq1_4480,cuda,Dorn,medium,dorn_cuda_060,dorn_cuda_080,True,,0.5879401569056741,0.9991,0.21382959313993796,0.0,189.0,174.0
rq1_4481,cuda,Dorn,medium,dorn_cuda_067,dorn_cuda_105,True,,0.6352782737644886,1.0,0.2389310897920891,0.0,191.0,173.0
rq1_4482,cuda,Dorn,medium,dorn_cuda_012,dorn_cuda_075,True,,0.6409812057603125,1.0,0.2332438369538687,0.0,241.0,170.0
rq1_4483,cuda,Dorn,medium,dorn_cuda_014,dorn_cuda_075,True,,0.6122004357298475,1.0,0.22941176470588234,0.0,216.0,170.0
rq1_4484,cuda,Dorn,medium,dorn_cuda_015,dorn_cuda_060,True,,0.5934171648457363,0.9996,0.24489795918367346,0.0,231.0,189.0
rq1_4485,cuda,Dorn,medium,dorn_cuda_010,dorn_cuda_084,True,,0.6104028663083781,1.0,0.26796650418697665,0.0,254.0,189.0
rq1_4486,cuda,Dorn,medium,dorn_cuda_081,dorn_cuda_097,True,,0.5662118780096308,0.9926,0.22183580048748588,0.0,178.0,189.0
rq1_4487,cuda,Dorn,medium,dorn_cuda_006,dorn_cuda_061,True,,0.6428856211449612,1.0,0.24681629494125096,0.0,233.0,183.0
rq1_4488,cuda,Dorn,medium,dorn_cuda_018,dorn_cuda_075,True,,0.62925506268081,1.0,0.2421648987463838,0.0,244.0,170.0
rq1_4489,cuda,Dorn,medium,dorn_cuda_084,dorn_cuda_108,True,,0.6046800549562981,0.999,0.33859510655090763,0.0,189.0,181.0
rq1_4490,cuda,Dorn,medium,dorn_cuda_076,dorn_cuda_117,True,,0.5768671805889043,0.9971,0.25022115506129156,0.0,164.0,193.0
rq1_4491,cuda,Dorn,medium,dorn_cuda_052,dorn_cuda_065,True,,0.5974071853723291,0.9997,0.26795272555988525,0.0,242.0,193.0
rq1_4492,cuda,Dorn,medium,dorn_cuda_068,dorn_cuda_088,True,,0.6450608215314098,1.0,0.23300229182582124,0.0,182.0,187.0
rq1_4493,cuda,Dorn,medium,dorn_cuda_035,dorn_cuda_089,True,,0.6130103806228374,1.0,0.2388465974625144,0.0,255.0,170.0
rq1_4494,cuda,Dorn,medium,dorn_cuda_091,dorn_cuda_095,True,,0.6048529411764706,1.0,0.2640374331550802,0.0,187.0,200.0
rq1_4495,cuda,Dorn,medium,dorn_cuda_002,dorn_cuda_082,True,,0.6304941791399382,1.0,0.22482775005939654,0.0,230.0,183.0
rq1_4496,cuda,Dorn,medium,dorn_cuda_002,dorn_cuda_009,True,,0.5989684569479966,1.0,0.2314919011082694,0.0,230.0,255.0
rq1_4497,cuda,Dorn,medium,dorn_cuda_071,dorn_cuda_110,True,,0.6427416214921082,1.0,0.24478121537033154,0.0,173.0,193.0
rq1_4498,cuda,Dorn,medium,dorn_cuda_032,dorn_cuda_115,True,,0.5975260416666667,0.9999,0.29637419871794873,0.0,256.0,195.0
rq1_4499,cuda,Dorn,medium,dorn_cuda_026,dorn_cuda_044,True,,0.6473417159257867,1.0,0.23642669217890458,0.0,259.0,226.0
rq1_4500,cuda,Dorn,medium,dorn_cuda_070,dorn_cuda_077,True,,0.6242923396769551,1.0,0.23550295857988165,0.0,185.0,169.0
rq1_4501,cuda,Dorn,medium,dorn_cuda_048,dorn_cuda_081,True,,0.5766352743717655,0.9974,0.23201547857708985,0.0,241.0,178.0
rq1_4502,cuda,Dorn,medium,dorn_cuda_032,dorn_cuda_092,True,,0.630745701058201,1.0,0.29968584656084657,0.0,256.0,189.0
rq1_4503,cuda,Dorn,medium,dorn_cuda_017,dorn_cuda_061,True,,0.6199050434471021,1.0,0.24796201737884083,0.0,244.0,183.0
rq1_4504,cuda,Dorn,medium,dorn_cuda_040,dorn_cuda_062,True,,0.6196649214659686,1.0,0.26123560209424085,0.0,250.0,191.0
rq1_4505,cuda,Dorn,medium,dorn_cuda_007,dorn_cuda_077,True,,0.6013696692519861,0.9999,0.2238383743133973,0.0,251.0,169.0
rq1_4506,cuda,Dorn,medium,dorn_cuda_014,dorn_cuda_062,True,,0.631653577661431,1.0,0.21410219119643203,0.0,216.0,191.0
rq1_4507,cuda,Dorn,medium,dorn_cuda_008,dorn_cuda_096,True,,0.5484886891730998,0.9983,0.2781042362791412,0.0,263.0,198.0
rq1_4508,cuda,Dorn,medium,dorn_cuda_001,dorn_cuda_104,True,,0.6212306127637935,1.0,0.23168065090261886,0.0,230.0,171.0
rq1_4509,cuda,Dorn,medium,dorn_cuda_002,dorn_cuda_037,True,,0.5820444033302498,0.999,0.2393154486586494,0.0,230.0,235.0
rq1_4510,cuda,Dorn,medium,dorn_cuda_010,dorn_cuda_042,True,,0.6310908312193193,1.0,0.2227456923533094,0.0,254.0,239.0
rq1_4511,cuda,Dorn,medium,dorn_cuda_044,dorn_cuda_075,True,,0.6081858407079646,1.0,0.23360229047371162,0.0,226.0,170.0
rq1_4512,cuda,Dorn,medium,dorn_cuda_049,dorn_cuda_053,True,,0.6344494590827636,1.0,0.210061724298135,0.0,247.0,244.0
rq1_4513,cuda,Dorn,medium,dorn_cuda_031,dorn_cuda_074,True,,0.5797535014005603,0.9989,0.23903641456582633,0.0,255.0,175.0
rq1_4514,cuda,Dorn,medium,dorn_cuda_006,dorn_cuda_043,True,,0.590729983720586,0.9996,0.2585651916531005,0.0,233.0,232.0
rq1_4515,cuda,Dorn,medium,dorn_cuda_082,dorn_cuda_087,True,,0.5960419435829272,0.9987,0.24025993206321075,0.0,183.0,185.0
rq1_4516,cuda,Dorn,medium,dorn_cuda_007,dorn_cuda_058,True,,0.6074870330000751,1.0,0.23991580846425617,0.0,251.0,265.0
rq1_4517,cuda,Dorn,medium,dorn_cuda_015,dorn_cuda_043,True,,0.6215666517390656,1.0,0.245260486639797,0.0,231.0,232.0
rq1_4518,cuda,Dorn,medium,dorn_cuda_037,dorn_cuda_042,True,,0.5800676577939998,0.9993,0.23991809845989495,0.0,235.0,239.0
rq1_4519,cuda,Dorn,medium,dorn_cuda_021,dorn_cuda_104,True,,0.5949252031451914,0.9997,0.23538559257069014,0.0,267.0,171.0
rq1_4520,cuda,Dorn,medium,dorn_cuda_010,dorn_cuda_048,True,,0.6426879472016206,1.0,0.22927761623158102,0.0,254.0,241.0
rq1_4521,cuda,Dorn,medium,dorn_cuda_039,dorn_cuda_109,True,,0.665346884482687,1.0,0.2500935278713057,0.0,243.0,198.0
rq1_4522,cuda,Dorn,medium,dorn_cuda_071,dorn_cuda_095,True,,0.5948699421965318,0.9997,0.25251445086705204,0.0,173.0,200.0
rq1_4523,cuda,Dorn,medium,dorn_cuda_026,dorn_cuda_054,True,,0.6179471788715486,1.0,0.2334933973589436,0.0,259.0,238.0
rq1_4524,cuda,Dorn,medium,dorn_cuda_080,dorn_cuda_111,True,,0.586062496389996,0.9996,0.21509848091029862,0.0,174.0,199.0
rq1_4525,cuda,Dorn,medium,dorn_cuda_070,dorn_cuda_095,True,,0.6257297297297297,1.0,0.23470270270270271,0.0,185.0,200.0
rq1_4526,cuda,Dorn,medium,dorn_cuda_028,dorn_cuda_117,True,,0.6251179962660737,1.0,0.24111094795578025,0.0,247.0,193.0
rq1_4527,cuda,Dorn,medium,dorn_cuda_020,dorn_cuda_038,True,,0.6803304655195411,1.0,0.27956182472989194,0.0,252.0,238.0
rq1_4528,cuda,Dorn,medium,dorn_cuda_031,dorn_cuda_037,True,,0.6085690446391322,1.0,0.2640801001251564,0.0,255.0,235.0
rq1_4529,cuda,Dorn,medium,dorn_cuda_025,dorn_cuda_110,True,,0.6003545132260704,1.0,0.2980248548833223,0.0,266.0,193.0
rq1_4530,cuda,Dorn,medium,dorn_cuda_015,dorn_cuda_033,True,,0.6182680665439286,1.0,0.25124811331707886,0.0,231.0,261.0
rq1_4531,cuda,Dorn,medium,dorn_cuda_033,dorn_cuda_085,True,,0.6029023484803366,1.0,0.2612510670398825,0.0,261.0,193.0
rq1_4532,cuda,Dorn,medium,dorn_cuda_051,dorn_cuda_083,True,,0.6036325687299713,1.0,0.19739838083993927,0.0,242.0,196.0
rq1_4533,cuda,Dorn,medium,dorn_cuda_028,dorn_cuda_048,True,,0.633166462277622,1.0,0.25045777546323517,0.0,247.0,241.0
rq1_4534,cuda,Dorn,medium,dorn_cuda_016,dorn_cuda_034,True,,0.6442531991468942,1.0,0.2967375366568915,0.0,242.0,248.0
rq1_4535,cuda,Dorn,medium,dorn_cuda_036,dorn_cuda_049,True,,0.6064904842360292,1.0,0.22770888456756672,0.0,254.0,247.0
rq1_4536,cuda,Dorn,medium,dorn_cuda_056,dorn_cuda_078,True,,0.6328742937853107,1.0,0.3055320150659134,0.0,240.0,177.0
rq1_4537,cuda,Dorn,medium,dorn_cuda_055,dorn_cuda_112,True,,0.6227697444013268,1.0,0.2534090662735491,0.0,239.0,193.0
rq1_4538,cuda,Dorn,medium,dorn_cuda_020,dorn_cuda_050,True,,0.6715587044534413,1.0,0.27422723475355054,0.0,252.0,247.0
rq1_4539,cuda,Dorn,medium,dorn_cuda_027,dorn_cuda_071,True,,0.6441005162599832,1.0,0.24156113488946743,0.0,262.0,173.0
rq1_4540,cuda,Dorn,medium,dorn_cuda_009,dorn_cuda_086,True,,0.6434640522875817,1.0,0.23801391524351675,0.0,255.0,186.0
rq1_4541,cuda,Dorn,medium,dorn_cuda_024,dorn_cuda_108,True,,0.609164018003797,1.0,0.5141321273917959,0.0,259.0,181.0
rq1_4542,cuda,Dorn,medium,dorn_cuda_025,dorn_cuda_063,True,,0.6527376132639291,1.0,0.27887025255446307,0.0,266.0,195.0
rq1_4543,cuda,Dorn,medium,dorn_cuda_014,dorn_cuda_028,True,,0.6059285500074973,1.0,0.24195906432748537,0.0,216.0,247.0
rq1_4544,cuda,Dorn,medium,dorn_cuda_051,dorn_cuda_085,True,,0.6237635421573245,1.0,0.2190510855136385,0.0,242.0,193.0
rq1_4545,cuda,Dorn,medium,dorn_cuda_046,dorn_cuda_095,True,,0.6193099547511313,1.0,0.25133484162895925,0.0,221.0,200.0
rq1_4546,cuda,Dorn,medium,dorn_cuda_012,dorn_cuda_081,True,,0.616602172595459,1.0,0.22555830108629774,0.0,241.0,178.0
rq1_4547,cuda,Dorn,medium,dorn_cuda_016,dorn_cuda_110,True,,0.6373913415835225,1.0,0.295422429666424,0.0,242.0,193.0
rq1_4548,cuda,Dorn,medium,dorn_cuda_007,dorn_cuda_100,True,,0.5948357109197618,0.9998,0.22150109240457524,0.0,251.0,186.0
rq1_4549,cuda,Dorn,medium,dorn_cuda_007,dorn_cuda_095,True,,0.6051892430278885,1.0,0.22866533864541833,0.0,251.0,200.0
rq1_4550,cuda,Dorn,medium,dorn_cuda_007,dorn_cuda_110,True,,0.6134942096897384,1.0,0.23947732386516113,0.0,251.0,193.0
rq1_4551,cuda,Dorn,medium,dorn_cuda_042,dorn_cuda_081,True,,0.5695782990926613,0.9961,0.22420196511682572,0.0,239.0,178.0
