snippet_id,dataset_name,ocr_engine,feature_loc_total,feature_loc_nonempty,feature_blank_line_ratio,feature_comment_line_ratio,feature_avg_line_length,feature_avg_nonempty_line_length,feature_max_line_length,feature_token_count,feature_avg_token_length,feature_token_entropy,feature_identifier_count,feature_identifier_unique_count,feature_avg_identifier_length,feature_keyword_count,feature_operator_count,feature_literal_count,feature_indent_mean,feature_indent_max,feature_indent_std,feature_nesting_mean,feature_nesting_max,feature_cyclomatic_estimate,feature_halstead_distinct_operators,feature_halstead_distinct_operands,feature_halstead_vocabulary,feature_halstead_length,feature_halstead_volume
rq0_0171,Dorn,rapidocr,80.0,80.0,0.0,0.0,13.225,13.225,56.0,291.0,3.422680412371134,5.5862744290418735,110.0,35.0,5.990909090909091,28.0,103.0,50.0,0.0125,1.0,0.11110243021644485,1.975,4.0,4.0,9.0,85.0,94.0,263.0,1723.8568679912187
rq0_0172,Dorn,rapidocr,23.0,23.0,0.0,0.08695652173913043,6.478260869565218,6.478260869565218,19.0,34.0,4.147058823529412,4.51364592935837,14.0,14.0,5.714285714285714,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,20.0,24.0,103.72627427729671
rq0_0173,Dorn,rapidocr,64.0,64.0,0.0,0.015625,16.671875,16.671875,60.0,279.0,3.4050179211469533,6.760603308107321,166.0,114.0,4.728915662650603,5.0,75.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,146.0,157.0,274.0,1998.7260851963058
rq0_0174,Dorn,rapidocr,18.0,18.0,0.0,0.0,14.38888888888889,14.38888888888889,24.0,22.0,11.727272727272727,3.7321588913645702,14.0,9.0,16.357142857142858,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,12.0,18.0,64.5293250129808
rq0_0175,Dorn,rapidocr,16.0,16.0,0.0,0.0,16.0,16.0,42.0,69.0,3.63768115942029,4.458781066607339,28.0,19.0,6.75,4.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,21.0,29.0,65.0,315.76876468329215
rq0_0176,Dorn,rapidocr,79.0,79.0,0.0,0.0,15.253164556962025,15.253164556962025,52.0,285.0,4.15438596491228,5.052233078995491,91.0,30.0,9.043956043956044,8.0,136.0,50.0,0.0,0.0,0.0,1.9873417721518987,5.0,3.0,7.0,79.0,86.0,277.0,1780.075337052481
rq0_0177,Dorn,rapidocr,101.0,101.0,0.0,0.06930693069306931,15.851485148514852,15.851485148514852,60.0,342.0,4.2631578947368425,7.039642938373764,171.0,125.0,6.555555555555555,22.0,88.0,61.0,0.04950495049504951,1.0,0.21691982475452123,0.0,0.0,3.0,10.0,185.0,195.0,320.0,2434.3457003998756
rq0_0178,Dorn,rapidocr,97.0,97.0,0.0,0.041237113402061855,7.979381443298969,7.979381443298969,38.0,160.0,4.55,5.785654854823827,70.0,25.0,7.757142857142857,13.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,63.0,72.0,147.0,906.9789752120199
rq0_0179,Dorn,rapidocr,41.0,41.0,0.0,0.0,14.073170731707316,14.073170731707316,53.0,153.0,3.5359477124183005,5.365883983762863,52.0,32.0,7.538461538461538,8.0,73.0,20.0,0.0,0.0,0.0,0.6585365853658537,3.0,4.0,10.0,52.0,62.0,145.0,863.3584650060968
rq0_0180,Dorn,rapidocr,47.0,47.0,0.0,0.0,19.914893617021278,19.914893617021278,57.0,146.0,6.239726027397261,5.146676530014338,43.0,16.0,12.906976744186046,9.0,63.0,31.0,0.0,0.0,0.0,2.276595744680851,4.0,5.0,7.0,46.0,53.0,137.0,784.7251022751582
rq0_0181,Dorn,rapidocr,18.0,18.0,0.0,0.05555555555555555,12.38888888888889,12.38888888888889,43.0,46.0,4.739130434782608,4.4043457939838815,20.0,15.0,8.2,6.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,16.0,21.0,40.0,175.69269691115042
rq0_0182,Dorn,rapidocr,16.0,16.0,0.0,0.0,21.3125,21.3125,53.0,89.0,3.831460674157303,3.35561450431796,41.0,16.0,6.2926829268292686,7.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,19.0,82.0,348.330056102374
rq0_0183,Dorn,rapidocr,78.0,78.0,0.0,0.0,17.807692307692307,17.807692307692307,58.0,325.0,4.0430769230769235,5.839188717472659,111.0,54.0,8.522522522522523,20.0,150.0,44.0,0.0,0.0,0.0,4.4743589743589745,8.0,3.0,12.0,98.0,110.0,305.0,2068.3147126250215
rq0_0184,Dorn,rapidocr,8.0,8.0,0.0,0.0,12.0,12.0,29.0,17.0,5.647058823529412,3.1751231351134606,5.0,3.0,12.6,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,12.0,31.019550008653873
rq0_0185,Dorn,rapidocr,18.0,18.0,0.0,0.0,24.0,24.0,56.0,91.0,4.549450549450549,4.818452082351642,39.0,23.0,8.051282051282051,11.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,29.0,36.0,80.0,413.594000115385
rq0_0186,Dorn,rapidocr,44.0,44.0,0.0,0.13636363636363635,15.318181818181818,15.318181818181818,60.0,163.0,3.705521472392638,6.145383621712908,78.0,55.0,5.487179487179487,13.0,49.0,23.0,0.0,0.0,0.0,1.5454545454545454,2.0,4.0,13.0,78.0,91.0,150.0,976.1691960298044
rq0_0187,Dorn,rapidocr,8.0,8.0,0.0,0.0,12.25,12.25,51.0,24.0,4.041666666666667,3.8868421881310113,5.0,5.0,8.8,4.0,12.0,3.0,0.0,0.0,0.0,0.625,1.0,3.0,5.0,8.0,13.0,20.0,74.00879436282185
rq0_0188,Dorn,rapidocr,78.0,78.0,0.0,0.01282051282051282,13.371794871794872,13.371794871794872,53.0,224.0,4.21875,6.287282362997141,109.0,53.0,6.651376146788991,16.0,56.0,43.0,0.0,0.0,0.0,1.5,4.0,2.0,8.0,96.0,104.0,208.0,1393.691461373347
rq0_0189,Scalabrino,rapidocr,23.0,23.0,0.0,0.08695652173913043,13.08695652173913,13.08695652173913,56.0,86.0,3.2209302325581395,5.133505779240078,29.0,19.0,5.862068965517241,11.0,37.0,9.0,0.0,0.0,0.0,2.347826086956522,3.0,1.0,9.0,28.0,37.0,75.0,390.70900242217124
rq0_0190,Scalabrino,rapidocr,67.0,67.0,0.0,0.014925373134328358,15.746268656716419,15.746268656716419,55.0,154.0,6.681818181818182,5.794144252615872,59.0,43.0,6.864406779661017,10.0,66.0,19.0,0.04477611940298507,1.0,0.20681203672464207,3.08955223880597,6.0,4.0,15.0,62.0,77.0,144.0,902.4172618600658
rq0_0191,Scalabrino,rapidocr,96.0,96.0,0.0,0.010416666666666666,16.916666666666668,16.916666666666668,52.0,354.0,4.378531073446328,5.622417315152337,132.0,65.0,9.015151515151516,29.0,147.0,46.0,0.010416666666666666,1.0,0.1015291077584267,0.8541666666666666,1.0,3.0,12.0,111.0,123.0,325.0,2256.317214235253
rq0_0192,Scalabrino,rapidocr,39.0,39.0,0.0,0.02564102564102564,9.461538461538462,9.461538461538462,53.0,80.0,4.325,5.150070520364182,43.0,26.0,6.651162790697675,2.0,20.0,15.0,0.0,0.0,0.0,0.8717948717948718,1.0,1.0,6.0,41.0,47.0,78.0,433.2579304308557
rq0_0193,Scalabrino,rapidocr,53.0,53.0,0.0,0.03773584905660377,16.358490566037737,16.358490566037737,53.0,155.0,5.451612903225806,5.429788901208599,55.0,34.0,12.054545454545455,8.0,64.0,28.0,0.0,0.0,0.0,0.9245283018867925,1.0,1.0,9.0,61.0,70.0,147.0,901.0046034909101
rq0_0194,Scalabrino,rapidocr,20.0,20.0,0.0,0.05,10.2,10.2,43.0,65.0,2.6769230769230767,5.13199392101419,22.0,17.0,3.909090909090909,8.0,25.0,10.0,0.0,0.0,0.0,2.9,4.0,3.0,10.0,27.0,37.0,57.0,296.93884184085016
rq0_0195,Scalabrino,rapidocr,59.0,59.0,0.0,0.0,14.135593220338983,14.135593220338983,44.0,134.0,6.022388059701493,5.663562938337512,57.0,36.0,5.9298245614035086,10.0,48.0,19.0,0.03389830508474576,1.0,0.1809674280005307,1.576271186440678,3.0,4.0,9.0,55.0,64.0,124.0,744.0
rq0_0196,Scalabrino,rapidocr,51.0,51.0,0.0,0.0,13.549019607843137,13.549019607843137,52.0,221.0,2.9502262443438916,5.130191047219295,69.0,34.0,5.768115942028985,10.0,109.0,33.0,0.0,0.0,0.0,1.7843137254901962,4.0,7.0,8.0,65.0,73.0,211.0,1306.0529819236838
rq0_0197,Scalabrino,rapidocr,52.0,52.0,0.0,0.17307692307692307,15.75,15.75,55.0,205.0,3.551219512195122,6.322054353308644,87.0,59.0,6.310344827586207,12.0,78.0,28.0,0.0,0.0,0.0,1.5192307692307692,3.0,4.0,16.0,86.0,102.0,193.0,1287.7780910004985
rq0_0198,Scalabrino,rapidocr,39.0,39.0,0.0,0.0,15.102564102564102,15.102564102564102,52.0,174.0,3.1206896551724137,5.08090393084817,56.0,25.0,6.625,12.0,89.0,17.0,0.02564102564102564,1.0,0.15806189751202507,3.3846153846153846,5.0,6.0,11.0,42.0,53.0,162.0,927.9231136392382
rq0_0199,Scalabrino,rapidocr,22.0,22.0,0.0,0.13636363636363635,19.727272727272727,19.727272727272727,53.0,112.0,3.6964285714285716,4.852956451521848,41.0,32.0,7.902439024390244,4.0,59.0,8.0,0.0,0.0,0.0,1.4545454545454546,2.0,3.0,9.0,40.0,49.0,108.0,606.3886631644425
rq0_0200,Scalabrino,rapidocr,66.0,66.0,0.0,0.0,16.181818181818183,16.181818181818183,60.0,113.0,9.451327433628318,5.7047459651846495,42.0,37.0,8.928571428571429,6.0,48.0,17.0,0.030303030303030304,1.0,0.17141982574219336,2.272727272727273,4.0,2.0,13.0,54.0,67.0,107.0,649.0715433789816
rq0_0201,Scalabrino,rapidocr,73.0,73.0,0.0,0.0,14.561643835616438,14.561643835616438,52.0,236.0,4.22457627118644,5.9777558983800905,75.0,45.0,7.693333333333333,18.0,102.0,41.0,0.0,0.0,0.0,2.712328767123288,4.0,6.0,14.0,85.0,99.0,218.0,1445.1997431773548
rq0_0202,Scalabrino,rapidocr,77.0,77.0,0.0,0.0,11.922077922077921,11.922077922077921,47.0,215.0,4.088372093023255,5.663748311289538,71.0,34.0,4.943661971830986,17.0,95.0,32.0,0.025974025974025976,1.0,0.1590577755054012,3.9220779220779223,5.0,8.0,14.0,64.0,78.0,198.0,1244.5096393347253
rq0_0203,Scalabrino,rapidocr,33.0,33.0,0.0,0.0,14.484848484848484,14.484848484848484,51.0,127.0,3.52755905511811,4.552689806256712,61.0,27.0,5.852459016393443,4.0,55.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,34.0,41.0,123.0,658.9788965680243
rq0_0204,Scalabrino,rapidocr,87.0,87.0,0.0,0.022988505747126436,21.804597701149426,21.804597701149426,52.0,173.0,10.913294797687861,5.921402625468794,57.0,33.0,10.649122807017545,10.0,53.0,53.0,0.0,0.0,0.0,0.9540229885057471,1.0,1.0,9.0,82.0,91.0,163.0,1060.7705263523876
rq0_0205,Scalabrino,rapidocr,15.0,15.0,0.0,0.06666666666666667,19.133333333333333,19.133333333333333,39.0,45.0,6.266666666666667,3.802964207440786,11.0,10.0,21.363636363636363,2.0,28.0,4.0,0.0,0.0,0.0,0.8,1.0,1.0,6.0,14.0,20.0,43.0,185.8429080801566
rq0_0206,Scalabrino,rapidocr,51.0,51.0,0.0,0.0392156862745098,22.313725490196077,22.313725490196077,53.0,225.0,4.791111111111111,5.17479944581594,69.0,35.0,10.028985507246377,4.0,106.0,46.0,0.0,0.0,0.0,0.9215686274509803,1.0,1.0,8.0,76.0,84.0,221.0,1412.7021504341062
rq0_0207,Scalabrino,rapidocr,35.0,35.0,0.0,0.05714285714285714,21.514285714285716,21.514285714285716,52.0,117.0,6.119658119658119,5.152306276901694,34.0,21.0,12.205882352941176,8.0,50.0,25.0,0.0,0.0,0.0,0.9142857142857143,1.0,1.0,9.0,46.0,55.0,109.0,630.168208774188
rq0_0208,Scalabrino,rapidocr,53.0,53.0,0.0,0.11320754716981132,15.18867924528302,15.18867924528302,56.0,147.0,5.183673469387755,5.756535948955397,49.0,33.0,7.714285714285714,17.0,53.0,28.0,0.018867924528301886,1.0,0.1360585386967543,1.849056603773585,2.0,7.0,10.0,61.0,71.0,130.0,799.4671255356087
rq0_0209,Scalabrino,rapidocr,33.0,33.0,0.0,0.06060606060606061,23.606060606060606,23.606060606060606,54.0,160.0,4.575,4.713401427325536,49.0,20.0,9.653061224489797,2.0,80.0,29.0,0.0,0.0,0.0,0.9090909090909091,1.0,1.0,8.0,49.0,57.0,158.0,921.5966222380291
rq0_0210,Scalabrino,rapidocr,73.0,73.0,0.0,0.0547945205479452,18.273972602739725,18.273972602739725,55.0,272.0,4.4338235294117645,6.0345551212719695,115.0,42.0,6.182608695652174,27.0,86.0,44.0,0.0273972602739726,1.0,0.16323801764127377,2.3698630136986303,4.0,7.0,10.0,84.0,94.0,245.0,1605.8742686610212
rq0_0211,Scalabrino,rapidocr,68.0,68.0,0.0,0.0,21.426470588235293,21.426470588235293,60.0,242.0,5.7190082644628095,5.9352138081018175,98.0,62.0,11.86734693877551,11.0,99.0,34.0,0.0,0.0,0.0,2.161764705882353,3.0,4.0,12.0,96.0,108.0,231.0,1560.3790129997612
rq0_0212,Scalabrino,rapidocr,45.0,45.0,0.0,0.022222222222222223,18.77777777777778,18.77777777777778,60.0,141.0,5.716312056737588,5.611755538566689,57.0,41.0,8.929824561403509,11.0,53.0,20.0,0.0,0.0,0.0,0.37777777777777777,1.0,4.0,10.0,61.0,71.0,130.0,799.4671255356087
rq0_0213,Scalabrino,rapidocr,52.0,52.0,0.0,0.019230769230769232,16.423076923076923,16.423076923076923,60.0,157.0,5.063694267515924,5.325482353177809,59.0,30.0,10.932203389830509,9.0,62.0,27.0,0.0,0.0,0.0,4.5,6.0,5.0,8.0,57.0,65.0,148.0,891.3104363282113
rq0_0214,Scalabrino,rapidocr,76.0,76.0,0.0,0.013157894736842105,20.42105263157895,20.42105263157895,60.0,317.0,4.561514195583596,6.442167381150268,139.0,94.0,7.654676258992806,13.0,122.0,43.0,0.0,0.0,0.0,1.894736842105263,3.0,5.0,15.0,137.0,152.0,304.0,2203.36996408685
rq0_0215,Scalabrino,rapidocr,38.0,38.0,0.0,0.07894736842105263,18.236842105263158,18.236842105263158,56.0,146.0,4.184931506849315,6.102886902991079,70.0,53.0,6.671428571428572,13.0,45.0,18.0,0.0,0.0,0.0,1.263157894736842,4.0,4.0,13.0,71.0,84.0,133.0,850.1782172295751
rq0_0216,Scalabrino,rapidocr,47.0,47.0,0.0,0.0,17.595744680851062,17.595744680851062,52.0,174.0,4.35632183908046,5.819009836204742,65.0,41.0,8.615384615384615,16.0,70.0,23.0,0.0,0.0,0.0,1.6595744680851063,4.0,4.0,12.0,64.0,76.0,158.0,987.1725471240865
rq0_0217,Scalabrino,rapidocr,92.0,92.0,0.0,0.010869565217391304,16.043478260869566,16.043478260869566,54.0,341.0,3.967741935483871,6.291400855221983,127.0,66.0,8.039370078740157,18.0,145.0,51.0,0.010869565217391304,1.0,0.10368904363227668,2.0543478260869565,3.0,5.0,20.0,112.0,132.0,323.0,2275.3393005527805
rq0_0218,Scalabrino,rapidocr,23.0,23.0,0.0,0.0,25.130434782608695,25.130434782608695,52.0,171.0,3.0350877192982457,4.6215366000988185,58.0,24.0,6.120689655172414,8.0,97.0,8.0,0.0,0.0,0.0,1.7391304347826086,2.0,3.0,10.0,32.0,42.0,163.0,878.947739912938
rq0_0219,Scalabrino,rapidocr,31.0,31.0,0.0,0.0,16.580645161290324,16.580645161290324,60.0,114.0,4.157894736842105,5.295126710643082,41.0,29.0,6.853658536585366,10.0,50.0,13.0,0.03225806451612903,1.0,0.17668469596940847,2.5483870967741935,3.0,3.0,11.0,42.0,53.0,104.0,595.7037272745727
rq0_0220,Scalabrino,rapidocr,49.0,49.0,0.0,0.02040816326530612,17.122448979591837,17.122448979591837,56.0,179.0,4.5195530726256985,5.325261331480287,69.0,41.0,9.130434782608695,14.0,73.0,23.0,0.0,0.0,0.0,0.8367346938775511,1.0,2.0,8.0,64.0,72.0,165.0,1018.0376252379815
rq0_0221,Scalabrino,rapidocr,29.0,29.0,0.0,0.06896551724137931,11.10344827586207,11.10344827586207,53.0,96.0,3.0104166666666665,5.3439684599944135,31.0,21.0,4.709677419354839,16.0,37.0,12.0,0.0,0.0,0.0,0.9310344827586207,2.0,5.0,11.0,33.0,44.0,80.0,436.75452949098377
rq0_0222,Scalabrino,rapidocr,62.0,62.0,0.0,0.016129032258064516,12.483870967741936,12.483870967741936,53.0,245.0,2.804081632653061,5.730447417114676,75.0,38.0,5.1466666666666665,29.0,110.0,31.0,0.0,0.0,0.0,4.661290322580645,9.0,11.0,15.0,69.0,84.0,216.0,1380.7405633202122
rq0_0223,Scalabrino,rapidocr,79.0,79.0,0.0,0.0379746835443038,15.455696202531646,15.455696202531646,56.0,319.0,3.4106583072100314,6.220615848300385,129.0,63.0,5.976744186046512,24.0,124.0,42.0,0.0,0.0,0.0,1.5569620253164558,5.0,10.0,15.0,104.0,119.0,295.0,2033.9712401758434
rq0_0224,Scalabrino,rapidocr,53.0,53.0,0.0,0.018867924528301886,13.264150943396226,13.264150943396226,54.0,202.0,3.0742574257425743,5.817386790242816,83.0,41.0,4.554216867469879,27.0,67.0,25.0,0.018867924528301886,1.0,0.13605853869675427,1.7924528301886793,5.0,9.0,13.0,66.0,79.0,175.0,1103.161630930993
rq0_0225,Scalabrino,rapidocr,83.0,83.0,0.0,0.0,15.216867469879517,15.216867469879517,60.0,244.0,4.94672131147541,5.532441556454261,83.0,41.0,11.204819277108435,17.0,101.0,43.0,0.0,0.0,0.0,2.5180722891566263,5.0,10.0,11.0,83.0,94.0,227.0,1487.8916693308238
rq0_0226,Scalabrino,rapidocr,64.0,64.0,0.0,0.109375,15.375,15.375,55.0,274.0,3.1313868613138687,6.3950875271776315,135.0,78.0,4.644444444444445,17.0,89.0,33.0,0.015625,1.0,0.12401959270615269,2.34375,5.0,6.0,14.0,111.0,125.0,257.0,1790.2065611581563
rq0_0227,Scalabrino,rapidocr,50.0,50.0,0.0,0.04,16.8,16.8,48.0,207.0,3.893719806763285,4.655108554868792,79.0,24.0,7.7215189873417724,17.0,90.0,21.0,0.0,0.0,0.0,0.92,1.0,2.0,9.0,45.0,54.0,190.0,1093.4286254110589
rq0_0228,Scalabrino,rapidocr,43.0,43.0,0.0,0.0,16.069767441860463,16.069767441860463,56.0,203.0,3.1133004926108376,5.547800758152847,63.0,37.0,6.571428571428571,12.0,103.0,25.0,0.0,0.0,0.0,1.5116279069767442,3.0,5.0,14.0,62.0,76.0,191.0,1193.3541550677248
rq0_0229,Scalabrino,rapidocr,34.0,34.0,0.0,0.058823529411764705,17.08823529411765,17.08823529411765,59.0,133.0,4.135338345864661,5.091178262829638,44.0,26.0,8.840909090909092,9.0,65.0,15.0,0.0,0.0,0.0,0.6764705882352942,2.0,4.0,12.0,41.0,53.0,124.0,710.2621363658367
rq0_0230,Scalabrino,rapidocr,51.0,51.0,0.0,0.0196078431372549,12.843137254901961,12.843137254901961,42.0,185.0,3.1297297297297297,5.5379535232108426,65.0,31.0,6.030769230769231,14.0,81.0,25.0,0.058823529411764705,1.0,0.23529411764705882,5.137254901960785,8.0,7.0,12.0,55.0,67.0,171.0,1037.301251568279
rq0_0231,Scalabrino,rapidocr,50.0,50.0,0.0,0.0,14.06,14.06,60.0,156.0,4.256410256410256,5.648972807159891,52.0,36.0,8.01923076923077,14.0,68.0,22.0,0.06,1.0,0.23748684174075835,1.98,3.0,4.0,15.0,58.0,73.0,142.0,878.9550873609625
rq0_0232,Scalabrino,rapidocr,51.0,51.0,0.0,0.0,14.137254901960784,14.137254901960784,42.0,195.0,3.3846153846153846,5.466402466864649,60.0,33.0,7.766666666666667,12.0,95.0,28.0,0.0,0.0,0.0,3.6470588235294117,5.0,7.0,13.0,60.0,73.0,183.0,1132.7378942750431
rq0_0233,Scalabrino,rapidocr,70.0,70.0,0.0,0.08571428571428572,15.014285714285714,15.014285714285714,55.0,289.0,3.328719723183391,6.112231502805977,120.0,62.0,5.941666666666666,15.0,120.0,34.0,0.02857142857142857,1.0,0.16659862556700858,1.042857142857143,2.0,4.0,19.0,96.0,115.0,274.0,1875.6642739587587
rq0_0234,Scalabrino,rapidocr,29.0,29.0,0.0,0.06896551724137931,23.275862068965516,23.275862068965516,60.0,139.0,4.525179856115108,5.831132028079182,61.0,53.0,8.327868852459016,8.0,58.0,12.0,0.0,0.0,0.0,1.9310344827586208,3.0,4.0,11.0,65.0,76.0,131.0,818.4785042611097
rq0_0235,Scalabrino,rapidocr,51.0,51.0,0.0,0.0196078431372549,19.0,19.0,55.0,244.0,3.610655737704918,5.552528319787213,88.0,43.0,6.795454545454546,25.0,108.0,23.0,0.058823529411764705,1.0,0.23529411764705882,2.196078431372549,4.0,6.0,14.0,66.0,80.0,219.0,1384.5022527803324
rq0_0236,Scalabrino,rapidocr,20.0,20.0,0.0,0.05,17.25,17.25,60.0,53.0,6.30188679245283,4.911237199560477,22.0,19.0,12.727272727272727,4.0,20.0,7.0,0.0,0.0,0.0,0.9,1.0,1.0,8.0,26.0,34.0,49.0,249.2856792212666
rq0_0237,Scalabrino,rapidocr,101.0,101.0,0.0,0.0,14.287128712871286,14.287128712871286,57.0,162.0,8.95679012345679,5.58520741383603,55.0,30.0,6.109090909090909,9.0,68.0,30.0,0.009900990099009901,1.0,0.09900990099009899,1.0495049504950495,2.0,2.0,12.0,57.0,69.0,153.0,934.6042418870599
rq0_0238,Scalabrino,rapidocr,59.0,59.0,0.0,0.0,23.406779661016948,23.406779661016948,60.0,291.0,4.319587628865979,4.7800219894040845,111.0,14.0,8.594594594594595,24.0,128.0,28.0,0.01694915254237288,1.0,0.1290809000993883,4.338983050847458,8.0,1.0,9.0,42.0,51.0,267.0,1514.5375663063892
rq0_0239,Scalabrino,rapidocr,29.0,29.0,0.0,0.0,11.517241379310345,11.517241379310345,41.0,99.0,3.0707070707070705,4.667447409578922,36.0,14.0,4.777777777777778,15.0,43.0,5.0,0.06896551724137931,1.0,0.2533954906327426,0.0,0.0,6.0,9.0,19.0,28.0,84.0,403.8178134528387
rq0_0240,Scalabrino,rapidocr,61.0,61.0,0.0,0.0,12.868852459016393,12.868852459016393,58.0,248.0,2.967741935483871,5.118368461572156,78.0,28.0,5.230769230769231,15.0,122.0,33.0,0.04918032786885246,1.0,0.2162443599716872,3.2950819672131146,5.0,9.0,10.0,61.0,71.0,233.0,1432.891078844591
rq0_0241,Scalabrino,rapidocr,41.0,41.0,0.0,0.0975609756097561,19.658536585365855,19.658536585365855,52.0,204.0,3.549019607843137,5.7891874453283165,89.0,57.0,6.146067415730337,14.0,84.0,17.0,0.024390243902439025,1.0,0.1542574468374819,1.4634146341463414,2.0,3.0,12.0,74.0,86.0,190.0,1220.9903033933986
rq0_0242,Scalabrino,rapidocr,26.0,26.0,0.0,0.0,22.26923076923077,22.26923076923077,56.0,135.0,4.237037037037037,3.9547039384014155,34.0,15.0,7.794117647058823,11.0,71.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,34.0,38.0,124.0,650.7430116670046
rq0_0243,Scalabrino,rapidocr,27.0,27.0,0.0,0.037037037037037035,21.296296296296298,21.296296296296298,51.0,146.0,3.767123287671233,4.65743663033489,45.0,25.0,6.311111111111111,11.0,72.0,18.0,0.0,0.0,0.0,1.6296296296296295,2.0,2.0,8.0,43.0,51.0,135.0,765.7774211661518
rq0_0244,Scalabrino,rapidocr,18.0,18.0,0.0,0.1111111111111111,13.944444444444445,13.944444444444445,48.0,55.0,4.363636363636363,4.981829378051258,27.0,25.0,7.444444444444445,3.0,22.0,3.0,0.0,0.0,0.0,0.5,1.0,2.0,8.0,28.0,36.0,52.0,268.8361000750002
rq0_0245,Scalabrino,rapidocr,71.0,71.0,0.0,0.11267605633802817,20.591549295774648,20.591549295774648,56.0,292.0,4.640410958904109,6.329556336615956,134.0,88.0,8.395522388059701,8.0,111.0,39.0,0.014084507042253521,1.0,0.11783944035691203,1.6901408450704225,3.0,3.0,14.0,127.0,141.0,284.0,2027.6325840812574
rq0_0246,Scalabrino,rapidocr,21.0,21.0,0.0,0.047619047619047616,19.714285714285715,19.714285714285715,52.0,72.0,5.416666666666667,4.808048439660212,35.0,22.0,9.257142857142858,5.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,29.0,35.0,67.0,343.66196213531276
rq0_0247,Scalabrino,rapidocr,22.0,22.0,0.0,0.0,16.636363636363637,16.636363636363637,52.0,97.0,3.3917525773195876,4.846795641304111,35.0,16.0,5.771428571428571,14.0,43.0,5.0,0.09090909090909091,1.0,0.2874797872880344,0.9545454545454546,1.0,5.0,10.0,21.0,31.0,83.0,411.1982937621106
rq0_0248,Scalabrino,rapidocr,23.0,23.0,0.0,0.08695652173913043,13.08695652173913,13.08695652173913,56.0,86.0,3.2209302325581395,5.133505779240078,29.0,19.0,5.862068965517241,11.0,37.0,9.0,0.0,0.0,0.0,2.347826086956522,3.0,1.0,9.0,28.0,37.0,75.0,390.70900242217124
rq0_0249,Scalabrino,rapidocr,90.0,90.0,0.0,0.022222222222222223,22.055555555555557,22.055555555555557,54.0,598.0,2.8444816053511706,5.272346398050276,215.0,68.0,4.920930232558139,52.0,289.0,42.0,0.011111111111111112,1.0,0.10482201257840673,1.8888888888888888,2.0,6.0,15.0,109.0,124.0,546.0,3796.9911854712336
rq0_0250,Scalabrino,rapidocr,57.0,57.0,0.0,0.0,14.333333333333334,14.333333333333334,47.0,240.0,3.066666666666667,4.895682788563156,82.0,25.0,5.426829268292683,11.0,112.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,59.0,64.0,229.0,1374.0
rq0_0251,Scalabrino,rapidocr,91.0,91.0,0.0,0.02197802197802198,18.252747252747252,18.252747252747252,56.0,346.0,4.416184971098266,6.321880115853647,147.0,80.0,7.884353741496598,15.0,133.0,51.0,0.02197802197802198,1.0,0.1466116930123773,3.197802197802198,5.0,5.0,13.0,131.0,144.0,331.0,2373.245175477405
rq0_0252,Scalabrino,rapidocr,19.0,19.0,0.0,0.05263157894736842,11.052631578947368,11.052631578947368,44.0,47.0,4.297872340425532,4.618968246336423,18.0,14.0,8.444444444444445,5.0,20.0,4.0,0.0,0.0,0.0,1.4210526315789473,2.0,3.0,7.0,18.0,25.0,42.0,195.04195997053841
rq0_0253,Scalabrino,rapidocr,55.0,55.0,0.0,0.0,16.418181818181818,16.418181818181818,55.0,212.0,4.070754716981132,5.2367608141838,65.0,43.0,9.323076923076924,10.0,104.0,33.0,0.0,0.0,0.0,3.890909090909091,5.0,2.0,7.0,73.0,80.0,202.0,1277.0294751672473
rq0_0254,Scalabrino,rapidocr,93.0,93.0,0.0,0.08602150537634409,18.870967741935484,18.870967741935484,56.0,284.0,5.830985915492958,6.474236470783371,129.0,86.0,9.37984496124031,15.0,95.0,45.0,0.0,0.0,0.0,2.956989247311828,4.0,4.0,11.0,131.0,142.0,269.0,1923.2819751467596
rq0_0255,Scalabrino,rapidocr,44.0,44.0,0.0,0.09090909090909091,15.613636363636363,15.613636363636363,57.0,140.0,4.578571428571428,5.901824461610459,66.0,52.0,8.075757575757576,4.0,49.0,21.0,0.0,0.0,0.0,0.8409090909090909,1.0,3.0,8.0,73.0,81.0,136.0,862.2196003923088
