source_loc_total,source_loc_nonempty,source_blank_line_ratio,source_comment_line_ratio,source_avg_line_length,source_avg_nonempty_line_length,source_max_line_length,source_token_count,source_avg_token_length,source_token_entropy,source_identifier_count,source_identifier_unique_count,source_avg_identifier_length,source_keyword_count,source_operator_count,source_literal_count,source_indent_mean,source_indent_max,source_indent_std,source_nesting_mean,source_nesting_max,source_cyclomatic_estimate,source_halstead_distinct_operators,source_halstead_distinct_operands,source_halstead_vocabulary,source_halstead_length,source_halstead_volume,rq0_id,dataset_name,source_brace_count,source_parenthesis_count,source_method_like_count,source_if_count,source_for_count,source_while_count,source_switch_count,source_try_count,source_catch_count,source_exception_handling_count,source_api_call_count,source_line_length_std,source_blank_line_count,source_comment_line_count
10.0,6.0,0.4,0.0,9.7,15.666666666666666,26.0,18.0,4.722222222222222,3.002172223183764,3.0,3.0,15.666666666666666,6.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,12.0,31.019550008653876,rq0_0145,Dorn,0,6,0,0,0,0,0,0,0,0,0,8.34326075344646,4,0
30.0,26.0,0.1333333333333333,0.7666666666666667,31.1,35.84615384615385,76.0,202.0,3.8069306930693063,6.120522538807583,127.0,93.0,5.102362204724409,6.0,59.0,10.0,0.8076923076923077,1.0,0.3941134909984461,0.0,1.0,1.0,7.0,100.0,107.0,196.0,1321.3275293346248,rq0_0146,Dorn,1,0,0,0,0,0,0,0,0,0,0,28.70580661352914,4,23
11.0,9.0,0.1818181818181818,0.4545454545454545,25.0,30.55555555555556,67.0,37.0,6.486486486486487,4.195675662809303,18.0,10.0,11.666666666666666,3.0,16.0,0.0,4.888888888888889,8.0,1.6629588385661962,0.1111111111111111,1.0,1.0,9.0,10.0,19.0,34.0,144.4295354570819,rq0_0147,Dorn,2,2,1,0,0,0,0,0,0,0,0,25.968512401823027,2,5
51.0,41.0,0.196078431372549,0.0,33.80392156862745,42.04878048780488,85.0,319.0,4.789968652037618,4.863592659480587,134.0,42.0,8.932835820895523,26.0,157.0,2.0,12.975609756097562,20.0,4.739495727411168,1.6829268292682926,4.0,5.0,8.0,43.0,51.0,293.0,1662.020625197648,rq0_0148,Dorn,16,35,5,2,0,0,0,3,2,11,5,29.395224107116007,10,0
50.0,41.0,0.18,0.36,22.62,27.585365853658537,80.0,241.0,3.908713692946058,6.31826434477226,131.0,99.0,5.580152671755725,20.0,87.0,3.0,3.5121951219512195,12.0,3.386644869797031,0.7804878048780488,3.0,2.0,12.0,102.0,114.0,221.0,1510.0686931304078,rq0_0149,Dorn,15,16,6,1,0,0,0,0,0,0,0,25.952179099258696,9,18
31.0,17.0,0.4516129032258064,0.0,13.096774193548388,20.11764705882353,69.0,98.0,2.204081632653061,4.504048938246428,20.0,8.0,3.75,12.0,56.0,10.0,16.235294117647058,20.0,2.9009007072795185,1.0,3.0,7.0,14.0,14.0,28.0,86.0,413.432523296954,rq0_0150,Dorn,14,14,6,6,0,0,0,0,0,0,0,13.277083916888838,14,0
51.0,43.0,0.1568627450980392,0.0,26.15686274509804,31.023255813953487,78.0,268.0,4.317164179104478,4.8096629475243455,99.0,31.0,8.313131313131313,29.0,138.0,2.0,10.976744186046512,20.0,4.054789714921557,1.5116279069767442,3.0,7.0,9.0,32.0,41.0,239.0,1280.454929103722,rq0_0151,Dorn,25,48,8,4,0,0,0,2,2,12,8,26.019881198971916,8,0
51.0,43.0,0.1568627450980392,0.196078431372549,21.41176470588235,25.3953488372093,94.0,266.0,3.4962406015037595,5.427827801690119,85.0,46.0,7.341176470588235,23.0,152.0,6.0,6.976744186046512,16.0,3.8669041285258654,1.697674418604651,4.0,4.0,15.0,50.0,65.0,243.0,1463.4353785659143,rq0_0152,Dorn,19,50,7,2,0,0,0,1,1,2,11,23.691792630830697,8,10
11.0,9.0,0.1818181818181818,0.5454545454545454,18.363636363636363,22.444444444444443,50.0,44.0,3.704545454545455,4.313832255988054,21.0,13.0,5.523809523809524,6.0,17.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,6.0,13.0,19.0,38.0,161.42124551085624,rq0_0153,Dorn,0,4,0,0,0,0,0,0,0,0,0,19.891856384290108,2,6
10.0,7.0,0.3,0.0,16.3,23.285714285714285,48.0,32.0,3.78125,4.25,10.0,8.0,7.0,6.0,15.0,1.0,4.857142857142857,8.0,1.4568627181693672,0.1428571428571428,1.0,1.0,7.0,9.0,16.0,26.0,104.0,rq0_0154,Dorn,3,8,1,0,0,0,0,0,0,1,1,18.055747007531977,3,0
31.0,26.0,0.1612903225806451,0.0,15.806451612903226,18.846153846153847,70.0,112.0,3.6517857142857135,4.515704656212455,37.0,20.0,7.72972972972973,12.0,63.0,0.0,6.846153846153846,12.0,2.684604364094638,0.7307692307692307,2.0,3.0,9.0,20.0,29.0,100.0,485.7980995127572,rq0_0155,Dorn,11,30,5,2,0,0,0,0,0,0,5,17.93612205873174,5,0
11.0,7.0,0.3636363636363636,0.0,15.727272727272728,24.714285714285715,67.0,42.0,3.619047619047619,4.1236456962277055,13.0,9.0,8.384615384615385,4.0,25.0,0.0,6.857142857142857,12.0,2.799416848895061,0.1428571428571428,1.0,2.0,9.0,9.0,18.0,38.0,158.45715005480787,rq0_0156,Dorn,5,12,2,0,1,0,0,0,0,0,3,21.595836758256354,4,0
31.0,24.0,0.2258064516129032,0.0967741935483871,33.03225806451613,42.66666666666666,89.0,170.0,5.605882352941176,5.124651449661275,64.0,30.0,9.796875,26.0,76.0,4.0,4.0,12.0,3.265986323710904,0.9166666666666666,2.0,1.0,11.0,34.0,45.0,144.0,790.8268458714732,rq0_0157,Dorn,5,12,1,0,0,0,0,0,0,0,4,32.13126692578404,7,3
11.0,8.0,0.2727272727272727,0.0,14.727272727272728,20.25,64.0,31.0,4.387096774193548,3.962103165155795,8.0,8.0,7.375,1.0,19.0,3.0,11.5,16.0,2.39791576165636,0.0,1.0,2.0,7.0,11.0,18.0,30.0,125.09775004326936,rq0_0158,Dorn,5,8,1,0,0,0,0,0,1,1,3,19.381767013406787,3,0
51.0,37.0,0.2745098039215686,0.0784313725490196,29.137254901960784,40.16216216216216,74.0,246.0,5.528455284552845,5.22194141080115,103.0,47.0,10.844660194174756,22.0,121.0,0.0,6.351351351351352,12.0,4.503549448302859,1.162162162162162,2.0,1.0,10.0,47.0,57.0,224.0,1306.567363172902,rq0_0159,Dorn,7,36,3,0,0,0,0,0,0,3,11,25.925246691089527,14,4
11.0,8.0,0.2727272727272727,0.2727272727272727,22.727272727272727,31.25,62.0,54.0,4.111111111111111,4.434809492623759,20.0,14.0,8.05,6.0,28.0,0.0,3.75,8.0,3.491060010942235,0.875,2.0,1.0,8.0,14.0,22.0,48.0,214.05271769459029,rq0_0160,Dorn,2,12,1,0,0,0,0,0,0,0,4,21.205020456533013,3,3
51.0,40.0,0.2156862745098039,0.1568627450980392,21.33333333333333,26.875,136.0,224.0,4.071428571428571,5.517001307542978,102.0,45.0,6.245098039215686,12.0,99.0,11.0,6.6,12.0,2.615339366124404,0.375,2.0,2.0,12.0,55.0,67.0,212.0,1286.0109083770476,rq0_0161,Dorn,8,44,4,1,0,0,0,0,0,3,8,26.092344806788446,11,8
11.0,9.0,0.1818181818181818,0.2727272727272727,27.363636363636363,33.44444444444444,77.0,57.0,5.035087719298246,3.9507108472323855,25.0,15.0,8.84,6.0,26.0,0.0,0.2222222222222222,1.0,0.415739709641549,0.0,1.0,1.0,5.0,15.0,20.0,51.0,220.4183328392555,rq0_0162,Dorn,1,0,0,0,0,0,0,0,0,0,0,28.87047163160666,2,3
51.0,40.0,0.2156862745098039,0.0,20.37254901960784,25.975,63.0,179.0,4.664804469273743,4.967523065960375,66.0,36.0,10.106060606060606,14.0,99.0,0.0,15.4,28.0,5.624944444170093,1.05,3.0,7.0,10.0,36.0,46.0,165.0,911.3877227494072,rq0_0163,Dorn,23,40,8,3,0,0,0,2,3,7,8,20.747748079375846,11,0
11.0,8.0,0.2727272727272727,0.0909090909090909,23.545454545454547,32.375,63.0,34.0,6.705882352941177,4.256149238118268,11.0,9.0,15.363636363636363,3.0,19.0,1.0,9.5,16.0,3.427827300200522,0.375,1.0,1.0,9.0,10.0,19.0,31.0,131.68575291675114,rq0_0164,Dorn,5,6,2,0,0,0,0,0,0,0,1,25.97328570373671,3,1
11.0,8.0,0.2727272727272727,0.2727272727272727,16.272727272727273,22.375,59.0,38.0,4.2368421052631575,4.310831711484722,12.0,10.0,8.833333333333334,6.0,20.0,0.0,2.25,8.0,2.680951323690902,0.5,2.0,1.0,8.0,10.0,18.0,32.0,133.437600046154,rq0_0165,Dorn,3,4,1,0,0,0,0,0,0,0,0,20.547465710092766,3,3
31.0,24.0,0.2258064516129032,0.0,26.387096774193548,34.083333333333336,62.0,170.0,4.447058823529412,4.113311337912938,53.0,32.0,11.566037735849056,7.0,107.0,3.0,7.666666666666667,12.0,1.5986105077709063,0.2916666666666667,2.0,2.0,8.0,33.0,41.0,163.0,873.2809767527476,rq0_0166,Dorn,5,64,2,1,0,0,0,0,0,0,16,21.16856680560916,7,0
51.0,45.0,0.1176470588235294,0.6862745098039216,32.86274509803921,37.24444444444445,78.0,217.0,6.410138248847926,5.437362932991896,114.0,53.0,5.798245614035087,30.0,72.0,1.0,5.022222222222222,8.0,1.02173901622868,0.0,0.0,1.0,9.0,54.0,63.0,187.0,1117.7513456944844,rq0_0167,Dorn,0,14,0,0,0,0,0,0,0,3,0,27.00255587600896,6,35
11.0,7.0,0.3636363636363636,0.0,15.727272727272728,23.714285714285715,58.0,44.0,3.113636363636364,4.003997527334849,13.0,8.0,6.6923076923076925,3.0,27.0,1.0,7.428571428571429,12.0,2.5555062599997598,0.8571428571428571,2.0,2.0,9.0,9.0,18.0,41.0,170.9669250591348,rq0_0168,Dorn,4,12,1,1,0,0,0,0,0,0,3,21.29912891556797,4,0
31.0,21.0,0.3225806451612903,0.0,27.387096774193548,40.42857142857143,71.0,127.0,5.984251968503937,5.179360652458682,53.0,37.0,11.30188679245283,7.0,62.0,5.0,9.333333333333334,16.0,3.106572653390493,0.4761904761904761,2.0,2.0,9.0,42.0,51.0,120.0,680.6910410365795,rq0_0169,Dorn,4,21,2,1,0,0,0,0,0,1,8,26.383862882518514,10,0
31.0,24.0,0.2258064516129032,0.0,34.74193548387097,44.875,109.0,141.0,5.347517730496454,4.629205988366263,50.0,20.0,12.86,7.0,83.0,1.0,12.5,15.0,1.4142135623730951,0.2083333333333333,1.0,4.0,11.0,21.0,32.0,134.0,670.0,rq0_0170,Dorn,11,24,3,3,0,0,0,0,0,0,5,37.99742583975196,7,0
51.0,39.0,0.2352941176470588,0.2941176470588235,23.90196078431373,31.256410256410252,95.0,268.0,3.4738805970149254,4.686822790608025,102.0,21.0,6.46078431372549,28.0,138.0,0.0,5.538461538461538,11.0,2.240033812086313,0.1794871794871795,1.0,1.0,12.0,21.0,33.0,240.0,1210.6545886460287,rq0_0171,Dorn,14,14,7,0,0,0,0,0,0,0,0,27.531269140180413,12,15
11.0,7.0,0.3636363636363636,0.3636363636363636,16.181818181818183,25.428571428571427,44.0,35.0,4.228571428571429,4.261725074756386,11.0,10.0,7.545454545454546,10.0,12.0,2.0,1.5714285714285714,4.0,1.5907898179514348,0.2857142857142857,1.0,1.0,5.0,12.0,17.0,25.0,102.18657103125848,rq0_0172,Dorn,1,0,0,0,0,0,0,0,0,0,0,17.672876916687805,4,4
31.0,29.0,0.064516129032258,0.8709677419354839,35.903225806451616,38.37931034482759,80.0,273.0,3.3956043956043955,6.126661749140141,159.0,101.0,4.937106918238993,5.0,103.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,107.0,118.0,268.0,1844.5483372289737,rq0_0173,Dorn,0,4,0,0,0,0,0,0,0,0,0,29.606401703892306,2,27
11.0,8.0,0.2727272727272727,0.0,26.454545454545453,36.375,49.0,28.0,9.392857142857142,3.824862957617357,14.0,9.0,16.357142857142858,4.0,10.0,0.0,9.0,12.0,3.3166247903554,0.0,0.0,1.0,4.0,9.0,13.0,24.0,88.81055323538621,rq0_0174,Dorn,0,5,0,0,0,0,0,0,0,2,0,19.32668262162508,3,0
11.0,7.0,0.3636363636363636,0.0909090909090909,27.727272727272727,43.57142857142857,71.0,72.0,3.5,4.382827300566519,28.0,17.0,6.75,4.0,39.0,1.0,6.285714285714286,8.0,0.6998542122237653,0.0,0.0,1.0,9.0,18.0,27.0,68.0,323.33235014711585,rq0_0175,Dorn,0,16,0,0,0,0,0,0,0,0,4,24.147617646809984,4,1
51.0,41.0,0.196078431372549,0.0,23.84313725490196,29.65853658536585,79.0,252.0,4.404761904761905,4.346114282755679,90.0,28.0,9.144444444444444,8.0,144.0,10.0,8.195121951219512,12.0,1.517692603522346,0.951219512195122,2.0,3.0,8.0,38.0,46.0,244.0,1347.7491172779112,rq0_0176,Dorn,12,68,3,2,0,0,0,0,0,0,29,19.981729447829565,10,0
50.0,38.0,0.24,0.48,32.4,42.63157894736842,76.0,311.0,4.556270096463023,6.297087260526009,173.0,113.0,6.745664739884393,22.0,110.0,6.0,1.763157894736842,4.0,1.5632996568714892,0.3157894736842105,1.0,1.0,11.0,119.0,130.0,289.0,2029.4642979652235,rq0_0177,Dorn,1,22,0,0,0,0,0,0,0,0,0,29.660074173878936,12,24
51.0,47.0,0.0784313725490196,0.5294117647058824,17.823529411764707,19.34042553191489,62.0,155.0,4.47741935483871,4.613415100609928,67.0,22.0,8.134328358208956,13.0,69.0,6.0,5.191489361702128,8.0,1.8292923625706108,0.0,0.0,1.0,9.0,26.0,35.0,142.0,728.3581884061853,rq0_0178,Dorn,0,7,0,0,0,0,0,0,0,0,0,12.556860295648313,4,27
31.0,25.0,0.1935483870967742,0.0,20.90322580645161,25.92,87.0,141.0,3.602836879432624,4.90226094936881,51.0,31.0,7.686274509803922,8.0,82.0,0.0,16.64,28.0,4.334789498926101,0.96,2.0,4.0,11.0,31.0,42.0,133.0,717.1782172295751,rq0_0179,Dorn,13,32,3,2,0,0,0,1,1,4,6,21.11467130771593,6,0
31.0,25.0,0.1935483870967742,0.0,32.32258064516129,40.08,72.0,134.0,6.791044776119403,4.464428913634966,44.0,14.0,13.045454545454543,9.0,73.0,8.0,9.12,16.0,2.8888752136428457,0.64,2.0,5.0,8.0,18.0,26.0,125.0,587.5549647676364,rq0_0180,Dorn,11,34,5,4,0,0,0,0,0,1,8,26.669285337950935,6,0
11.0,8.0,0.2727272727272727,0.2727272727272727,22.818181818181817,31.375,58.0,54.0,4.12962962962963,4.434809492623759,20.0,14.0,8.1,6.0,28.0,0.0,3.75,8.0,3.491060010942235,0.875,2.0,1.0,8.0,14.0,22.0,48.0,214.05271769459029,rq0_0181,Dorn,2,12,1,0,0,0,0,0,0,0,4,20.98838718658999,3,3
11.0,8.0,0.2727272727272727,0.0,31.727272727272727,43.625,60.0,88.0,3.875,3.254441845713345,40.0,15.0,6.325,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,17.0,80.0,326.9970273000271,rq0_0182,Dorn,0,0,0,0,0,0,0,0,0,0,0,21.515706352214206,3,0
51.0,35.0,0.3137254901960784,0.0,27.431372549019606,39.97142857142857,72.0,291.0,4.268041237113402,5.229603892744367,108.0,48.0,8.75925925925926,21.0,160.0,2.0,8.457142857142857,16.0,3.674956615043092,1.9714285714285715,4.0,4.0,14.0,50.0,64.0,270.0,1620.0,rq0_0183,Dorn,13,64,7,2,1,0,0,0,0,0,12,24.63080718981803,16,0
11.0,7.0,0.3636363636363636,0.0909090909090909,11.818181818181818,18.571428571428573,48.0,25.0,4.16,3.7834651896016473,5.0,3.0,12.6,5.0,14.0,1.0,2.7142857142857144,4.0,0.880630571852711,0.2857142857142857,1.0,1.0,7.0,4.0,11.0,20.0,69.18863237274594,rq0_0184,Dorn,4,6,2,0,0,0,0,0,0,0,0,16.24705949237462,4,1
11.0,9.0,0.1818181818181818,0.0,39.81818181818182,48.66666666666666,83.0,85.0,4.776470588235294,4.539093462468072,35.0,19.0,8.971428571428572,11.0,39.0,0.0,6.222222222222222,8.0,1.9876159799998128,0.2222222222222222,1.0,1.0,9.0,19.0,28.0,74.0,355.74426423226265,rq0_0185,Dorn,4,8,2,0,0,0,0,0,0,2,2,31.29571037064514,2,0
30.0,23.0,0.2333333333333333,0.5333333333333333,22.7,29.43478260869565,83.0,154.0,3.7142857142857135,5.46728531975309,74.0,49.0,5.77027027027027,13.0,66.0,1.0,2.4782608695652173,4.0,1.766095305355644,1.3478260869565215,2.0,1.0,13.0,50.0,63.0,141.0,842.7964692134883,rq0_0186,Dorn,3,10,0,0,0,0,0,0,0,0,0,25.948859962112653,7,16
11.0,9.0,0.1818181818181818,0.0,12.636363636363637,15.444444444444445,58.0,31.0,3.3225806451612905,3.897587036123537,6.0,6.0,7.5,4.0,19.0,2.0,13.333333333333334,20.0,3.265986323710904,0.4444444444444444,2.0,3.0,6.0,8.0,14.0,27.0,102.79858289555531,rq0_0187,Dorn,7,8,2,1,0,0,0,1,1,2,2,16.288717385036392,2,0
51.0,46.0,0.0980392156862745,0.4117647058823529,27.84313725490196,30.782608695652176,79.0,225.0,4.195555555555556,5.509855533461899,115.0,53.0,6.71304347826087,16.0,94.0,0.0,7.021739130434782,19.0,4.834158936940246,0.1739130434782608,1.0,1.0,10.0,53.0,63.0,209.0,1249.251504011483,rq0_0188,Dorn,10,16,5,0,0,0,0,0,0,0,0,22.052853222557644,5,21
16.0,16.0,0.0,0.125,30.5625,30.5625,67.0,83.0,3.1927710843373496,4.799604722729966,29.0,19.0,5.862068965517241,11.0,43.0,0.0,12.25,20.0,6.239991987174342,2.125,4.0,1.0,9.0,19.0,28.0,72.0,346.1295543881475,rq0_0189,Scalabrino,10,14,3,0,0,0,0,1,0,2,4,20.037367435618883,0,2
30.0,30.0,0.0,0.1333333333333333,45.0,45.0,125.0,242.0,3.983471074380165,5.294408600175378,72.0,39.0,7.652777777777778,19.0,138.0,13.0,9.7,20.0,4.337049688440288,1.4,4.0,7.0,17.0,47.0,64.0,223.0,1338.0,rq0_0190,Scalabrino,22,64,7,2,0,0,0,2,4,6,6,33.84572843555495,0,4
33.0,33.0,0.0,0.2424242424242424,53.81818181818182,53.81818181818182,73.0,303.0,4.8448844884488445,4.541567869788419,117.0,48.0,10.196581196581196,28.0,158.0,0.0,6.878787878787879,8.0,1.8870784820533653,0.6666666666666666,1.0,1.0,12.0,48.0,60.0,275.0,1624.3949137923423,rq0_0191,Scalabrino,2,48,1,0,0,0,0,0,0,1,22,22.083113726232767,0,8
24.0,22.0,0.0833333333333333,0.2083333333333333,24.08333333333333,26.272727272727277,60.0,74.0,4.662162162162162,4.415289095757216,33.0,24.0,8.969696969696969,2.0,39.0,0.0,9.090909090909092,12.0,3.77683237778927,0.6818181818181818,1.0,1.0,9.0,24.0,33.0,72.0,363.1963765938086,rq0_0192,Scalabrino,2,4,1,0,0,0,0,0,0,0,0,15.42432242343962,2,5
27.0,26.0,0.037037037037037,0.1481481481481481,42.03703703703704,43.65384615384615,78.0,135.0,5.992592592592593,4.629534630031673,49.0,28.0,13.612244897959185,8.0,75.0,3.0,11.76923076923077,20.0,5.6589458946921605,0.8076923076923077,1.0,1.0,10.0,30.0,40.0,127.0,675.8848680506951,rq0_0193,Scalabrino,2,20,1,0,0,0,0,0,0,0,9,22.093205728662344,1,4
18.0,16.0,0.1111111111111111,0.2777777777777778,13.833333333333334,15.5625,50.0,64.0,2.609375,4.779078664259099,21.0,16.0,4.047619047619048,8.0,33.0,2.0,4.0,5.0,1.118033988749895,1.6875,3.0,3.0,11.0,18.0,29.0,56.0,272.04693572714405,rq0_0194,Scalabrino,8,6,3,2,0,0,0,0,0,0,0,12.645816172421085,2,5
36.0,34.0,0.0555555555555555,0.1388888888888889,28.97222222222222,30.676470588235293,77.0,205.0,3.6878048780487807,5.200732415333197,74.0,37.0,6.513513513513513,12.0,111.0,8.0,8.352941176470589,24.0,4.751980100851931,1.8823529411764703,4.0,5.0,11.0,43.0,54.0,193.0,1110.6932879175497,rq0_0195,Scalabrino,14,40,5,1,0,1,0,2,2,4,13,21.003288249318263,2,5
33.0,32.0,0.0303030303030303,0.0,31.727272727272727,32.71875,62.0,210.0,2.933333333333333,4.65230956987788,69.0,33.0,5.782608695652174,11.0,123.0,7.0,12.125,20.0,4.741769184597665,1.875,4.0,8.0,9.0,38.0,47.0,199.0,1105.36318148385,rq0_0196,Scalabrino,16,62,8,6,0,1,0,0,0,1,21,15.642352623320013,1,0
32.0,31.0,0.03125,0.34375,32.75,33.806451612903224,79.0,189.0,3.6455026455026456,5.902363474970275,86.0,55.0,6.372093023255814,13.0,86.0,4.0,11.935483870967742,24.0,6.829421568435885,1.2258064516129032,3.0,4.0,17.0,58.0,75.0,176.0,1096.272089527275,rq0_0197,Scalabrino,6,18,2,2,1,0,0,0,0,0,2,20.753011829611623,1,11
25.0,24.0,0.04,0.0,28.52,29.70833333333333,71.0,163.0,3.208588957055215,4.722260057366901,52.0,23.0,7.096153846153846,12.0,95.0,4.0,6.333333333333333,16.0,4.307615994440028,1.5833333333333333,3.0,6.0,11.0,26.0,37.0,151.0,786.6274582099715,rq0_0198,Scalabrino,12,40,6,5,0,0,0,0,0,0,13,19.26680046089646,1,0
14.0,14.0,0.0,0.2142857142857142,41.42857142857143,41.42857142857143,76.0,105.0,3.8380952380952382,4.558948825630115,38.0,29.0,8.552631578947368,4.0,63.0,0.0,11.142857142857142,16.0,4.823412290324037,1.7857142857142858,3.0,3.0,10.0,29.0,39.0,101.0,533.8256241050872,rq0_0199,Scalabrino,6,30,3,2,0,0,0,0,0,0,11,22.493536486588084,0,3
22.0,22.0,0.0,0.0,63.63636363636363,63.63636363636363,148.0,194.0,5.06701030927835,5.123259416504119,59.0,30.0,10.47457627118644,13.0,113.0,9.0,16.0,28.0,6.605782590758164,1.7272727272727273,3.0,4.0,15.0,39.0,54.0,181.0,1041.6346378915878,rq0_0200,Scalabrino,10,48,4,1,1,0,0,1,1,5,14,36.02467015121904,0,0
28.0,28.0,0.0,0.0,55.96428571428572,55.96428571428572,125.0,223.0,4.233183856502242,5.049107709710612,57.0,21.0,9.789473684210526,21.0,130.0,15.0,19.285714285714285,40.0,8.42130437325114,2.5357142857142856,4.0,7.0,16.0,31.0,47.0,202.0,1122.026948038883,rq0_0201,Scalabrino,16,54,6,4,2,0,0,0,0,0,11,34.8522208175945,0,0
39.0,34.0,0.1282051282051282,0.0,39.41025641025641,45.20588235294117,121.0,245.0,3.253061224489796,4.966953783012528,70.0,23.0,6.7,21.0,142.0,12.0,19.647058823529413,32.0,8.422247684280208,3.852941176470588,7.0,8.0,14.0,32.0,46.0,224.0,1237.2778781567708,rq0_0202,Scalabrino,28,50,7,5,1,0,0,1,1,2,12,29.30364285459469,5,0
16.0,16.0,0.0,0.0,32.5625,32.5625,56.0,121.0,3.776859504132232,4.094894417975913,49.0,22.0,7.489795918367347,4.0,68.0,0.0,7.25,8.0,2.1065374432940898,0.875,1.0,1.0,9.0,22.0,31.0,117.0,579.6409683152643,rq0_0203,Scalabrino,2,30,1,0,0,0,0,0,0,0,13,11.01685498452258,0,0
28.0,27.0,0.0357142857142857,0.1071428571428571,68.25,70.77777777777777,110.0,315.0,5.4412698412698415,4.361213500942706,79.0,14.0,14.316455696202532,23.0,172.0,41.0,7.111111111111111,8.0,1.9876159799998128,0.8148148148148148,1.0,1.0,9.0,36.0,45.0,292.0,1603.621104128265,rq0_0204,Scalabrino,2,88,1,0,0,0,0,0,0,0,0,35.75774141956636,1,3
13.0,13.0,0.0,0.2307692307692307,23.53846153846154,23.53846153846154,41.0,47.0,5.9361702127659575,3.5746175745295177,11.0,10.0,21.272727272727277,2.0,34.0,0.0,6.153846153846154,8.0,2.537295769610868,0.6153846153846154,1.0,1.0,7.0,10.0,17.0,45.0,183.9358278562653,rq0_0205,Scalabrino,2,18,1,0,0,0,0,0,0,0,0,13.327908166500645,0,3
28.0,26.0,0.0714285714285714,0.1071428571428571,43.32142857142857,46.57692307692308,109.0,221.0,4.927601809954751,4.603557389290419,69.0,33.0,10.46376811594203,4.0,125.0,23.0,7.076923076923077,8.0,2.0176733920929237,0.8076923076923077,1.0,1.0,9.0,51.0,60.0,217.0,1281.7952592470483,rq0_0206,Scalabrino,2,60,1,0,0,0,0,0,0,0,1,26.576108458845635,2,3
13.0,12.0,0.0769230769230769,0.2307692307692307,59.61538461538461,64.58333333333333,121.0,109.0,6.495412844036697,4.33166382198364,28.0,9.0,14.5,8.0,61.0,12.0,6.0,8.0,2.581988897471611,0.5833333333333334,1.0,1.0,9.0,21.0,30.0,101.0,495.5959501564604,rq0_0207,Scalabrino,2,40,1,0,0,0,0,0,0,0,0,52.182429199489775,1,3
22.0,22.0,0.0,0.2727272727272727,40.63636363636363,40.63636363636363,127.0,151.0,4.9072847682119205,5.0908381330271775,43.0,25.0,8.744186046511627,19.0,76.0,13.0,16.363636363636363,20.0,5.103879580952073,2.1818181818181817,3.0,8.0,10.0,36.0,46.0,132.0,729.1101781995258,rq0_0208,Scalabrino,8,26,3,0,0,0,1,1,1,2,6,38.017394887729836,0,6
23.0,22.0,0.0434782608695652,0.1304347826086956,37.34782608695652,39.04545454545455,59.0,163.0,4.699386503067485,4.357291538567402,52.0,21.0,9.711538461538462,2.0,93.0,16.0,6.909090909090909,8.0,2.1513017393089515,0.7727272727272727,1.0,1.0,9.0,37.0,46.0,161.0,889.2934749251791,rq0_0209,Scalabrino,2,44,1,0,0,0,0,0,0,0,0,19.02997337303576,1,3
38.0,34.0,0.1052631578947368,0.1578947368421052,38.60526315789474,43.14705882352941,109.0,265.0,4.509433962264151,5.343928775479481,113.0,37.0,6.646017699115045,28.0,118.0,6.0,11.647058823529411,16.0,3.2709267704606693,1.9411764705882355,3.0,7.0,11.0,41.0,52.0,237.0,1351.0042131994387,rq0_0210,Scalabrino,18,46,7,4,2,0,0,0,0,0,14,34.26102548138352,4,6
34.0,30.0,0.1176470588235294,0.0,43.61764705882353,49.43333333333333,175.0,215.0,6.2046511627906975,5.031295742363342,87.0,42.0,13.367816091954024,11.0,117.0,0.0,10.266666666666667,20.0,4.2184778718817,1.1333333333333333,2.0,4.0,13.0,42.0,55.0,204.0,1179.3973815590307,rq0_0211,Scalabrino,8,42,4,3,0,0,0,0,0,0,17,39.25408536691537,4,0
21.0,19.0,0.0952380952380952,0.0,42.285714285714285,46.73684210526316,164.0,135.0,5.7407407407407405,4.954160479768197,53.0,33.0,9.60377358490566,11.0,70.0,1.0,12.421052631578949,28.0,6.209634191053738,1.4210526315789471,3.0,4.0,12.0,34.0,46.0,124.0,684.9216825510696,rq0_0212,Scalabrino,8,28,4,3,0,0,0,0,0,1,9,45.01443457078953,2,0
25.0,25.0,0.0,0.04,36.56,36.56,105.0,149.0,5.154362416107382,4.29256799391139,51.0,19.0,12.647058823529411,9.0,89.0,0.0,14.72,36.0,7.565817867223608,2.4,4.0,5.0,10.0,19.0,29.0,140.0,680.1173393178601,rq0_0213,Scalabrino,14,44,5,4,0,0,0,0,0,0,17,34.78514625526246,0,1
29.0,29.0,0.0,0.2068965517241379,54.96551724137931,54.96551724137931,130.0,294.0,4.748299319727892,5.789227649640887,127.0,79.0,8.377952755905511,13.0,146.0,8.0,8.275862068965518,12.0,2.3326254517638296,1.103448275862069,2.0,5.0,16.0,87.0,103.0,281.0,1878.9066481384843,rq0_0214,Scalabrino,10,56,5,3,0,1,0,0,0,1,18,31.690837094765172,0,6
