rq0_id,snippet_id,dataset_name,raw_code,human_mean_score,human_score_z_within_dataset,human_score_minmax_within_dataset,binary_label_median,binary_label_tertile_strict,tertiary_label,num_annotators,language,LOC,cyclomatic_complexity,min_score,max_score,code_type,exact_code_hash,formatting_normalized_hash,exact_duplicate_group_id,formatting_duplicate_group_id,duplicate_group_id,source_metadata,source_key,source_path,source_row_index
rq0_0205,19,Scalabrino,"Constructs
a Oracle8iDialect
3
public Oracle8iDialect ( )
5
super() ;
registerCharacterTypeMappings () ;
6
7
registerNumericTypeMappings () ;
registerDateTimeTypeMappings ( ) ;
9
registerLargeObjectTypeMappings ( ) ;
10
registerReverseHibernateTypeMappings ( ) ;
12
registerFunctions ( ) ;
registerDefaultProperties() ;
13",4.0,0.5386660602292682,0.7037037037037036,readable,readable,high,,java,10,1,3.0,5.0,Code,1070aa96b790228b46e069e77eb252757475a712e5bab000d447e88638180f5e,5edfadd2ec414151dbe9c304bd242b87a52bd21d15fa5e3ce7ed4d62aa653dbb,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 16, ""original_snippet_id"": ""19""}",,,16
rq0_0206,20,Scalabrino,"Constructs
InterbaseDialect
3
public
InterbaseDialect ()
5
super() ;
registerColumnType(
Types
BIT,
'smallint""
6
) ;
7
registerColumnType
Types. BIGINT
numeric(18, 0) "" ) ;
registerColumnType
Types
SMALLINT
'smallint
);
9
registerColumnType
Types
TINYINT_
'smallint
) ;
10
registerColumnType
Types
INTEGER
'integer""
) ;
I
registerColumnType
Types
CHAR,
char(1)"" ) ;
registerColumnType
Types
VARCHAR
'varchar(sl)"" ) ;
registerColumnType
Types . FLOAT
float
) ;
registerColumnType
Types . DOUBLE_
double precision""
);
registerColumnType
Types
DATE
date""
);
registerColumnType
Types
TIME
""time
registerColumnType
Types. TIMESTAMP_
""timestamp""
) ;
18
registerColumnType
Types
VARBINARY
""blob""
);
19
registerColumnType
Types
NUMERIC_
numeric ( $p, $s)"" ) ;
20
registerColumnType
Types. BLOB_
blob""
);
21
registerColumnType
Types . CLOB _
""blob
sub_type
1"" ) ;
22
registerColumnType(
Types
BOOLEAN ,
smallint
);
23
24
registerFunction(
'concat""
VarArgsSQLFunction(
new
25
StandardBasicTypes. STRING_
("" ,
1"","")"" ) ) ;
26
registerFunction(
date""
NoArgSQLFuncti
current
new
27
on
current_date
StandardBasicTypes.DATE ,
false
28
);
29
30
getDefaultProperties() . setProperty
Environment
STAT
31
EMENT_BATCH_SIZE_
NO_BATCH
) ;
32",3.888888888888889,0.3571590181954932,0.6666666666666665,readable,discard,mid,,java,23,1,2.0,5.0,Code,f5218e721f73ad3b65bda35b34377612202c07c6ba42c1d8e55d37cbd34af7a3,bbbb3d47f411c22a648bfece922ac3423c99aa94a3b33b4f239dcd9236ddf111,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 17, ""original_snippet_id"": ""20""}",,,17
rq0_0207,21,Scalabrino,"Constructs
SybaseASElSZDialect
3
public SybaseASElSZDialect ()
5
super() ;
6
7
registerFunction(
create
locator""
new SQLFunctiont
emplate
StandardBasicTypes
BINARY
create_locator(
71,
22) ""
);
10
registerFunction(
""locator literal""
new SQLFunction
I
Template
StandardBasicTypes. BINARY_
""locator_litera
1(21,
22)"" ) ) ;
registerFunction(
""locator_valid""
new SQLFunctionTe
mplate
StandardBasicTypes
BOOLEAN ,
locator_valid(?
1)"" ) ) ;
registerFunction(
lob""
new SQLFunctionTempl
return
ate
StandardBasicTypes.BINARY
return_lob( ?1,
22)
19
) );
registerFunction(
'setdata""
new SQLFunctionTemplate
20
StandardBasicTypes. BOOLEAN _
'setdata(?1,
22 ,
23)
22
) ) ;
registerFunction(
charindex""
new SQLFunctionTempla
StandardBasicTypes
23
te
INTEGER _
charindex(?1,
22 ,
24
3) 
) ) ;
25",4.0,0.5386660602292682,0.7037037037037036,readable,readable,high,,java,9,1,3.0,5.0,Code,2c59108cb95c949acb328cd62b6bfc2dfa5fa16096462502debaaf721afe7014,ed2ec8ba9deafc9fc84dbaa4a53e10080602d50b41d22ce4bf26811614d8e79a,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 18, ""original_snippet_id"": ""21""}",,,18
rq0_0208,22,Scalabrino,"1 public String extractConstraintName(SQLException sqle)
{
2
try
3
final
int sqlState
Integer.valueOf
JdbcEx
ceptionHelper
extractSqlStatel
sqle
);
5
switch (sqlState)
{
CHECK
VIOLATION
6
1/
7
case 23514:
return
extractUsingTemplate
""violates
check
constraint
sq
le.getMessage( )
) ;
10
UNIQUE
VIOLATION
1 /
I
case 23505 
return
extractUsingTemplate
""violates
unique
constraint
qle.getMessage( )
) ;
CaSeORESGB; KFetvro extractUsingTemplate(
""violates foreign key
constraint
sqle.getMessage
) ;
18
11
NOT
NULL
VIOLATION
19
case 23502:
return
extractUsingTemplatel
20
null
column
violates
value
in
""|
21
not
null
constraint
sqle getMessage( )
22
23
TODO :
RESTRICT VIOLATION
24
23001:
return null;
case
25
1/
ALL OTHER
26
default:
return null;
27
28
29
catch
(NumberFormatException
nfe)
{
30
return null;
31
32",4.555555555555555,1.4462012703981426,0.8888888888888887,readable,readable,high,,java,16,7,4.0,5.0,Code,b4f2a2a86e66ef83eeb06cbc596ec30d7ab7c0e8d1ce72d3ea9984dc3e8db42e,bfdcbfa2dea6cfa96aefa1507b623893b6b8811c369d55d41be924f8b616bcaf,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 19, ""original_snippet_id"": ""22""}",,,19
rq0_0209,25,Scalabrino,"Constructs
FrontBaseDialect
3
public FrontBaseDialect ( )
5
super() ;
6
7
registerColumnType(
Types
BIT_
""bit""
) ;
registerColumnType
Types
BIGINT
'longint""
);
9
registerColumnType
Types
SMALLINT
'smallint
) ;
10
registerColumnType
Types
TINYINT
""tinyint""
I
registerColumnType
Types
INTEGER
'integer
registerColumnType
Types
CHAR ,_
char(1)"" ) ;
registerColumnType
Types
VARCHAR
'varchar(sl) "" ) ;
registerColumnType
Types. FLOAT_
float
);
registerColumnType
Types
DOUBLE
double precision"" ) ;
registerColumnType
Types
DATE
date
);
registerColumnType
Types. TIME_
""time
19
registerColumnType
Types
TIMESTAMP
""timestamp""
);
registerColumnType
Types . VARBINARY
""bit varying ( $1)"" ) ;
20
registerColumnType
Types
NUMERIC
'numeric (Sp, $s) ""
);
21
registerColumnType
Types
BLOB
""blob""
);
22
registerColumnType(
Types
CLOB
""clob""
23",4.222222222222222,0.9016801442968184,0.7777777777777777,readable,readable,high,,java,19,1,3.0,5.0,Code,745433aed7f9729298e5ad44b14a6c021b6c8ee6228a152d8c41548dbec5f984,e0fc2d8f334b1da68915d358cf7e1b05b977815a1b1f140feba33896cfd2a799,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 20, ""original_snippet_id"": ""25""}",,,20
rq0_0210,27,Scalabrino,"1 private void considerExplicitFieldAndPropertyAccess ( )
for
XProperty property
fieldAccessMap.values ( )
2
3
Access
access
property.getAnnotation( Access
class
) ;
if
access
null
F=
5
continue_
6
7
""2.3.2
Explicit
Access Type
of
JPA
see
spec
the
access
type
for
this property
is explicit
10
ly
to AccessType. FIELD_
hence
set
We
have
to
I
use field
access
for
this property
even
if
th
default
for
is AccessTyp
access type
the
class
PROPERTY
tegessarre
Gvcesaccetsevde
AccessType.getAccessStra
) ;
if
accessType
AccessType.FIELD)
S
propertyAccessMap
put
(property.getName() _
property)
18
19
else
20
LOG. debug
""Placing @Access (AccessType. FIELD
21
on
a field
does
not
have any effect _
) ;
22
23
24
25
for
XProperty property
propertyAccessMap.values ( )
26
Access
property.getAnnotation(
Access
class
access
);
27
if
access
null
{
E=
28
continue_
29
30
31
AccessType accessType
AccessType.getAccessStra
32
value( )
tegy
access
) ;
33
34
""2.3.2
Explicit
Access Type""
of
JPA
see
spec
35
the
access
type
for
this property
is explicit
36
ly
to AccessType. PROPERTY _
hence
set
We
have
to
37
1 /
return
use
method
access
even
if
the default
38
class
is AccessType
FIELD
access type
39
if
(accessType
AccessType
PROPERTY )
E=
40
fieldAccessMap
put
(property.getName() , property)
1
else
LOG. debug
""Placing @Access (AccessType. PROPE
RTY)
field
have any
effect
on
does
not
47
48",3.7777777777777777,0.1756519761617182,0.6296296296296295,readable,discard,mid,,java,28,2,2.0,5.0,Code,dda16f456180030bccd53e1fc9356feae341c0f59e5d25e0df9aac18cefa2b7c,2f171b323c90c683580e211287050a6c7f58852ed9f0c3c50cca88331bf674d0,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 21, ""original_snippet_id"": ""27""}",,,21
rq0_0211,28,Scalabrino,"1 private
static Ejb3DiscriminatorColumn processDiscriminatorP
2  roperties(XClass
clazzToProcess
Mappings mappings _
Inherita
3
nceState
inheritanceState_
EntityBinder entityBinder)
Ejb3DiscriminatorColumn discriminatorColumn
null;
5
javax.persistence.DiscriminatorColumn discAnn
claz
ZToProcess.getAnnotation(
6
7
javax.persistence.DiscriminatorColumn.class
) ;
DiscriminatorType discriminatorType
9
discAnn
!=
null
10
discAnn.discriminatorType()
I
DiscriminatorType. STRING
org.hibernate
annotations .DiscriminatorFormula discF
ormulaAnn
clazzToProcess.getAnnotation
org
hibernate
annotations .DiscriminatorFormula.class
) ;
if
inheritanceState .hasParents()
)
{
18
discriminatorColumn
Ejb3DiscriminatorColumn
bu
19
ildDiscriminatorColumn
20
discriminatorType, discAnn, discFormulaAnn, mappings
21
) ;
22
23
if
discAnn
!=
null
S& inheritanceState.hasParents ( )
{
24
LOG.invalidDiscriminatorAnnotation(
clazzToProce
25
SS
getName( )
) ;
26
28
String discrimValue
clazzToProcess.isAnnotationPre
29
sent
DiscriminatorValue.class
30
clazzToProcess.getAnnotation(
DiscriminatorV
31
alue.class
) . value( )
32
null;
entityBinder setDiscriminatorValue(
33
discrimValue
) ;
34
35
DiscriminatorOptions discriminatorOptions
clazzToP
36
rocess.getAnnotation
DiscriminatorOptions
class
);
discriminatorOptions
37
if
!=
null)
{
38
entityBinder.setForceDiscriminator(
discriminato
39
roptions. forcel)
) ;
3
entityBinder.setInsertableDiscriminator(
discrim
inatorOptions
insert ()
) ;
return discriminatorColumn_
45",2.333333333333333,-2.183939570277356,0.148148148148148,unreadable,unreadable,low,,java,30,1,1.0,5.0,Code,f7a6e230bf996882e4baf31dcd303580a2a180173c70d6cfbc2af23a5be82aab,b498c5b1077fe2ac47a6ffe1af0f23dd1e030b0d503cfe552771f03166d45e85,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 22, ""original_snippet_id"": ""28""}",,,22
rq0_0212,29,Scalabrino,"1 private
static boolean isEntityClassType(XClass clazzToProce
AnnotatedClassType classType)
2
SS
3
if
AnnotatedclassType
EMBEDDABLE_SUPERCLASS.equals
classType
I will
be processed by
their
subentiti
5
es
AnnotatedclassType.NONE.equals( classType
6
7
Ito
be ignored
AnnotatedclassType. EMBEDDABLE. equals(
cla
M
ssType
Iallow embeddable element
declarat
10
ion
I
if
AnnotatedclassType.NONE. equals (
classType
&& clazzToProcess
isAnnotationPresent (
rg.hibernate.annotations. Entity
class
)
{
LOG.missingEntityAnnotation(
clazzToProcess.getName( )
) ;
19
false;
return
20
21
if
!classType.equals( AnnotatedClassType. ENTITY
{
22
throw new AnnotationException (
23
Annotated
class
should
have
a @javax.pe
24
rsistence.Entity,
@javax.persistence. Emb
25
eddable
or @javax.persistence. EmbeddedSu
26
perclass
clazzToProcess
annotation:
getName( )
28
29
30
31
return true;
32",3.6666666666666665,-0.0058550658720567,0.5925925925925924,unreadable,discard,mid,,java,19,2,3.0,5.0,Code,fe292f322b0b453c3133a3b6af468290309fbb0952c0c860c1b7eacaf0cbb3db,900b8d888c853fbdc82421a801b5987e305e19e8b4f1a95b1d0e325426a58f36,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 23, ""original_snippet_id"": ""29""}",,,23
rq0_0213,30,Scalabrino,"1 public void redefineColumnName(String
columnName
String pro
pertyName_
boolean applyNamingStrategy)
2
3
if
applyNamingStrategy
{
if
StringHelper.isEmpty
columnName
) )
5
if
propertyName
!=
null
mappingcolumn
setName
6
7
mappings . getobjectNameNormalizer
() .normalizeIdentifierQuoting
mappings. getNamingStrate
10
gy () . propertyToColumnNam
I
e( propertyName
) ;
I/Do nothing otherwise
else
{
18
columnName
mappings .getObjectNameNormalize
19
r()  normalizeIdentifierQuoting (
columnName
20
21
columnName
mappings.getNamingStrategy() .co
22
LumnName
columnName
);
23
columnName
mappings . getobjectNameNormalize
24
r() .normalizeIdentifierQuoting (
columnName
25
26
mappingColumn. setName(
columnName
) ;
27
28
29
else
30
if
StringHelper.isNotEmpty(
columnName
31
mappingColumn
setName
mappings. getObjectNam
32
eNormalizer (
lizeIdentifierQuoting
norma
co
33
LumnName
) ;
34
35
36",3.4444444444444446,-0.368869149939606,0.5185185185185185,unreadable,discard,mid,,java,24,5,2.0,5.0,Code,33097aee3d46670e05828e5272413013f77e1d30f63c2baa376cca9481309d30,76ef93843f273d26e1f7913949df25f454f2a16eac6671fff59ddcf6b4b2666a,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 24, ""original_snippet_id"": ""30""}",,,24
rq0_0214,31,Scalabrino,"1 private
static
void parseFilter (Element filterElement ,
Filte
rable filterable,
Mappings model )
2
3
final String
name
filterElement attributeValue(
ame
);
5
String
condition
filterElement.getTextTrim() ;
if
StringHelper.isEmpty(condition)
6
7
condition
filterElement attributeValue(
condition""
) ;
I/TODO:
bad
implementation,
cos
it depends
upon
orde
10
of mapping
ring
doc
I
1 /
fixing
this requires
that Collection/Persist
entClass gain access
11
to
the Mappings
reference
from Configuration
(or theailterbefinitions
sometime during Configuration.build
(after
all
types/filter-defs
the
are
known
nd before building
19
persisters)
if
StringHelper.isEmpty(condition)
20
condition
model.getFilterDefinition(name) .getD
21
efaultFilterCondition() ;
22
23
if
condition-=null)
24
MappingException( ""no
filter condition
throw
new
25
found
for
filter:
name) .
26
27
Iterator aliasesIterator
filterElement elementIter
28
ator( ""aliases"") ;
29
java.util.Map-String
String
aliasTables
new Hash
30
Map-String
String>() ;
31
while (aliasesIterator
hasNext ( ) ) {
32
Element
alias
(Element)
aliasesIterator
next ( )
33
aliasTables
put
(alias.attributeValue( ""alias
) .
34
lias.attributeValue( ""table"") ) ;
35
36
LOG.debugf (
Applying
filter
[%5]
[%s] ""
as
name
co
37
ndition
) ;
38
String autoAliasInjectionText
filterElement.attrib
39
uteValue
'autoAliasInjection"") ;
boolean autoAliasInjection
StringHelper.isEmpty (au
40
4
toAliasInjectionText)
true
Boolean.parseBoolean
autoAliasInjectionText) _
filterable.addFilter(name
condition, autoAliasInjec
44
tion,
aliasTables
null) ;
45",3.2222222222222223,-0.731883234007156,0.4444444444444444,unreadable,unreadable,low,,java,23,6,2.0,5.0,Code,c10f4d37bb08ac274e5c839158ad7bcfdaf48b08b72c738cfe55d5e1b743656f,b76db02444e52c258758648668c11879d63ca5d5b8aba2145db14b07fee032f9,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 25, ""original_snippet_id"": ""31""}",,,25
rq0_0215,32,Scalabrino,"Retrieves
PropertyAccessor
instance based
the gi
3
on
ven property definition
and
entity mode
5
The property
for which
retrieve
6
@param property
to
an
7
accessor
@param mode
The
for
the resulting entity _
mode
9
dreturn
An appropriate
accessor
10
@throws MappingException
I
public static PropertyAccessor getPropertyAccessor(Attri
buteBinding
property ,
EntityMode
mode)
throws MappingExc
eptiontodo:
this
is temporary
in
that
the
end
result
wil
probably not
Property
reference
take
per-se
if
null
mode
EntityMode. POJO.equals ( mode ) )
{
18
return getPojoPropertyAccessor( property.getProp
19
ertyAccessorName( )
) ;
20
21
else if
EntityMode.MAP.equals (
mode ) )
{
22
return getDynamicMapPropertyAccessor() ;
23
24
else
25
throw new MappingException(
""Unknown entity
mode
26
[""
mode
""1"" ) ;
27
28",4.333333333333333,1.0831871863305926,0.8148148148148147,readable,readable,high,,java,11,4,3.0,5.0,Code,aaab97b993676e971e3d41874543e3764a15947ac2348b53970bb67b42cdf0bc,5f43a292651f9baef4778df76a6e5305c9e8bd60323da907e02234f8c9f540e0,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 26, ""original_snippet_id"": ""32""}",,,26
rq0_0216,33,Scalabrino,"Execute given <tt PreparedStatement</tt>_
3
advance
to
the
first
result
and
return SQL
<tt ResultSet</tt>
5
protected
final ResultSet getResultSet(
final
PreparedStatement
6
st
7
final
RowSelection selection,
final
LimitHandler
limitHandler,
final
boolean
autodiscovertypes
10
final
SessionImplementor
session)
I
throws SQLException, HibernateException
try
ResgetSatccoordsestion}
sestfon) %eetrensacseonecordinatof
ract (
st
);
rs
wrapResultSetIfEnabled(
rs
session
) ;
18
19
if
!limitHandler.supportsLimitoffset ( )
I
!Lim
20
itHelper.useLimit
limitHandler,
selection ) ) {
21
advance (
rs,
selection ) ;
22
23
24
if
autodiscovertypes
25
autoDiscoverTypes
rs ) ;
26
27
return
rs;
28
29
catch
SQLException sqle
{
30
session.getTransactionCoordinator() .getJdbcCoord
31
inator() . release
st
) ;
32
throw sqle;
33
34",4.0,0.5386660602292682,0.7037037037037036,readable,readable,high,,java,23,5,3.0,5.0,Code,6a06bb4f5d818262cd48d500fa299a2cbc587bcda0fda83c9885a62021591ded,5ac86d4970a390a6beb4058ae80aef643101575f5bb4b06846dc5ea3778eaf42,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 27, ""original_snippet_id"": ""33""}",,,27
rq0_0217,34,Scalabrino,"Generate
select
list
of
columns containing all
2
prop
3
erties
of
the entity classes
*1
5
protected
final String selectString(List associations)
throws MappingException
6
7
if
associations.size( )==0
return
10
I
else
StringBuilder
buf
new StringBuilder( associati
ons
size( )
100 ) ;
int etiertioasCountount-0=
for
int i-0; i associations.size() ;
i++ ) {
OuterJoinableAssociation join
(OuterJoinab
18
leAssociation)
associations.get (i) ;
19
OuterJoinableAssociation
next
(1
associ
E=
20
ations
size( )
1)
21
null
22
OuterJoinableAssociation
assoc
23
iations.get (
1 ) ;
24
final
Joinable joinable
join.getJoinable() ;
25
final String entitySuffix
suffixes
E=
nu
26
11
I entityAliasCount
suffixes. length
3=
27
null
28
suffixes [entityAliasCount] ;
29
final String collectionSuffix
collection
30
Suffixes
null
collectionAliasCount
F=
I
3=
31
collectionSuffixes. length
32
null
33
collectionSuffixes [collectionAliasCount]
34
final String selectFragment
joinable.selectFragment
35
next
null
null
next.getJoinable ( )
E=
36
null
null
next.getRHSALias () ,
next
F=
37
join.getRHSAlias () =
38
entitySuffix,
39
collectionSuffix_
40
join.getJoinType
=-JoinType.LEFT_OUTER_JOIN
1
) ;
if (selectFragment.trim() . length()
0)
{
buf .append ( ""
') .append ( selectFragment) ;
if
joinable. consumesEntityAlias( )
entity
AliasCount++
47
if
joinable. consumesCollectionAlias ( )
&6
48
oin.getJoinType
=-JoinType.LEFT_OUTER_JOIN
49
collectionAliasCount++
50
51
return
buf.toString() ;
52
53",2.555555555555556,-1.8209254862098052,0.2222222222222223,unreadable,unreadable,low,,java,38,14,1.0,5.0,Code,b2b2b8660a502a8d7c8b43ddd005a31703954d0f8218af59ad9f951803e769ac,873b0307ad52c794441c3d942b8774c3a06d30a4bde79e7f5f7f1d0004079bac,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 28, ""original_snippet_id"": ""34""}",,,28
rq0_0218,36,Scalabrino,"1 public boolean equals (Table table)
if (null
table)
3
return
false;
5
if
(this
table)
{
E=
6
return true
7
9
return
isQuoted ( )
name.equals(table.getName( ) )
10
equalsIgnoreCase(table.getName( ) )
ame
I
S& ( (schema
null
S& table.getSchema( )
!=
null
E=
false
(schema
null)
isSchemaQu
true
oted ( )
schema.equals(table.getSchema( ) )
sche
equalsIgnoreCase(table.getSchema( ) ) )
ma
&G
catalog
null
S6 table.getCatalog ( )
!=
nu
E=
11)
false
(catalog
null)
isCatal
F=
true
ogQuoted( )
catalog.equals(table getCatalog() )
19
catalog.equalsIgnoreCase(table.getCatalog() ) )",2.2222222222222223,-2.36544661231113,0.1111111111111111,unreadable,unreadable,low,,java,11,14,1.0,4.0,Code,2f9521171cb2b4633257e6bbd6247f359cf4af467944467c4389525c806ddb70,1a8583675322607e4d5f4c3a26a74d070f62fd1bfb1aa504eeffbd0c35232550,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 29, ""original_snippet_id"": ""36""}",,,29
rq0_0219,37,Scalabrino,"1 public
int getSqlTypeCode(Mapping mapping)
throws MappingExc
2 eption
3
org.hibernate.type.Type type
getValue() .getTypel) ;
try
5
int sqlTypeCode
type.sqlTypes ( mapping ) [getTy
peIndex( ) ] ;
6
7
if
getSqlTypeCode( )
!=
null
&& getSqlTypeCode(
sqlTypeCode
1=
""SQLType code""
9
throw
new MappingException(
10
not match.
sqlTypeCode
does
mapped
as
I
but
is
getSqlTypeCode( )
) ;
return sqlTypeCode
zatch
Exception e )
{
new MappingException(
throw
Could
not
determine type
for
column
18
name
19
of type
20
type.getclass ( ) . getName( )
21
22
getclass( ) . getName()
23
24
25
26",3.7777777777777777,0.1756519761617182,0.6296296296296295,readable,discard,mid,,java,21,4,2.0,5.0,Code,7ffb98802fd559e3f402eca5ad205a501d2b06737a7f9619801d6424cd4c6cd5,d459fbd95e2d22237f83f2a4639c3d745838634e4e1df609a6e15b4d4874efa6,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 30, ""original_snippet_id"": ""37""}",,,30
rq0_0220,38,Scalabrino,"Provides
serialization support _
3
@param stream
the output
stream
5
@throws IOException
if
there is
I/0
6
an
error
7
private
void WriteObject (ObjectOutputStream stream)
thro
Ws IOException
{
10
stream. defaultWriteObject() ;
I
SerialUtilities.writeShape
this.legendItemShape ,
str
eam)
SerialUtilities.WritePaint
this.seriesPaint ._
stream)
SerialUtilities.WritePaint(this.baseSeriesPaint_
str
eam)
18
SerialUtilities.WritePaint
this.seriesOutlinePaint
19
stream)
20
SerialUtilities.WritePaint
this.baseSeriesOutlinePai
21
nt
stream)
22
SerialUtilities
writeStroke
this.seriesOutlineStroke
23
stream) ;
24
SerialUtilities.WriteStroke
this.baseSeriesOutlineSt
25
roke, stream) ;
26
SerialUtilities.WritePaint
this
labelPaint
stream)
SerialUtilities
writePaint
this.axisLinePaint ,
strea
28
m) ;
29
SerialUtilities.WriteStroke
this.axisLineStroke,
str
30
eam)
31",4.222222222222222,0.9016801442968184,0.7777777777777777,readable,readable,high,,java,13,1,3.0,5.0,Code,bc95c41da50b5f0710359f6de98889c269a090adf6d68f7e12b7cd9e4b6ed88d,0719ce85bad4c0897c5b3689a92df0e72f28903056b4706a402ced4a09da16f7,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 31, ""original_snippet_id"": ""38""}",,,31
rq0_0221,39,Scalabrino,"Tests
another object
for equality
with
this object
3
the object
test (<codeznull</code>
@param obj
to
per
5
mitted )
6
7
dreturn
boolean
@Override
10
public
boolean equals(Object obj)
L
if
(obj
this)
E=
return true
if
(!(obj
instanceof PinNeedle) )
return
false;
if
super.equals(obj ) )
{
false;
return
20
return true;
21",4.777777777777778,1.8092153544656928,0.9629629629629628,readable,readable,high,,java,13,4,4.0,5.0,Code,e4ecac9118114683d7ecca5de60af56f3db83805e03ef3aefc4c305469973d0d,20bd6553700261e9cd483105bb22e90ab1d14f71984fe1d8731688d7e59c3da4,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 32, ""original_snippet_id"": ""39""}",,,32
rq0_0222,40,Scalabrino,"Tests
this
for equality
with
arbitrary obj
3
dataset
an
ect
5
@param obj
the object
(<codeznull</code> permitted)
6
7
dreturn
boolean
@Override
10
public
boolean equals(Object obj)
I
if
(obj
this)
{
E=
return true
if
(!(obj
instanceof CategoryDataset) )
return false_
CategoryDataset
that
(CategoryDataset)
obj
19
if
(!getRowKeys ( ) . equals
that.getRowKeys() ) )
return false_
20
21
if ( !getColumnKeys ( ) .equals(that getColumnKeys () ) )
22
false;
return
23
24
rowCount
getRowCount () ;
int
25
int
colCount
getcolumnCount () ;
26
for
rowCount;
(int
0;
r++)
27
for
(int
0;
colCount;
C++)
{
28
Number
getValuelr,
vl
c) ;
29
Number
v2
that.getValuelr ,
c) ;
30
if
(v1
null)
F=
31
if
(v2
!= null)
{
32
return false
33
34
35
else if
(!vl.equals(v2) )
{
36
return false
37
38
39
40
return true;
41",4.222222222222222,0.9016801442968184,0.7777777777777777,readable,readable,high,,java,33,10,3.0,5.0,Code,b7dfde829eb9dab160172a2157b7c43e31eedf4b166eda23b8713db74e8e2923,a4d785cabb445c5aec7b06360e1fcc6d199c7f43c58c7c27832df5afd2a3a5b6,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 33, ""original_snippet_id"": ""40""}",,,33
rq0_0223,41,Scalabrino,"Returns
the minimum and
maximum values
for
3
the
datase
t's
range
(y-values) , assuming
the series
that
in
one category
5
are
stacked
6
7
@param
dataset
the dataset (<codeznull</code>
not
pe
rmitted)
9
@param
base
the
base
value
for
the bars_
10
I
dreturn
The
range
(<codeznull</code> if the dataset
ontains
no values)
public
static Range findStackedRangeBounds (CategoryDatas
et
dataset
double
base)
ParamChecks
nullNotPermitted (dataset
'dataset"") ;
18
Range
result
null;
19
double minimum
Double. POSITIVE
INFINITY
20
double maximum
Double.NEGATIVE
INFINITY
21
int categoryCount
dataset.getColumnCount() ;
22
for
item
item
categoryCount
itemt+)
int
0;
23
double positive
base
24
double negative
base
25
int
seriesCount
dataset.getRowCount ( ) ;
26
for
series
series
seriesCount;
serie
int
0 ;
27
S++)
{
28
Number
dataset.getValue(series ,
ite
number
29
m) ;
30
if
(number
null)
1=
31
double
value
number . doubleValue ( ) ;
32
if (value
0 . 0)
33
positive
positive
value;
34
35
if
(value
0 . 0)
36
negative
negative
value
37
11
remember
value is negative
38
39
40
1
minimum
Math.min(minimum,
negative)
Math.max(maximum_
positive)
maximum
if (minimum
maximum)
result
new Range(minimum,
maximum)
47
return result;
48
49",4.111111111111111,0.7201731022630425,0.7407407407407405,readable,readable,high,,java,31,7,3.0,5.0,Code,07598eaddb737632fbba2ad40195eab9d184b6a4ca5183fb94eafccd98741e39,fcdd167dcb8c0cc8505e09bd92277fc2d7da241c0a4445454b3efc981165508b,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 34, ""original_snippet_id"": ""41""}",,,34
rq0_0224,42,Scalabrino,"Tests
the equality
of
this object against
an arbitrar
3
y Object.
<P>
5
This
method
will
return
true ONLY if
the object
is
Second object
6
7
representing
the
same
second as
this
instance
9
@param obj
the object
to
compare (<codeznull</code>
I
permitted)
<codeztrue</code>
if
second and
of
thi
dreturn
minute
and
the object
the
are
same
@Override
public boolean equals (Object obj)
{
18
if (obj
this)
19
return
true_
20
21
if ( ! (obj
instanceof Second) )
{
22
return false;
23
24
Second
that
(Second)
obj;
25
if
this
second
!= that
second)
26
return false;
27
28
if (this.minute
!= that.minute)
29
return
false;
30
31
if
this.hour
!= that.hour)
32
false;
return
33
34
if
this.day.equals
that.day) )
35
return
false;
36
37
return true;
38",4.666666666666667,1.6277083124319185,0.925925925925926,readable,readable,high,,java,23,7,4.0,5.0,Code,8d9c5b622858549d555059f7b484817397dfe7217aa391631c20ab12d64240a1,82e1e4618b3aa6cba9ed97892e4511ec5b766c8215294356e44c95f29d1104b3,,,,"{""source_key"": NaN, ""source_path"": NaN, ""source_row_index"": 35, ""original_snippet_id"": ""42""}",,,35
