pair_id,snippet_id_a,snippet_id_b,dataset_a,dataset_b,difficulty,human_score_z_a,human_score_z_b,abs_human_score_gap,gold_preference,rf_score_a,rf_score_b,rf_pred_preference,rf_correct,rf_margin_raw,rf_margin_abs,rf_margin_percentile,vlm_condition,vlm_ab_choice,vlm_ba_choice,vlm_parsed_ab,vlm_parsed_ba,vlm_strict_swap_valid,vlm_pred_preference,vlm_correct,vlm_parse_failure,image_a_path,image_b_path,outcome_group
full_rq0_seed42__rq0_0157__rq0_0215,rq0_0157,rq0_0215,Dorn,Scalabrino,medium,0.5735715619359334,1.0831871863305926,0.5096156243946592,rq0_0215,0.2363269770610671,-0.0711886878023563,rq0_0157,False,0.3075156648634234,0.3075156648634234,0.37733333333333335,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0157.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0215.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0157__rq0_0229,rq0_0157,rq0_0229,Dorn,Scalabrino,medium,0.5735715619359334,-0.0058550658720567,0.5794266278079901,rq0_0157,0.2363269770610671,-0.0323283974417419,rq0_0157,True,0.26865537450280896,0.26865537450280896,0.33566666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0229,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0157.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0229.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0157__rq0_0248,rq0_0157,rq0_0248,Dorn,Scalabrino,medium,0.5735715619359334,1.4462012703981426,0.8726297084622092,rq0_0248,0.2363269770610671,0.0116877809452658,rq0_0157,False,0.2246391961158013,0.2246391961158013,0.2786666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0157,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0157.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0248.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0157__rq0_0253,rq0_0157,rq0_0253,Dorn,Scalabrino,medium,0.5735715619359334,-0.0058550658720567,0.5794266278079901,rq0_0157,0.2363269770610671,-0.5665868422481858,rq0_0157,True,0.8029138193092529,0.8029138193092529,0.8206666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0157,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0157.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0253.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0157__rq0_0288,rq0_0157,rq0_0288,Dorn,Scalabrino,medium,0.5735715619359334,1.4462012703981426,0.8726297084622092,rq0_0288,0.2363269770610671,-0.0857291554547994,rq0_0157,False,0.3220561325158665,0.3220561325158665,0.3983333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0157.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0288.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0158__rq0_0180,rq0_0158,rq0_0180,Dorn,Dorn,medium,-1.7219716600395232,-0.7412159602548247,0.9807556997846985,rq0_0180,0.4312037540498213,0.1234215816557329,rq0_0158,False,0.3077821723940884,0.3077821723940884,0.37766666666666665,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0180,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0158.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0180.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0158__rq0_0232,rq0_0158,rq0_0232,Dorn,Scalabrino,medium,-1.7219716600395232,-0.9133902760409311,0.808581383998592,rq0_0232,0.4312037540498213,-0.493916237183678,rq0_0158,False,0.9251199912334993,0.9251199912334993,0.8833333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0232,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0158.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0232.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0159__rq0_0245,rq0_0159,rq0_0245,Dorn,Scalabrino,medium,0.3834317815062668,-0.368869149939606,0.7523009314458728,rq0_0159,-0.2448627387601379,-0.6081316465617224,rq0_0159,True,0.3632689078015845,0.3632689078015845,0.43833333333333335,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0159,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0159.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0245.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0159__rq0_0250,rq0_0159,rq0_0250,Dorn,Scalabrino,medium,0.3834317815062668,1.2646942283643683,0.8812624468581015,rq0_0250,-0.2448627387601379,0.0636367483931165,rq0_0250,True,-0.30849948715325437,0.30849948715325437,0.37833333333333335,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0159,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0159.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0250.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0159__rq0_0254,rq0_0159,rq0_0254,Dorn,Scalabrino,medium,0.3834317815062668,-0.5503761919733818,0.9338079734796486,rq0_0159,-0.2448627387601379,-0.6419482742730418,rq0_0159,True,0.39708553551290393,0.39708553551290393,0.473,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0159,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0159.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0254.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0159__rq0_0267,rq0_0159,rq0_0267,Dorn,Scalabrino,medium,0.3834317815062668,-0.5503761919733818,0.9338079734796486,rq0_0159,-0.2448627387601379,0.1111715111604033,rq0_0267,False,-0.3560342499205412,0.3560342499205412,0.429,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0159,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0159.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0267.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0159__rq0_0281,rq0_0159,rq0_0281,Dorn,Scalabrino,medium,0.3834317815062668,-0.5503761919733818,0.9338079734796486,rq0_0159,-0.2448627387601379,-0.0613930495091655,rq0_0281,False,-0.1834696892509724,0.1834696892509724,0.23033333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0159,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0159.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0281.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0160__rq0_0199,rq0_0160,rq0_0199,Dorn,Scalabrino,medium,-0.031746828936551,0.5386660602292682,0.5704128891658192,rq0_0199,-0.0653620243446821,0.3182885437825744,rq0_0199,True,-0.38365056812725645,0.38365056812725645,0.4603333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0199,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0160.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0199.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0160__rq0_0241,rq0_0160,rq0_0241,Dorn,Scalabrino,medium,-0.031746828936551,-0.5503761919733818,0.5186293630368308,rq0_0160,-0.0653620243446821,-0.1356104116612271,rq0_0160,True,0.070248387316545,0.070248387316545,0.08933333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0241,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0160.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0241.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0160__rq0_0271,rq0_0160,rq0_0271,Dorn,Scalabrino,medium,-0.031746828936551,0.7201731022630425,0.7519199311995935,rq0_0271,-0.0653620243446821,-0.5622185520280097,rq0_0160,False,0.49685652768332766,0.49685652768332766,0.5843333333333334,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0160,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0160.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0271.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0161__rq0_0239,rq0_0161,rq0_0239,Dorn,Scalabrino,medium,1.0912844775320143,0.3571590181954932,0.7341254593365211,rq0_0161,-0.4980776552406118,-0.5872076682171302,rq0_0161,True,0.0891300129765184,0.0891300129765184,0.11733333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0239,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0161.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0239.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0161__rq0_0259,rq0_0161,rq0_0259,Dorn,Scalabrino,medium,1.0912844775320143,0.3571590181954932,0.7341254593365211,rq0_0161,-0.4980776552406118,-0.4049317726961998,rq0_0259,False,-0.09314588254441203,0.09314588254441203,0.123,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0259,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0161.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0259.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0162__rq0_0195,rq0_0162,rq0_0195,Dorn,Scalabrino,medium,-0.1644681581344376,-1.094897318074706,0.9304291599402684,rq0_0162,0.2717985110483595,-0.0200038155674783,rq0_0162,True,0.2918023266158378,0.2918023266158378,0.3576666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0195,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0162.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0195.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0162__rq0_0240,rq0_0162,rq0_0240,Dorn,Scalabrino,medium,-0.1644681581344376,0.3571590181954932,0.5216271763299308,rq0_0240,0.2717985110483595,-0.4402468161718604,rq0_0162,False,0.7120453272202198,0.7120453272202198,0.7673333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0162,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0162.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0240.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0162__rq0_0270,rq0_0162,rq0_0270,Dorn,Scalabrino,medium,-0.1644681581344376,0.3571590181954932,0.5216271763299308,rq0_0270,0.2717985110483595,0.4370984489700395,rq0_0270,True,-0.16529993792168002,0.16529993792168002,0.20766666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0270,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0162.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0270.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0162__rq0_0285,rq0_0162,rq0_0285,Dorn,Scalabrino,medium,-0.1644681581344376,-1.094897318074706,0.9304291599402684,rq0_0162,0.2717985110483595,-0.489857706460394,rq0_0162,True,0.7616562175087536,0.7616562175087536,0.7993333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0162,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0162.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0285.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0162__rq0_0298,rq0_0162,rq0_0298,Dorn,Scalabrino,medium,-0.1644681581344376,-0.9133902760409311,0.7489221179064935,rq0_0162,0.2717985110483595,-0.4724454618884495,rq0_0162,True,0.744243972936809,0.744243972936809,0.788,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0162.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0298.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0162__rq0_0311,rq0_0162,rq0_0311,Dorn,Scalabrino,medium,-0.1644681581344376,-1.094897318074706,0.9304291599402684,rq0_0162,0.2717985110483595,-0.5748245484705418,rq0_0162,True,0.8466230595189013,0.8466230595189013,0.8463333333333334,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0311,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0162.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0311.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0163__rq0_0192,rq0_0163,rq0_0192,Dorn,Scalabrino,medium,0.4983397658843361,1.0831871863305926,0.5848474204462566,rq0_0192,-0.1044202341287583,0.3611633468897917,rq0_0192,True,-0.46558358101854996,0.46558358101854996,0.549,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0163.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0192.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0163__rq0_0290,rq0_0163,rq0_0290,Dorn,Scalabrino,medium,0.4983397658843361,1.0831871863305926,0.5848474204462566,rq0_0290,-0.1044202341287583,0.4526058358107126,rq0_0290,True,-0.5570260699394709,0.5570260699394709,0.6396666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0163.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0290.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0164__rq0_0228,rq0_0164,rq0_0228,Dorn,Scalabrino,medium,-1.1903120387288662,-0.5503761919733818,0.6399358467554843,rq0_0228,0.3402177670106022,-0.0689893915393169,rq0_0164,False,0.40920715854991907,0.40920715854991907,0.4876666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0164.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0228.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0165__rq0_0175,rq0_0165,rq0_0175,Dorn,Dorn,medium,0.0230426766784883,-0.4869212250161115,0.5099639016945998,rq0_0165,0.1618735921362095,0.5860206032746028,rq0_0175,False,-0.4241470111383933,0.4241470111383933,0.504,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0175,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0165.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0175.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0165__rq0_0178,rq0_0165,rq0_0178,Dorn,Dorn,medium,0.0230426766784883,0.8950381637750405,0.8719954870965523,rq0_0178,0.1618735921362095,-0.1950435259696282,rq0_0165,False,0.3569171181058377,0.3569171181058377,0.43033333333333335,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0165,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0165.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0178.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0165__rq0_0271,rq0_0165,rq0_0271,Dorn,Scalabrino,medium,0.0230426766784883,0.7201731022630425,0.6971304255845543,rq0_0271,0.1618735921362095,-0.5622185520280097,rq0_0165,False,0.7240921441642192,0.7240921441642192,0.776,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0165,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0165.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0271.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0166__rq0_0219,rq0_0166,rq0_0219,Dorn,Scalabrino,medium,0.7720995508876254,0.1756519761617182,0.5964475747259071,rq0_0166,0.2568652220197694,-0.2457005642066815,rq0_0166,True,0.5025657862264509,0.5025657862264509,0.5873333333333334,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0166,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0166.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0219.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0166__rq0_0248,rq0_0166,rq0_0248,Dorn,Scalabrino,medium,0.7720995508876254,1.4462012703981426,0.6741017195105172,rq0_0248,0.2568652220197694,0.0116877809452658,rq0_0166,False,0.24517744107450362,0.24517744107450362,0.30266666666666664,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0166,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0166.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0248.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0166__rq0_0275,rq0_0166,rq0_0275,Dorn,Scalabrino,medium,0.7720995508876254,1.6277083124319185,0.8556087615442931,rq0_0275,0.2568652220197694,0.1841100361012481,rq0_0166,False,0.07275518591852131,0.07275518591852131,0.094,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0166,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0166.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0275.png,RF_wrong__VLM_wrong
full_rq0_seed42__rq0_0167__rq0_0198,rq0_0167,rq0_0198,Dorn,Scalabrino,medium,-0.0796072044121084,-0.731883234007156,0.6522760295950476,rq0_0167,0.0289057877680305,-0.103377028259514,rq0_0167,True,0.1322828160275445,0.1322828160275445,0.169,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0167.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0198.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0167__rq0_0230,rq0_0167,rq0_0230,Dorn,Scalabrino,medium,-0.0796072044121084,0.7201731022630425,0.799780306675151,rq0_0230,0.0289057877680305,-0.3942367732114828,rq0_0167,False,0.4231425609795133,0.4231425609795133,0.503,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0167.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0230.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0167__rq0_0265,rq0_0167,rq0_0265,Dorn,Scalabrino,medium,-0.0796072044121084,0.7201731022630425,0.799780306675151,rq0_0265,0.0289057877680305,0.2897671865780035,rq0_0265,True,-0.260861398809973,0.260861398809973,0.32366666666666666,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0167,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0167.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0265.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0167__rq0_0274,rq0_0167,rq0_0274,Dorn,Scalabrino,medium,-0.0796072044121084,-0.731883234007156,0.6522760295950476,rq0_0167,0.0289057877680305,0.5316577046614743,rq0_0274,False,-0.5027519168934438,0.5027519168934438,0.5876666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0167.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0274.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0167__rq0_0308,rq0_0167,rq0_0308,Dorn,Scalabrino,medium,-0.0796072044121084,-0.9133902760409311,0.8337830716288227,rq0_0167,0.0289057877680305,-0.0488353848522677,rq0_0167,True,0.0777411726202982,0.0777411726202982,0.10366666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0167.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0308.png,RF_correct__VLM_invalid
full_rq0_seed42__rq0_0168__rq0_0204,rq0_0168,rq0_0204,Dorn,Scalabrino,medium,1.045712288571589,0.5386660602292682,0.5070462283423208,rq0_0168,0.6856133520119669,-0.163450016982832,rq0_0168,True,0.849063368994799,0.849063368994799,0.8476666666666667,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0204,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0168.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0204.png,RF_correct__VLM_wrong
full_rq0_seed42__rq0_0169__rq0_0171,rq0_0169,rq0_0171,Dorn,Dorn,medium,-0.0064595735026999,-0.968442593926736,0.9619830204240362,rq0_0169,0.1004611355329299,0.1747288174507311,rq0_0171,False,-0.0742676819178012,0.0742676819178012,0.09733333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: A,A,A,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0169.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0171.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0169__rq0_0178,rq0_0169,rq0_0178,Dorn,Dorn,medium,-0.0064595735026999,0.8950381637750405,0.9014977372777404,rq0_0178,0.1004611355329299,-0.1950435259696282,rq0_0169,False,0.2955046615025581,0.2955046615025581,0.36233333333333334,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0169.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0178.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0169__rq0_0187,rq0_0169,rq0_0187,Dorn,Dorn,medium,-0.0064595735026999,-0.5454954356211968,0.539035862118497,rq0_0169,0.1004611355329299,0.6996829030127187,rq0_0187,False,-0.5992217674797888,0.5992217674797888,0.6756666666666666,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: B,B,B,False,,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0169.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0187.png,RF_wrong__VLM_invalid
full_rq0_seed42__rq0_0169__rq0_0267,rq0_0169,rq0_0267,Dorn,Scalabrino,medium,-0.0064595735026999,-0.5503761919733818,0.543916618470682,rq0_0169,0.1004611355329299,0.1111715111604033,rq0_0267,False,-0.0107103756274734,0.0107103756274734,0.012666666666666666,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0169,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0169.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0267.png,RF_wrong__VLM_correct
full_rq0_seed42__rq0_0169__rq0_0273,rq0_0169,rq0_0273,Dorn,Scalabrino,medium,-0.0064595735026999,-0.5503761919733818,0.543916618470682,rq0_0169,0.1004611355329299,-0.3278426828873654,rq0_0169,True,0.4283038184202953,0.4283038184202953,0.5103333333333333,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: A,FINAL_VERDICT: B,A,B,True,rq0_0169,True,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0169.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0273.png,RF_correct__VLM_correct
full_rq0_seed42__rq0_0169__rq0_0293,rq0_0169,rq0_0293,Dorn,Scalabrino,medium,-0.0064595735026999,-0.731883234007156,0.7254236605044562,rq0_0169,0.1004611355329299,0.4913475521506958,rq0_0293,False,-0.3908864166177659,0.3908864166177659,0.467,OpenGVLab/InternVL3-8B / combined_labeled_text_plus_image / promptB,FINAL_VERDICT: B,FINAL_VERDICT: A,B,A,True,rq0_0293,False,0,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0169.png,/ANON/experiment_root/experiments/rq0_viability/data/rendered/default/rq0_0293.png,RF_wrong__VLM_wrong
